company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments
Medtronic PLC,MDT,549300GX3ZBSQWUXY261,1613103,2013.0,FY,2012-04-28,2013-04-26,2015-06-23 16:23:19+00:00,-820000000.0,104000000.0,537000000.0,333000000.0,819000000.0,,7000000.0,353000000.0,267000000.0,5608000000.0,-2101000000.0,-3101000000.0,4942000000.0,-2101000000.0,-3101000000.0,4942000000.0,-253000000.0,3467000000.0,3467000000.0,199000000.0,-18000000.0,-14000000.0,,-1055000000.0,-12321000000.0,-457000000.0,-5656000000.0,-1247000000.0,10511000000.0
Medtronic PLC,MDT,549300GX3ZBSQWUXY261,1613103,2014.0,FY,2013-04-27,2014-04-25,2016-06-28 06:46:34+00:00,-385000000.0,8000000.0,521000000.0,394000000.0,850000000.0,,37000000.0,11000000.0,1307000000.0,3311000000.0,-918000000.0,-3594000000.0,4959000000.0,-918000000.0,-3594000000.0,4959000000.0,484000000.0,3065000000.0,3065000000.0,1025000000.0,-1000000.0,-29000000.0,,-1116000000.0,-10895000000.0,-396000000.0,-1866000000.0,-2553000000.0,8111000000.0
Medtronic PLC,MDT,549300GX3ZBSQWUXY261,1613103,2015.0,FY,2014-04-26,2015-04-24,2017-06-27 16:19:46+00:00,-14884000000.0,76000000.0,632000000.0,578000000.0,1306000000.0,,-353000000.0,-129000000.0,649000000.0,20092000000.0,15949000000.0,-17058000000.0,4902000000.0,15949000000.0,-17058000000.0,4902000000.0,3440000000.0,2675000000.0,2675000000.0,974000000.0,-85000000.0,89000000.0,,-1337000000.0,-7582000000.0,-571000000.0,-1450000000.0,-1920000000.0,5890000000.0
Medtronic PLC,MDT,549300GX3ZBSQWUXY261,1613103,2015.0,Q4,2015-01-24,2015-04-24,,-14273000000.0,7000000.0,186000000.0,357000000.0,677000000.0,,-236000000.0,-505000000.0,172000000.0,3017000000.0,1151000000.0,-15215000000.0,1912000000.0,1151000000.0,-15215000000.0,1912000000.0,-12388000000.0,-1000000.0,-1000000.0,1734000000.0,-80000000.0,29000000.0,,-435000000.0,-2255000000.0,-255000000.0,-1223000000.0,-300000000.0,1539000000.0
Medtronic PLC,MDT,549300GX3ZBSQWUXY261,1613103,2015.0,Q3,2014-10-25,2015-01-23,,-33000000.0,69000000.0,89000000.0,-29000000.0,206000000.0,,-58000000.0,572000000.0,165000000.0,15280000000.0,14925000000.0,-690000000.0,1767000000.0,14925000000.0,-690000000.0,1767000000.0,15944000000.0,977000000.0,977000000.0,-57000000.0,,66000000.0,,-300000000.0,-2303000000.0,-106000000.0,-220000000.0,,1686000000.0
Medtronic PLC,MDT,549300GX3ZBSQWUXY261,1613103,2015.0,Q3YTD,2014-04-26,2015-01-23,2016-03-09 17:27:19+00:00,-611000000.0,69000000.0,446000000.0,221000000.0,629000000.0,,-117000000.0,376000000.0,477000000.0,17075000000.0,14798000000.0,-1843000000.0,2990000000.0,14798000000.0,-1843000000.0,2990000000.0,15828000000.0,2676000000.0,2676000000.0,-760000000.0,-5000000.0,60000000.0,,-902000000.0,-5327000000.0,-316000000.0,-227000000.0,-1620000000.0,4351000000.0
Medtronic PLC,MDT,549300GX3ZBSQWUXY261,1613103,2015.0,Q2,2014-07-26,2014-10-24,,-432000000.0,,211000000.0,228000000.0,208000000.0,,-43000000.0,-146000000.0,158000000.0,927000000.0,228000000.0,-1147000000.0,913000000.0,228000000.0,-1147000000.0,913000000.0,-49000000.0,828000000.0,828000000.0,23000000.0,,-2000000.0,,-298000000.0,-1424000000.0,-101000000.0,-4000000.0,-555000000.0,812000000.0
Medtronic PLC,MDT,549300GX3ZBSQWUXY261,1613103,2015.0,Q2YTD,2014-04-26,2014-10-24,2015-12-09 17:18:31+00:00,-578000000.0,,357000000.0,250000000.0,423000000.0,,-59000000.0,-196000000.0,312000000.0,1795000000.0,-127000000.0,-1153000000.0,1223000000.0,-127000000.0,-1153000000.0,1223000000.0,-116000000.0,1699000000.0,1699000000.0,-703000000.0,-5000000.0,-6000000.0,,-602000000.0,-3024000000.0,-210000000.0,-7000000.0,-1620000000.0,2665000000.0
Medtronic PLC,MDT,549300GX3ZBSQWUXY261,1613103,2015.0,Q1,2014-04-26,2014-07-25,2015-09-09 16:59:15+00:00,-146000000.0,,146000000.0,22000000.0,215000000.0,,-16000000.0,-50000000.0,154000000.0,868000000.0,-355000000.0,-6000000.0,310000000.0,-355000000.0,-6000000.0,310000000.0,-67000000.0,871000000.0,871000000.0,-726000000.0,-5000000.0,-4000000.0,,-304000000.0,-1600000000.0,-109000000.0,-3000000.0,-1065000000.0,1853000000.0
Medtronic PLC,MDT,549300GX3ZBSQWUXY261,1613103,2016.0,FY,2015-04-25,2016-04-29,2018-06-22 07:04:30+00:00,-1213000000.0,29000000.0,1379000000.0,1266000000.0,2820000000.0,0.0,113000000.0,-1863000000.0,491000000.0,228000000.0,-9543000000.0,2245000000.0,5218000000.0,-9543000000.0,2245000000.0,5218000000.0,-1967000000.0,3538000000.0,3538000000.0,694000000.0,-22000000.0,-14000000.0,,-2139000000.0,-5406000000.0,-1046000000.0,-5271000000.0,-2830000000.0,9924000000.0
