company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otheradjustmentstonetincometocommon,otherincome,otheroperatingexpenses,otherspecialcharges,rdexpense,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Medtronic PLC,MDT,549300GX3ZBSQWUXY261,1613103,2013.0,FY,2012-04-28,2013-04-26,2015-06-23 16:23:19+00:00,331000000.0,3.4,3.4,1.04,3.37,784000000.0,3467000000.0,3467000000.0,3467000000.0,,4126000000.0,16590000000.0,,,108000000.0,245000000.0,1557000000.0,123000000.0,5698000000.0,4126000000.0,12464000000.0,388000000.0,237000000.0,8062000000.0,4402000000.0,-151000000.0,4251000000.0,16590000000.0,1019700000.0,1019300000.0,1027500000.0
Medtronic PLC,MDT,549300GX3ZBSQWUXY261,1613103,2014.0,FY,2013-04-27,2014-04-25,2016-06-28 06:46:34+00:00,349000000.0,3.06,3.06,1.12,3.02,640000000.0,3065000000.0,3065000000.0,3065000000.0,,4333000000.0,17005000000.0,,,181000000.0,810000000.0,1477000000.0,195000000.0,5847000000.0,4333000000.0,12672000000.0,379000000.0,271000000.0,8859000000.0,3813000000.0,-108000000.0,3705000000.0,17005000000.0,1001600000.0,1002100000.0,1013600000.0
Medtronic PLC,MDT,549300GX3ZBSQWUXY261,1613103,2015.0,FY,2014-04-26,2015-04-24,2017-06-27 16:19:46+00:00,733000000.0,2.44,2.44,1.22,2.41,811000000.0,2675000000.0,2675000000.0,2675000000.0,0.0,6309000000.0,20261000000.0,,,118000000.0,4000000.0,1640000000.0,787000000.0,6904000000.0,6309000000.0,13952000000.0,666000000.0,386000000.0,10186000000.0,3766000000.0,-280000000.0,3486000000.0,20261000000.0,1096300000.0,1095500000.0,1109000000.0
Medtronic PLC,MDT,549300GX3ZBSQWUXY261,1613103,2015.0,Q4,2015-01-24,2015-04-24,,557000000.0,0.72,0.72,0.61,0.71,405000000.0,976000000.0,976000000.0,1013075000.0,,4062000000.0,11622000000.0,-37075000.0,,4000000.0,-96000000.0,901000000.0,655000000.0,3891000000.0,4062000000.0,7560000000.0,475000000.0,208000000.0,5912000000.0,1648000000.0,-267000000.0,1381000000.0,11622000000.0,1096300000.0,1095500000.0,1109000000.0
Medtronic PLC,MDT,549300GX3ZBSQWUXY261,1613103,2015.0,Q3,2014-10-25,2015-01-23,2015-02-27 08:12:52+00:00,,,,,,,,,-37075000.0,,,,37075000.0,,,,,,,,,,,,,,,,,,
Medtronic PLC,MDT,549300GX3ZBSQWUXY261,1613103,2015.0,Q3YTD,2014-04-26,2015-01-23,,176000000.0,1.72,1.72,0.61,1.7,406000000.0,1699000000.0,1699000000.0,1661925000.0,,2247000000.0,8639000000.0,37075000.0,,114000000.0,100000000.0,739000000.0,132000000.0,3013000000.0,2247000000.0,6392000000.0,191000000.0,178000000.0,4274000000.0,2118000000.0,-13000000.0,2105000000.0,8639000000.0,,,
Medtronic PLC,MDT,549300GX3ZBSQWUXY261,1613103,2015.0,Q2YTD,2014-04-26,2014-10-24,,176000000.0,1.72,1.72,0.61,1.7,406000000.0,1699000000.0,1699000000.0,1699000000.0,,2247000000.0,8639000000.0,,,114000000.0,100000000.0,739000000.0,132000000.0,3013000000.0,2247000000.0,6392000000.0,191000000.0,178000000.0,4274000000.0,2118000000.0,-13000000.0,2105000000.0,8639000000.0,985700000.0,981900000.0,993000000.0
Medtronic PLC,MDT,549300GX3ZBSQWUXY261,1613103,2015.0,Q2,2014-07-26,2014-10-24,2015-12-09 17:18:31+00:00,89000000.0,0.84,0.84,0.305,0.83,194000000.0,828000000.0,828000000.0,828000000.0,,1142000000.0,4366000000.0,,,63000000.0,100000000.0,374000000.0,61000000.0,1507000000.0,1142000000.0,3224000000.0,94000000.0,86000000.0,2194000000.0,1030000000.0,-8000000.0,1022000000.0,4366000000.0,985700000.0,981900000.0,993000000.0
Medtronic PLC,MDT,549300GX3ZBSQWUXY261,1613103,2015.0,Q1,2014-04-26,2014-07-25,2015-09-09 16:59:15+00:00,87000000.0,0.88,0.88,0.305,0.87,212000000.0,871000000.0,871000000.0,871000000.0,,1105000000.0,4273000000.0,,,51000000.0,,365000000.0,71000000.0,1506000000.0,1105000000.0,3168000000.0,97000000.0,92000000.0,2080000000.0,1088000000.0,-5000000.0,1083000000.0,4273000000.0,989800000.0,992600000.0,1005200000.0
Medtronic PLC,MDT,549300GX3ZBSQWUXY261,1613103,2016.0,FY,2015-04-25,2016-04-29,2018-06-22 07:04:30+00:00,1931000000.0,2.51,2.51,1.52,2.48,798000000.0,3538000000.0,3538000000.0,3538000000.0,0.0,9142000000.0,28833000000.0,,-70000000.0,107000000.0,26000000.0,2224000000.0,573000000.0,9469000000.0,9142000000.0,19691000000.0,1386000000.0,431000000.0,14330000000.0,5361000000.0,-1025000000.0,4336000000.0,28833000000.0,1409600000.0,1409600000.0,1425900000.0
Medtronic PLC,MDT,549300GX3ZBSQWUXY261,1613103,2016.0,Q4,2016-01-30,2016-04-29,,483000000.0,0.78,0.78,0.38,0.78,31000000.0,1103000000.0,1103000000.0,1103000000.0,,2363000000.0,7567000000.0,,-70000000.0,-20000000.0,,575000000.0,231000000.0,2360000000.0,2363000000.0,5204000000.0,481000000.0,110000000.0,3629000000.0,1575000000.0,-441000000.0,1134000000.0,7567000000.0,1409600000.0,1409600000.0,1425900000.0
Medtronic PLC,MDT,549300GX3ZBSQWUXY261,1613103,2016.0,Q3,2015-10-31,2016-01-29,2017-03-03 17:14:33+00:00,484000000.0,0.78,0.78,0.38,0.77,84000000.0,1095000000.0,1095000000.0,1095000000.0,0.0,2141000000.0,6934000000.0,,,9000000.0,0.0,546000000.0,82000000.0,2317000000.0,2141000000.0,4793000000.0,275000000.0,99000000.0,3438000000.0,1355000000.0,-176000000.0,1179000000.0,6934000000.0,1403800000.0,1406600000.0,1422200000.0
Medtronic PLC,MDT,549300GX3ZBSQWUXY261,1613103,2016.0,Q3YTD,2015-04-25,2016-01-29,,1448000000.0,1.73,1.73,1.14,1.7,767000000.0,2435000000.0,2435000000.0,2435000000.0,,6779000000.0,21266000000.0,,,127000000.0,26000000.0,1649000000.0,342000000.0,7109000000.0,6779000000.0,14487000000.0,905000000.0,321000000.0,10701000000.0,3786000000.0,-584000000.0,3202000000.0,21266000000.0,1403800000.0,1406600000.0,1422200000.0
Medtronic PLC,MDT,549300GX3ZBSQWUXY261,1613103,2016.0,Q3TTM,2015-01-24,2016-01-29,,2005000000.0,2.45,2.45,1.75,2.41,1172000000.0,3411000000.0,3411000000.0,3448075000.0,,10841000000.0,32888000000.0,-37075000.0,,131000000.0,-70000000.0,2550000000.0,997000000.0,11000000000.0,10841000000.0,22047000000.0,1380000000.0,529000000.0,16613000000.0,5434000000.0,-851000000.0,4583000000.0,32888000000.0,1403800000.0,1406600000.0,1422200000.0
Medtronic PLC,MDT,549300GX3ZBSQWUXY261,1613103,2016.0,Q2,2015-08-01,2015-10-30,2016-12-05 17:17:06+00:00,483000000.0,0.37,0.37,0.38,0.36,563000000.0,520000000.0,520000000.0,520000000.0,0.0,2182000000.0,7058000000.0,,,57000000.0,26000000.0,545000000.0,122000000.0,2343000000.0,2182000000.0,4876000000.0,324000000.0,107000000.0,3576000000.0,1300000000.0,-217000000.0,1083000000.0,7058000000.0,1405400000.0,1412900000.0,1428800000.0
Medtronic PLC,MDT,549300GX3ZBSQWUXY261,1613103,2016.0,Q2YTD,2015-04-25,2015-10-30,,964000000.0,0.95,0.95,0.76,0.93,683000000.0,1340000000.0,1340000000.0,1340000000.0,,4638000000.0,14332000000.0,,,118000000.0,26000000.0,1103000000.0,260000000.0,4792000000.0,4638000000.0,9694000000.0,630000000.0,222000000.0,7263000000.0,2431000000.0,-408000000.0,2023000000.0,14332000000.0,1405400000.0,1412900000.0,1428800000.0
Medtronic PLC,MDT,549300GX3ZBSQWUXY261,1613103,2016.0,Q2TTM,2014-10-25,2015-10-30,,1521000000.0,1.67,1.67,1.37,1.64,1088000000.0,2316000000.0,2316000000.0,2316000000.0,,8700000000.0,25954000000.0,,,122000000.0,-70000000.0,2004000000.0,915000000.0,8683000000.0,8700000000.0,17254000000.0,1105000000.0,430000000.0,13175000000.0,4079000000.0,-675000000.0,3404000000.0,25954000000.0,1405400000.0,1412900000.0,1428800000.0
Medtronic PLC,MDT,549300GX3ZBSQWUXY261,1613103,2016.0,Q1,2015-04-25,2015-07-31,2016-09-07 06:45:19+00:00,481000000.0,0.58,0.58,0.38,0.57,120000000.0,820000000.0,820000000.0,820000000.0,,2456000000.0,7274000000.0,,,61000000.0,0.0,558000000.0,138000000.0,2449000000.0,2456000000.0,4818000000.0,306000000.0,115000000.0,3687000000.0,1131000000.0,-191000000.0,940000000.0,7274000000.0,1413800000.0,1418100000.0,1436400000.0
Medtronic PLC,MDT,549300GX3ZBSQWUXY261,1613103,2016.0,Q1TTM,2014-07-26,2015-07-31,,1127000000.0,2.14,2.14,1.3,2.11,719000000.0,2624000000.0,2624000000.0,2624000000.0,,7660000000.0,23262000000.0,,,128000000.0,4000000.0,1833000000.0,854000000.0,7847000000.0,7660000000.0,15602000000.0,875000000.0,409000000.0,11793000000.0,3809000000.0,-466000000.0,3343000000.0,23262000000.0,1413800000.0,1418100000.0,1436400000.0
Medtronic PLC,MDT,549300GX3ZBSQWUXY261,1613103,2017.0,FY,2016-04-30,2017-04-28,2019-06-21 06:53:12+00:00,1980000000.0,2.92,2.92,1.72,2.89,578000000.0,4024000000.0,4024000000.0,4028000000.0,-4000000.0,9294000000.0,29710000000.0,,313000000.0,239000000.0,300000000.0,2193000000.0,303000000.0,10018000000.0,9294000000.0,20416000000.0,1094000000.0,,15033000000.0,5383000000.0,-781000000.0,4602000000.0,29710000000.0,1379500000.0,1378900000.0,1391400000.0
Medtronic PLC,MDT,549300GX3ZBSQWUXY261,1613103,2017.0,Q4,2017-01-28,2017-04-28,,496000000.0,0.84,0.84,0.43,0.84,271000000.0,1164000000.0,1164000000.0,1163000000.0,1000000.0,2439000000.0,7916000000.0,,313000000.0,65000000.0,-100000000.0,553000000.0,-7000000.0,2786000000.0,2439000000.0,5477000000.0,290000000.0,-272000000.0,3793000000.0,1684000000.0,-249000000.0,1435000000.0,7916000000.0,1379500000.0,1378900000.0,1391400000.0
Medtronic PLC,MDT,549300GX3ZBSQWUXY261,1613103,2017.0,Q3,2016-10-29,2017-01-27,2018-03-02 17:29:00+00:00,497000000.0,0.6,0.6,0.43,0.59,147000000.0,820000000.0,820000000.0,821000000.0,-1000000.0,2268000000.0,7283000000.0,,0.0,46000000.0,318000000.0,530000000.0,89000000.0,2388000000.0,2268000000.0,5015000000.0,268000000.0,88000000.0,3868000000.0,1147000000.0,-180000000.0,967000000.0,7283000000.0,1368300000.0,1372200000.0,1383100000.0
Medtronic PLC,MDT,549300GX3ZBSQWUXY261,1613103,2017.0,Q3YTD,2016-04-30,2017-01-27,,1484000000.0,2.08,2.08,1.29,2.05,307000000.0,2860000000.0,2860000000.0,2865000000.0,-5000000.0,6855000000.0,21794000000.0,,,174000000.0,400000000.0,1640000000.0,310000000.0,7232000000.0,6855000000.0,14939000000.0,804000000.0,272000000.0,11240000000.0,3699000000.0,-532000000.0,3167000000.0,21794000000.0,1368300000.0,1372200000.0,1383100000.0
Medtronic PLC,MDT,549300GX3ZBSQWUXY261,1613103,2017.0,Q3TTM,2016-01-30,2017-01-27,,1967000000.0,2.86,2.86,1.67,2.83,338000000.0,3963000000.0,3963000000.0,3968000000.0,-5000000.0,9218000000.0,29361000000.0,,-70000000.0,154000000.0,400000000.0,2215000000.0,541000000.0,9592000000.0,9218000000.0,20143000000.0,1285000000.0,382000000.0,14869000000.0,5274000000.0,-973000000.0,4301000000.0,29361000000.0,1368300000.0,1372200000.0,1383100000.0
Medtronic PLC,MDT,549300GX3ZBSQWUXY261,1613103,2017.0,Q2,2016-07-30,2016-10-28,2017-12-04 16:30:39+00:00,500000000.0,0.81,0.81,0.43,0.8,101000000.0,1111000000.0,1111000000.0,1115000000.0,-4000000.0,2326000000.0,7345000000.0,,,89000000.0,0.0,554000000.0,75000000.0,2416000000.0,2326000000.0,5019000000.0,264000000.0,91000000.0,3634000000.0,1385000000.0,-173000000.0,1212000000.0,7345000000.0,1376500000.0,1380000000.0,1392500000.0
Medtronic PLC,MDT,549300GX3ZBSQWUXY261,1613103,2017.0,Q2YTD,2016-04-30,2016-10-28,,987000000.0,1.48,1.48,0.86,1.46,160000000.0,2040000000.0,2040000000.0,2044000000.0,-4000000.0,4587000000.0,14511000000.0,,,128000000.0,82000000.0,1110000000.0,221000000.0,4844000000.0,4587000000.0,9924000000.0,536000000.0,184000000.0,7372000000.0,2552000000.0,-352000000.0,2200000000.0,14511000000.0,1376500000.0,1380000000.0,1392500000.0
Medtronic PLC,MDT,549300GX3ZBSQWUXY261,1613103,2017.0,Q2TTM,2015-10-31,2016-10-28,,1954000000.0,3.04,3.04,1.62,3.01,275000000.0,4238000000.0,4238000000.0,4242000000.0,-4000000.0,9091000000.0,29012000000.0,,-70000000.0,117000000.0,82000000.0,2231000000.0,534000000.0,9521000000.0,9091000000.0,19921000000.0,1292000000.0,393000000.0,14439000000.0,5482000000.0,-969000000.0,4513000000.0,29012000000.0,1376500000.0,1380000000.0,1392500000.0
Medtronic PLC,MDT,549300GX3ZBSQWUXY261,1613103,2017.0,Q1,2016-04-30,2016-07-29,2017-09-01 06:46:57+00:00,487000000.0,0.67,0.67,0.43,0.66,59000000.0,929000000.0,929000000.0,929000000.0,0.0,2261000000.0,7166000000.0,,,39000000.0,82000000.0,556000000.0,146000000.0,2428000000.0,2261000000.0,4905000000.0,272000000.0,93000000.0,3738000000.0,1167000000.0,-179000000.0,988000000.0,7166000000.0,1386600000.0,1392200000.0,1407100000.0
Medtronic PLC,MDT,549300GX3ZBSQWUXY261,1613103,2017.0,Q1TTM,2015-08-01,2016-07-29,,1937000000.0,2.6,2.6,1.57,2.57,737000000.0,3647000000.0,3647000000.0,3647000000.0,,8947000000.0,28725000000.0,,-70000000.0,85000000.0,108000000.0,2222000000.0,581000000.0,9448000000.0,8947000000.0,19778000000.0,1352000000.0,409000000.0,14381000000.0,5397000000.0,-1013000000.0,4384000000.0,28725000000.0,1386600000.0,1392200000.0,1407100000.0
Medtronic PLC,MDT,549300GX3ZBSQWUXY261,1613103,2018.0,FY,2017-04-29,2018-04-27,2020-06-19 16:28:08+00:00,1823000000.0,2.29,2.29,1.84,2.27,2580000000.0,3095000000.0,3095000000.0,3104000000.0,-9000000.0,9067000000.0,29953000000.0,,181000000.0,-162000000.0,61000000.0,2256000000.0,30000000.0,10238000000.0,9067000000.0,20886000000.0,1146000000.0,,14246000000.0,6640000000.0,-965000000.0,5675000000.0,29953000000.0,1355500000.0,1356700000.0,1368200000.0
Medtronic PLC,MDT,549300GX3ZBSQWUXY261,1613103,2018.0,Q4,2018-01-27,2018-04-27,,448000000.0,1.08,1.08,-1.38,1.08,260000000.0,1465000000.0,1465000000.0,1460000000.0,5000000.0,2398000000.0,8144000000.0,,114000000.0,175000000.0,,592000000.0,7000000.0,2596000000.0,2398000000.0,5746000000.0,317000000.0,,3818000000.0,1928000000.0,-203000000.0,1725000000.0,8144000000.0,1355500000.0,1356700000.0,1368200000.0
Medtronic PLC,MDT,549300GX3ZBSQWUXY261,1613103,2018.0,Q3,2017-10-28,2018-01-26,2019-03-01 07:06:38+00:00,461000000.0,-1.03,-1.03,0.46,-1.03,2419000000.0,-1392000000.0,-1392000000.0,-1389000000.0,-3000000.0,2194000000.0,7369000000.0,,-139000000.0,128000000.0,61000000.0,559000000.0,7000000.0,2523000000.0,2194000000.0,5175000000.0,270000000.0,,3739000000.0,1436000000.0,-409000000.0,1027000000.0,7369000000.0,1348500000.0,1354000000.0,1354000000.0
Medtronic PLC,MDT,549300GX3ZBSQWUXY261,1613103,2018.0,Q3YTD,2017-04-29,2018-01-26,,1375000000.0,1.21,1.21,1.38,1.19,2320000000.0,1630000000.0,1630000000.0,1644000000.0,-14000000.0,6669000000.0,21809000000.0,,67000000.0,-337000000.0,61000000.0,1664000000.0,23000000.0,7642000000.0,6669000000.0,15140000000.0,829000000.0,,10428000000.0,4712000000.0,-762000000.0,3950000000.0,21809000000.0,1348500000.0,1354000000.0,1354000000.0
Medtronic PLC,MDT,549300GX3ZBSQWUXY261,1613103,2018.0,Q3TTM,2017-01-28,2018-01-26,,1871000000.0,2.05,2.05,1.81,2.03,2591000000.0,2794000000.0,2794000000.0,2807000000.0,-13000000.0,9108000000.0,29725000000.0,,380000000.0,-272000000.0,-39000000.0,2217000000.0,16000000.0,10428000000.0,9108000000.0,20617000000.0,1119000000.0,-272000000.0,14221000000.0,6396000000.0,-1011000000.0,5385000000.0,29725000000.0,1348500000.0,1354000000.0,1354000000.0
Medtronic PLC,MDT,549300GX3ZBSQWUXY261,1613103,2018.0,Q2,2017-07-29,2017-10-27,2018-11-29 17:10:22+00:00,460000000.0,1.49,1.49,0.46,1.48,-285000000.0,2013000000.0,2013000000.0,2017000000.0,-4000000.0,2123000000.0,7050000000.0,,107000000.0,-530000000.0,0.0,556000000.0,8000000.0,2539000000.0,2123000000.0,4927000000.0,273000000.0,,3033000000.0,1894000000.0,-166000000.0,1728000000.0,7050000000.0,1353700000.0,1355100000.0,1365800000.0
Medtronic PLC,MDT,549300GX3ZBSQWUXY261,1613103,2018.0,Q2YTD,2017-04-29,2017-10-27,,914000000.0,2.24,2.24,0.92,2.22,-99000000.0,3022000000.0,3022000000.0,3033000000.0,-11000000.0,4475000000.0,14440000000.0,,206000000.0,-465000000.0,,1105000000.0,16000000.0,5119000000.0,4475000000.0,9965000000.0,559000000.0,,6689000000.0,3276000000.0,-353000000.0,2923000000.0,14440000000.0,1353700000.0,1355100000.0,1365800000.0
Medtronic PLC,MDT,549300GX3ZBSQWUXY261,1613103,2018.0,Q2TTM,2016-10-29,2017-10-27,,1907000000.0,3.68,3.68,1.78,3.65,319000000.0,5006000000.0,5006000000.0,5017000000.0,-11000000.0,9182000000.0,29639000000.0,,519000000.0,-354000000.0,218000000.0,2188000000.0,98000000.0,10293000000.0,9182000000.0,20457000000.0,1117000000.0,-184000000.0,14350000000.0,6107000000.0,-782000000.0,5325000000.0,29639000000.0,1353700000.0,1355100000.0,1365800000.0
Medtronic PLC,MDT,549300GX3ZBSQWUXY261,1613103,2018.0,Q1,2017-04-29,2017-07-28,2018-08-31 06:38:44+00:00,454000000.0,0.75,0.75,0.46,0.74,186000000.0,1009000000.0,1009000000.0,1016000000.0,-7000000.0,2352000000.0,7390000000.0,,99000000.0,65000000.0,0.0,549000000.0,8000000.0,2580000000.0,2352000000.0,5038000000.0,286000000.0,,3656000000.0,1382000000.0,-187000000.0,1195000000.0,7390000000.0,1354700000.0,1361900000.0,1375600000.0
Medtronic PLC,MDT,549300GX3ZBSQWUXY261,1613103,2018.0,Q1TTM,2016-07-30,2017-07-28,,1947000000.0,3.0,3.0,1.75,2.97,705000000.0,4104000000.0,4104000000.0,4115000000.0,-11000000.0,9385000000.0,29934000000.0,,412000000.0,265000000.0,218000000.0,2186000000.0,165000000.0,10170000000.0,9385000000.0,20549000000.0,1108000000.0,-93000000.0,14951000000.0,5598000000.0,-789000000.0,4809000000.0,29934000000.0,1354700000.0,1361900000.0,1375600000.0
Medtronic PLC,MDT,549300GX3ZBSQWUXY261,1613103,2019.0,FY,2018-04-28,2019-04-26,2020-06-19 16:28:08+00:00,1764000000.0,3.44,3.44,2.0,3.41,547000000.0,4650000000.0,4650000000.0,4631000000.0,19000000.0,9155000000.0,30557000000.0,,373000000.0,258000000.0,166000000.0,2330000000.0,198000000.0,10418000000.0,9155000000.0,21402000000.0,1444000000.0,,15134000000.0,6268000000.0,-1071000000.0,5197000000.0,30557000000.0,1346200000.0,1346400000.0,1357500000.0
Medtronic PLC,MDT,549300GX3ZBSQWUXY261,1613103,2019.0,Q4,2019-01-26,2019-04-26,,437000000.0,0.87,0.87,-1.5,0.86,110000000.0,1182000000.0,1182000000.0,1172000000.0,10000000.0,2483000000.0,8146000000.0,,64000000.0,-20000000.0,,594000000.0,86000000.0,2620000000.0,2483000000.0,5663000000.0,718000000.0,,3717000000.0,1946000000.0,-654000000.0,1292000000.0,8146000000.0,1346200000.0,1346400000.0,1357500000.0
Medtronic PLC,MDT,549300GX3ZBSQWUXY261,1613103,2019.0,Q3,2018-10-27,2019-01-25,2020-02-28 06:49:49+00:00,436000000.0,0.95,0.95,0.5,0.94,99000000.0,1271000000.0,1271000000.0,1269000000.0,2000000.0,2265000000.0,7546000000.0,,71000000.0,57000000.0,63000000.0,561000000.0,26000000.0,2596000000.0,2265000000.0,5281000000.0,243000000.0,,3739000000.0,1542000000.0,-172000000.0,1370000000.0,7546000000.0,1335800000.0,1342800000.0,1352700000.0
Medtronic PLC,MDT,549300GX3ZBSQWUXY261,1613103,2019.0,Q3YTD,2018-04-28,2019-01-25,,1327000000.0,2.57,2.57,1.5,2.55,437000000.0,3468000000.0,3468000000.0,3459000000.0,9000000.0,6672000000.0,22411000000.0,,309000000.0,278000000.0,166000000.0,1736000000.0,112000000.0,7798000000.0,6672000000.0,15739000000.0,726000000.0,,11417000000.0,4322000000.0,-417000000.0,3905000000.0,22411000000.0,1335800000.0,1342800000.0,1352700000.0
Medtronic PLC,MDT,549300GX3ZBSQWUXY261,1613103,2019.0,Q3TTM,2018-01-27,2019-01-25,,1775000000.0,3.65,3.65,0.12,3.63,697000000.0,4933000000.0,4933000000.0,4919000000.0,14000000.0,9070000000.0,30555000000.0,,423000000.0,453000000.0,166000000.0,2328000000.0,119000000.0,10394000000.0,9070000000.0,21485000000.0,1043000000.0,,15235000000.0,6250000000.0,-620000000.0,5630000000.0,30555000000.0,1335800000.0,1342800000.0,1352700000.0
Medtronic PLC,MDT,549300GX3ZBSQWUXY261,1613103,2019.0,Q2,2018-07-28,2018-10-26,2019-12-03 16:11:13+00:00,445000000.0,0.83,0.83,0.5,0.82,235000000.0,1120000000.0,1120000000.0,1115000000.0,5000000.0,2203000000.0,7481000000.0,,52000000.0,70000000.0,0.0,590000000.0,24000000.0,2605000000.0,2203000000.0,5278000000.0,241000000.0,,3734000000.0,1544000000.0,-189000000.0,1355000000.0,7481000000.0,1343400000.0,1349200000.0,1360900000.0
Medtronic PLC,MDT,549300GX3ZBSQWUXY261,1613103,2019.0,Q2YTD,2018-04-28,2018-10-26,,891000000.0,1.62,1.62,1.0,1.61,338000000.0,2197000000.0,2197000000.0,2190000000.0,7000000.0,4407000000.0,14865000000.0,,238000000.0,221000000.0,103000000.0,1175000000.0,86000000.0,5202000000.0,4407000000.0,10458000000.0,483000000.0,,7678000000.0,2780000000.0,-245000000.0,2535000000.0,14865000000.0,1343400000.0,1349200000.0,1360900000.0
Medtronic PLC,MDT,549300GX3ZBSQWUXY261,1613103,2019.0,Q2TTM,2017-10-28,2018-10-26,,1800000000.0,1.67,1.67,0.08,1.66,3017000000.0,2270000000.0,2270000000.0,2261000000.0,9000000.0,8999000000.0,30378000000.0,,213000000.0,524000000.0,164000000.0,2326000000.0,100000000.0,10321000000.0,8999000000.0,21379000000.0,1070000000.0,,15235000000.0,6144000000.0,-857000000.0,5287000000.0,30378000000.0,1343400000.0,1349200000.0,1360900000.0
Medtronic PLC,MDT,549300GX3ZBSQWUXY261,1613103,2019.0,Q1,2018-04-28,2018-07-27,2019-08-30 06:46:32+00:00,446000000.0,0.79,0.79,0.5,0.79,103000000.0,1077000000.0,1077000000.0,1075000000.0,2000000.0,2204000000.0,7384000000.0,,186000000.0,151000000.0,103000000.0,585000000.0,62000000.0,2597000000.0,2204000000.0,5180000000.0,242000000.0,,3944000000.0,1236000000.0,-56000000.0,1180000000.0,7384000000.0,1360800000.0,1352700000.0,1365400000.0
Medtronic PLC,MDT,549300GX3ZBSQWUXY261,1613103,2019.0,Q1TTM,2017-07-29,2018-07-27,,1815000000.0,2.33,2.33,0.04,2.32,2497000000.0,3163000000.0,3163000000.0,3163000000.0,,8919000000.0,29947000000.0,,268000000.0,-76000000.0,164000000.0,2292000000.0,84000000.0,10255000000.0,8919000000.0,21028000000.0,1102000000.0,,14534000000.0,6494000000.0,-834000000.0,5660000000.0,29947000000.0,1360800000.0,1352700000.0,1365400000.0
