company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
BorgWarner Inc,BWA,549300DSFX2IE88NSX47,908255,2007.0,FY,2007-01-01,2007-12-31,2010-02-11 11:25:35+00:00,0.0,21500000.0,91600000.0,42700000.0,243100000.0,0.0,-11000000.0,18100000.0,0.0,20000000.0,-298100000.0,-229200000.0,603500000.0,-298100000.0,-229200000.0,603500000.0,65200000.0,316500000.0,316500000.0,4300000.0,-92500000.0,,-56900000.0,-13000000.0,-293900000.0,-121700000.0,-47000000.0,60400000.0,17300000.0
BorgWarner Inc,BWA,549300DSFX2IE88NSX47,908255,2008.0,FY,2008-01-01,2008-12-31,2011-02-10 11:44:19+00:00,0.0,27100000.0,122000000.0,44400000.0,259700000.0,5500000.0,-5900000.0,-172600000.0,,114800000.0,-136100000.0,-343900000.0,400800000.0,-136100000.0,-343900000.0,400800000.0,-85100000.0,-19300000.0,-19300000.0,305900000.0,-124100000.0,,-63600000.0,,-369700000.0,-7300000.0,-55900000.0,14600000.0,5700000.0
BorgWarner Inc,BWA,549300DSFX2IE88NSX47,908255,2008.0,Q4,2008-10-01,2008-12-31,,58800000.0,6000000.0,29900000.0,10700000.0,57400000.0,,1800000.0,-393400000.0,,34100000.0,-126100000.0,-43800000.0,135700000.0,-126100000.0,-43800000.0,135700000.0,-32400000.0,40700000.0,40700000.0,425000000.0,-140300000.0,,-12400000.0,,-104100000.0,,-7500000.0,,1500000.0
BorgWarner Inc,BWA,549300DSFX2IE88NSX47,908255,2008.0,Q3,2008-07-01,2008-09-30,,-58800000.0,38800000.0,19300000.0,11300000.0,66800000.0,5500000.0,3600000.0,282900000.0,,80700000.0,62800000.0,-154500000.0,-2000000.0,62800000.0,-154500000.0,-2000000.0,-90100000.0,-248000000.0,-248000000.0,-142500000.0,9100000.0,,-13400000.0,,-103400000.0,7100000.0,-20700000.0,,2200000.0
BorgWarner Inc,BWA,549300DSFX2IE88NSX47,908255,2008.0,Q3YTD,2008-01-01,2008-09-30,2009-10-28 11:07:47+00:00,-58800000.0,21100000.0,92100000.0,33700000.0,202300000.0,5500000.0,-7700000.0,220800000.0,0.0,80700000.0,-10000000.0,-300100000.0,265100000.0,-10000000.0,-300100000.0,265100000.0,-52700000.0,-60000000.0,-60000000.0,-119100000.0,16200000.0,,-51200000.0,,-265600000.0,-7300000.0,-48400000.0,14600000.0,4200000.0
BorgWarner Inc,BWA,549300DSFX2IE88NSX47,908255,2008.0,Q2YTD,2008-01-01,2008-06-30,2009-07-29 16:27:36+00:00,0.0,-17700000.0,72800000.0,22400000.0,135500000.0,,-11300000.0,-62100000.0,0.0,0.0,-72800000.0,-145600000.0,267100000.0,-72800000.0,-145600000.0,267100000.0,37400000.0,188000000.0,188000000.0,23400000.0,7100000.0,,-37800000.0,,-162200000.0,-14400000.0,-27700000.0,14600000.0,2000000.0
BorgWarner Inc,BWA,549300DSFX2IE88NSX47,908255,2009.0,Q4,2009-10-01,2009-12-31,,,11600000.0,19200000.0,18300000.0,61700000.0,1600000.0,1900000.0,26900000.0,,50000000.0,12600000.0,-40600000.0,124700000.0,12600000.0,-40600000.0,124700000.0,98600000.0,56600000.0,56600000.0,-32100000.0,19900000.0,,-100000.0,,-44800000.0,-57200000.0,,,2600000.0
BorgWarner Inc,BWA,549300DSFX2IE88NSX47,908255,2009.0,FY,2009-01-01,2009-12-31,2012-02-14 11:22:22+00:00,-7500000.0,39000000.0,60300000.0,68800000.0,234600000.0,1600000.0,13000000.0,-2300000.0,31200000.0,431600000.0,44800000.0,-154800000.0,351000000.0,44800000.0,-154800000.0,351000000.0,254000000.0,36400000.0,36400000.0,43300000.0,-66200000.0,,-22600000.0,,-172000000.0,-329200000.0,0.0,,23100000.0
BorgWarner Inc,BWA,549300DSFX2IE88NSX47,908255,2009.0,Q3TTM,2008-10-01,2009-09-30,,51300000.0,33400000.0,71000000.0,61200000.0,230300000.0,,12900000.0,-422600000.0,31200000.0,415700000.0,-93900000.0,-158000000.0,362000000.0,-93900000.0,-158000000.0,362000000.0,123000000.0,20500000.0,20500000.0,500400000.0,-226400000.0,,-34900000.0,,-231300000.0,-272000000.0,-7500000.0,,22000000.0
BorgWarner Inc,BWA,549300DSFX2IE88NSX47,908255,2009.0,Q3,2009-07-01,2009-09-30,,,11300000.0,22500000.0,6500000.0,58800000.0,,6300000.0,-20500000.0,,,-24800000.0,-32100000.0,52500000.0,-24800000.0,-32100000.0,52500000.0,1900000.0,20000000.0,20000000.0,-17100000.0,2500000.0,,-400000.0,,-38900000.0,-26900000.0,,,6800000.0
BorgWarner Inc,BWA,549300DSFX2IE88NSX47,908255,2009.0,Q3YTD,2009-01-01,2009-09-30,2010-10-27 12:51:18+00:00,-7500000.0,27400000.0,41100000.0,50500000.0,172900000.0,,11100000.0,-29200000.0,31200000.0,381600000.0,32200000.0,-114200000.0,226300000.0,32200000.0,-114200000.0,226300000.0,155400000.0,-20200000.0,-20200000.0,75400000.0,-86100000.0,,-22500000.0,,-127200000.0,-272000000.0,,,20500000.0
BorgWarner Inc,BWA,549300DSFX2IE88NSX47,908255,2009.0,Q2TTM,2008-07-01,2009-06-30,,-7500000.0,60900000.0,67800000.0,66000000.0,238300000.0,5500000.0,10200000.0,-119200000.0,31200000.0,496400000.0,-6300000.0,-280400000.0,307500000.0,-6300000.0,-280400000.0,307500000.0,31000000.0,-247500000.0,-247500000.0,375000000.0,-219800000.0,,-47900000.0,,-295800000.0,-238000000.0,-28200000.0,,17400000.0
BorgWarner Inc,BWA,549300DSFX2IE88NSX47,908255,2009.0,Q2,2009-04-01,2009-06-30,,-7500000.0,10300000.0,19500000.0,32600000.0,56800000.0,,5400000.0,29700000.0,31200000.0,291400000.0,103600000.0,-48700000.0,105800000.0,103600000.0,-48700000.0,105800000.0,166100000.0,-46500000.0,-46500000.0,55500000.0,-106900000.0,,-3700000.0,,-49700000.0,-108400000.0,,,8500000.0
BorgWarner Inc,BWA,549300DSFX2IE88NSX47,908255,2009.0,Q2YTD,2009-01-01,2009-06-30,2010-07-30 11:50:17+00:00,-7500000.0,16100000.0,18600000.0,44000000.0,114100000.0,,4800000.0,-8700000.0,31200000.0,381600000.0,57000000.0,-82100000.0,173800000.0,57000000.0,-82100000.0,173800000.0,153500000.0,-40200000.0,-40200000.0,92500000.0,-88600000.0,,-22100000.0,,-88300000.0,-245100000.0,,,13700000.0
BorgWarner Inc,BWA,549300DSFX2IE88NSX47,908255,2009.0,Q1,2009-01-01,2009-03-31,2010-04-29 11:40:26+00:00,,5800000.0,-900000.0,11400000.0,57300000.0,,-600000.0,-38400000.0,,90200000.0,-46600000.0,-33400000.0,68000000.0,-46600000.0,-33400000.0,68000000.0,-12600000.0,6300000.0,6300000.0,37000000.0,18300000.0,,-18400000.0,,-38600000.0,-136700000.0,,,5200000.0
BorgWarner Inc,BWA,549300DSFX2IE88NSX47,908255,2010.0,FY,2010-01-01,2010-12-31,2013-02-14 12:20:30+00:00,-164700000.0,46700000.0,83100000.0,53400000.0,224500000.0,5000000.0,-3700000.0,-159000000.0,0.0,402200000.0,-13200000.0,-429500000.0,538900000.0,-13200000.0,-429500000.0,538900000.0,92500000.0,396200000.0,396200000.0,30500000.0,67100000.0,,-10900000.0,,-276600000.0,-145900000.0,-325700000.0,,6800000.0
BorgWarner Inc,BWA,549300DSFX2IE88NSX47,908255,2010.0,Q4,2010-10-01,2010-12-31,,,12100000.0,37800000.0,18900000.0,53300000.0,,-1400000.0,39100000.0,,10300000.0,-119700000.0,-87400000.0,226200000.0,-119700000.0,-87400000.0,226200000.0,17700000.0,115600000.0,115600000.0,6100000.0,26700000.0,,-2700000.0,,-88800000.0,-25600000.0,-128400000.0,,1400000.0
BorgWarner Inc,BWA,549300DSFX2IE88NSX47,908255,2010.0,Q3TTM,2009-10-01,2010-09-30,,-164700000.0,46200000.0,64500000.0,52800000.0,232900000.0,6600000.0,-400000.0,-171200000.0,,441900000.0,119100000.0,-382700000.0,437400000.0,119100000.0,-382700000.0,437400000.0,173400000.0,337200000.0,337200000.0,-7700000.0,60300000.0,,-8300000.0,,-232600000.0,-177500000.0,-197300000.0,,8000000.0
BorgWarner Inc,BWA,549300DSFX2IE88NSX47,908255,2010.0,Q3,2010-07-01,2010-09-30,,,12100000.0,20000000.0,9200000.0,56700000.0,,30400000.0,-88400000.0,,324100000.0,188800000.0,-78900000.0,104400000.0,188800000.0,-78900000.0,104400000.0,244700000.0,111500000.0,111500000.0,12500000.0,16700000.0,,-400000.0,,-80400000.0,-109100000.0,-42500000.0,,1500000.0
BorgWarner Inc,BWA,549300DSFX2IE88NSX47,908255,2010.0,Q3YTD,2010-01-01,2010-09-30,2011-10-28 11:47:09+00:00,-164700000.0,34600000.0,45300000.0,34500000.0,171200000.0,5000000.0,-2300000.0,-198100000.0,0.0,391900000.0,106500000.0,-342100000.0,312700000.0,106500000.0,-342100000.0,312700000.0,74800000.0,280600000.0,280600000.0,24400000.0,40400000.0,,-8200000.0,,-187800000.0,-120300000.0,-197300000.0,,5400000.0
