company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments
Leggett & Platt Inc,LEG,DKOVQUCDW4ZLYCUD4T55,58492,2008.0,FY,2008-01-01,2008-12-31,2011-02-24 16:28:56+00:00,-10300000.0,24500000.0,51600000.0,49700000.0,115900000.0,407600000.0,-6700000.0,58300000.0,5900000.0,248000000.0,-733500000.0,263300000.0,436200000.0,-733500000.0,263300000.0,436200000.0,-40700000.0,109000000.0,109000000.0,128500000.0,,-15700000.0,-165100000.0,,-118300000.0,-525800000.0,-296500000.0,
Leggett & Platt Inc,LEG,DKOVQUCDW4ZLYCUD4T55,58492,2009.0,Q4,2009-10-01,2009-12-31,,,5400000.0,44700000.0,37800000.0,27600000.0,5000000.0,3000000.0,46800000.0,1400000.0,38800000.0,-83800000.0,-15100000.0,134900000.0,-83800000.0,-15100000.0,134900000.0,39000000.0,37100000.0,37100000.0,18000000.0,1200000.0,-1200000.0,-39700000.0,-1300000.0,-17600000.0,-600000.0,-84900000.0,
Leggett & Platt Inc,LEG,DKOVQUCDW4ZLYCUD4T55,58492,2009.0,FY,2009-01-01,2009-12-31,2012-02-24 17:14:12+00:00,-2800000.0,20700000.0,44700000.0,37800000.0,109600000.0,14100000.0,11700000.0,229600000.0,4000000.0,57900000.0,-408700000.0,-72500000.0,565300000.0,-408700000.0,-72500000.0,565300000.0,95800000.0,115000000.0,115000000.0,90400000.0,1200000.0,500000.0,-157200000.0,-1300000.0,-83000000.0,-122600000.0,-192000000.0,
Leggett & Platt Inc,LEG,DKOVQUCDW4ZLYCUD4T55,58492,2009.0,Q3,2009-07-01,2009-09-30,,-2500000.0,5500000.0,,,27000000.0,3300000.0,-100000.0,39300000.0,1600000.0,6200000.0,-128300000.0,-14300000.0,142000000.0,-128300000.0,-14300000.0,142000000.0,-700000.0,55700000.0,55700000.0,14500000.0,,-1200000.0,-39200000.0,,-13900000.0,-16800000.0,-80100000.0,
Leggett & Platt Inc,LEG,DKOVQUCDW4ZLYCUD4T55,58492,2009.0,Q3YTD,2009-01-01,2009-09-30,2010-11-03 12:30:54+00:00,-2800000.0,15300000.0,,,82000000.0,9100000.0,8700000.0,182800000.0,2600000.0,19100000.0,-324900000.0,-57400000.0,430400000.0,-324900000.0,-57400000.0,430400000.0,56800000.0,77900000.0,77900000.0,72400000.0,,1700000.0,-117500000.0,,-65400000.0,-122000000.0,-107100000.0,
Leggett & Platt Inc,LEG,DKOVQUCDW4ZLYCUD4T55,58492,2009.0,Q2YTD,2009-01-01,2009-06-30,2010-08-05 11:07:51+00:00,-300000.0,9800000.0,,,55000000.0,5800000.0,8800000.0,143500000.0,1000000.0,12900000.0,-196600000.0,-43100000.0,288400000.0,-196600000.0,-43100000.0,288400000.0,57500000.0,22200000.0,22200000.0,57900000.0,,2900000.0,-78300000.0,,-51500000.0,-105200000.0,-27000000.0,
Leggett & Platt Inc,LEG,DKOVQUCDW4ZLYCUD4T55,58492,2010.0,Q4,2010-10-01,2010-12-31,,-4500000.0,5000000.0,62700000.0,37200000.0,26600000.0,1700000.0,6700000.0,80000000.0,4400000.0,-76500000.0,-147000000.0,-46000000.0,154100000.0,-147000000.0,-46000000.0,154100000.0,-32200000.0,32500000.0,32500000.0,10000000.0,-3700000.0,-1300000.0,-39500000.0,-21500000.0,-19100000.0,-1700000.0,-30000000.0,-1300000.0
Leggett & Platt Inc,LEG,DKOVQUCDW4ZLYCUD4T55,58492,2010.0,FY,2010-01-01,2010-12-31,2013-02-28 16:06:35+00:00,-4900000.0,19800000.0,62700000.0,37200000.0,103000000.0,28900000.0,200000.0,12700000.0,23800000.0,0.0,-313600000.0,-65100000.0,362500000.0,-313600000.0,-65100000.0,362500000.0,-16000000.0,182800000.0,182800000.0,44200000.0,-3700000.0,100000.0,-154900000.0,-21500000.0,-67700000.0,-48700000.0,-130100000.0,
Leggett & Platt Inc,LEG,DKOVQUCDW4ZLYCUD4T55,58492,2010.0,Q3TTM,2009-10-01,2010-09-30,,-400000.0,20200000.0,44700000.0,37800000.0,104000000.0,32200000.0,-3500000.0,-20500000.0,20800000.0,115300000.0,-250400000.0,-34200000.0,343300000.0,-250400000.0,-34200000.0,343300000.0,55200000.0,187400000.0,187400000.0,52200000.0,1200000.0,200000.0,-155100000.0,-1300000.0,-66200000.0,-47600000.0,-185000000.0,1300000.0
Leggett & Platt Inc,LEG,DKOVQUCDW4ZLYCUD4T55,58492,2010.0,Q3,2010-07-01,2010-09-30,,,4900000.0,,,25100000.0,16400000.0,4000000.0,-2300000.0,2100000.0,7300000.0,-61300000.0,,90500000.0,-61300000.0,,90500000.0,33200000.0,49300000.0,49300000.0,13500000.0,,2200000.0,-38200000.0,,-18600000.0,-21500000.0,-11000000.0,
Leggett & Platt Inc,LEG,DKOVQUCDW4ZLYCUD4T55,58492,2010.0,Q3YTD,2010-01-01,2010-09-30,2011-11-03 16:15:51+00:00,-400000.0,14800000.0,,,76400000.0,27200000.0,-6500000.0,-67300000.0,19400000.0,76500000.0,-166600000.0,-19100000.0,208400000.0,-166600000.0,-19100000.0,208400000.0,16200000.0,150300000.0,150300000.0,34200000.0,,1400000.0,-115400000.0,,-48600000.0,-47000000.0,-100100000.0,1300000.0
Leggett & Platt Inc,LEG,DKOVQUCDW4ZLYCUD4T55,58492,2010.0,Q2TTM,2009-07-01,2010-06-30,,-2900000.0,20800000.0,44700000.0,37800000.0,105900000.0,19100000.0,-7600000.0,21100000.0,20300000.0,114200000.0,-317400000.0,-48500000.0,394800000.0,-317400000.0,-48500000.0,394800000.0,21300000.0,193800000.0,193800000.0,53200000.0,1200000.0,-3200000.0,-156100000.0,-1300000.0,-61500000.0,-42900000.0,-254100000.0,1300000.0
Leggett & Platt Inc,LEG,DKOVQUCDW4ZLYCUD4T55,58492,2010.0,Q2,2010-04-01,2010-06-30,,,4900000.0,,,24400000.0,800000.0,-5300000.0,-30100000.0,15300000.0,33900000.0,-50400000.0,-14800000.0,66800000.0,-50400000.0,-14800000.0,66800000.0,-3700000.0,54100000.0,54100000.0,13500000.0,,-400000.0,-38500000.0,,-16500000.0,-6000000.0,-55100000.0,1300000.0
Leggett & Platt Inc,LEG,DKOVQUCDW4ZLYCUD4T55,58492,2010.0,Q2YTD,2010-01-01,2010-06-30,2011-08-04 15:52:12+00:00,-400000.0,9900000.0,,,51300000.0,10800000.0,-10500000.0,-65000000.0,17300000.0,69200000.0,-105300000.0,-19100000.0,117900000.0,-105300000.0,-19100000.0,117900000.0,-17000000.0,101000000.0,101000000.0,20700000.0,,-800000.0,-77200000.0,,-30000000.0,-25500000.0,-89100000.0,1300000.0
Leggett & Platt Inc,LEG,DKOVQUCDW4ZLYCUD4T55,58492,2010.0,Q1,2010-01-01,2010-03-31,2011-05-05 10:23:54+00:00,-400000.0,5000000.0,,,26900000.0,10000000.0,-5200000.0,-34900000.0,2000000.0,35300000.0,-54900000.0,-4300000.0,51100000.0,-54900000.0,-4300000.0,51100000.0,-13300000.0,46900000.0,46900000.0,7200000.0,,-400000.0,-38700000.0,,-13500000.0,-19500000.0,-34000000.0,
Leggett & Platt Inc,LEG,DKOVQUCDW4ZLYCUD4T55,58492,2011.0,Q4,2011-10-01,2011-12-31,,,4400000.0,48800000.0,37300000.0,24300000.0,6500000.0,900000.0,47800000.0,3000000.0,-58900000.0,-96400000.0,-13900000.0,126900000.0,-96400000.0,-13900000.0,126900000.0,17500000.0,9300000.0,9300000.0,41100000.0,-200000.0,-2100000.0,-38900000.0,,-18300000.0,-1200000.0,-200000.0,
Leggett & Platt Inc,LEG,DKOVQUCDW4ZLYCUD4T55,58492,2011.0,FY,2011-01-01,2011-12-31,2014-02-26 15:55:28+00:00,-6600000.0,18800000.0,48800000.0,37300000.0,98100000.0,26800000.0,3100000.0,-14900000.0,20500000.0,68700000.0,-303600000.0,-36600000.0,328900000.0,-303600000.0,-36600000.0,328900000.0,-8200000.0,156400000.0,156400000.0,70500000.0,-6400000.0,-4600000.0,-155900000.0,0.0,-75000000.0,-5200000.0,-225300000.0,22800000.0
Leggett & Platt Inc,LEG,DKOVQUCDW4ZLYCUD4T55,58492,2011.0,Q3TTM,2010-10-01,2011-09-30,,-11100000.0,19400000.0,62700000.0,37200000.0,100400000.0,22000000.0,8900000.0,17300000.0,21900000.0,51100000.0,-354200000.0,-68700000.0,356100000.0,-354200000.0,-68700000.0,356100000.0,-57900000.0,179600000.0,179600000.0,39400000.0,-9900000.0,-3800000.0,-156500000.0,-21500000.0,-75800000.0,-5700000.0,-255100000.0,21500000.0
Leggett & Platt Inc,LEG,DKOVQUCDW4ZLYCUD4T55,58492,2011.0,Q3,2011-07-01,2011-09-30,,-1900000.0,4700000.0,,,23200000.0,1700000.0,-4600000.0,21900000.0,1800000.0,29200000.0,-61200000.0,-19700000.0,101000000.0,-61200000.0,-19700000.0,101000000.0,15500000.0,45300000.0,45300000.0,5900000.0,-12000000.0,-600000.0,-38200000.0,,-18900000.0,10300000.0,-52300000.0,
Leggett & Platt Inc,LEG,DKOVQUCDW4ZLYCUD4T55,58492,2011.0,Q3YTD,2011-01-01,2011-09-30,2012-11-08 11:43:00+00:00,-6600000.0,14400000.0,,,73800000.0,20300000.0,2200000.0,-62700000.0,17500000.0,127600000.0,-207200000.0,-22700000.0,202000000.0,-207200000.0,-22700000.0,202000000.0,-25700000.0,147100000.0,147100000.0,29400000.0,-6200000.0,-2500000.0,-117000000.0,0.0,-56700000.0,-4000000.0,-225100000.0,22800000.0
Leggett & Platt Inc,LEG,DKOVQUCDW4ZLYCUD4T55,58492,2011.0,Q2TTM,2010-07-01,2011-06-30,,-9200000.0,19600000.0,62700000.0,37200000.0,102300000.0,36700000.0,17500000.0,-6900000.0,22200000.0,29200000.0,-354300000.0,-49000000.0,345600000.0,-354300000.0,-49000000.0,345600000.0,-40200000.0,183600000.0,183600000.0,47000000.0,2100000.0,-1000000.0,-156500000.0,-21500000.0,-75500000.0,-37500000.0,-213800000.0,21500000.0
Leggett & Platt Inc,LEG,DKOVQUCDW4ZLYCUD4T55,58492,2011.0,Q2,2011-04-01,2011-06-30,,-4100000.0,4900000.0,,,25300000.0,1500000.0,3600000.0,-45300000.0,11700000.0,39300000.0,-47800000.0,-2100000.0,54200000.0,-47800000.0,-2100000.0,54200000.0,7900000.0,55500000.0,55500000.0,13800000.0,300000.0,-1200000.0,-39100000.0,,-21100000.0,-900000.0,-59100000.0,22800000.0
Leggett & Platt Inc,LEG,DKOVQUCDW4ZLYCUD4T55,58492,2011.0,Q2YTD,2011-01-01,2011-06-30,2012-08-07 13:01:51+00:00,-4700000.0,9700000.0,,,50600000.0,18600000.0,6800000.0,-84600000.0,15700000.0,98400000.0,-146000000.0,-3000000.0,101000000.0,-146000000.0,-3000000.0,101000000.0,-41200000.0,101800000.0,101800000.0,23500000.0,5800000.0,-1900000.0,-78800000.0,,-37800000.0,-14300000.0,-172800000.0,22800000.0
Leggett & Platt Inc,LEG,DKOVQUCDW4ZLYCUD4T55,58492,2011.0,Q1TTM,2010-04-01,2011-03-31,,-5100000.0,19600000.0,62700000.0,37200000.0,101400000.0,36000000.0,8600000.0,8300000.0,25800000.0,23800000.0,-356900000.0,-61700000.0,358200000.0,-356900000.0,-61700000.0,358200000.0,-51800000.0,182200000.0,182200000.0,46700000.0,1800000.0,-200000.0,-155900000.0,-21500000.0,-70900000.0,-42600000.0,-209800000.0,
Leggett & Platt Inc,LEG,DKOVQUCDW4ZLYCUD4T55,58492,2011.0,Q1,2011-01-01,2011-03-31,2012-05-04 10:17:28+00:00,-600000.0,4800000.0,,,25300000.0,17100000.0,3200000.0,-39300000.0,4000000.0,59100000.0,-98200000.0,-900000.0,46800000.0,-98200000.0,-900000.0,46800000.0,-49100000.0,46300000.0,46300000.0,9700000.0,5500000.0,-700000.0,-39700000.0,,-16700000.0,-13400000.0,-113700000.0,
Leggett & Platt Inc,LEG,DKOVQUCDW4ZLYCUD4T55,58492,2012.0,Q4,2012-10-01,2012-12-31,,-21300000.0,8000000.0,76300000.0,38200000.0,21800000.0,6500000.0,2300000.0,94100000.0,21200000.0,100000.0,-86100000.0,-30700000.0,208700000.0,-86100000.0,-30700000.0,208700000.0,94200000.0,74000000.0,74000000.0,10800000.0,4000000.0,1600000.0,-82000000.0,,-17500000.0,-15100000.0,-14300000.0,
Leggett & Platt Inc,LEG,DKOVQUCDW4ZLYCUD4T55,58492,2012.0,FY,2012-01-01,2012-12-31,2015-02-26 14:28:06+00:00,-211600000.0,28600000.0,76300000.0,38200000.0,90400000.0,15800000.0,3700000.0,35500000.0,35600000.0,299200000.0,-36600000.0,-294000000.0,449700000.0,-36600000.0,-294000000.0,449700000.0,122800000.0,250500000.0,250500000.0,44700000.0,-36000000.0,-4800000.0,-199500000.0,-22400000.0,-71000000.0,-105900000.0,-30000000.0,
Leggett & Platt Inc,LEG,DKOVQUCDW4ZLYCUD4T55,58492,2012.0,Q3TTM,2011-10-01,2012-09-30,,-190300000.0,25000000.0,48800000.0,37300000.0,92900000.0,15800000.0,2300000.0,-10800000.0,17400000.0,240200000.0,-46900000.0,-277200000.0,367900000.0,-46900000.0,-277200000.0,367900000.0,46100000.0,185800000.0,185800000.0,75000000.0,-40200000.0,-8500000.0,-156400000.0,-22400000.0,-71800000.0,-92000000.0,-15900000.0,
Leggett & Platt Inc,LEG,DKOVQUCDW4ZLYCUD4T55,58492,2012.0,Q3,2012-07-01,2012-09-30,,-500000.0,8000000.0,,,23500000.0,1900000.0,4000000.0,-6700000.0,10000000.0,109500000.0,-50500000.0,-37800000.0,94700000.0,-50500000.0,-37800000.0,94700000.0,10400000.0,66600000.0,66600000.0,3300000.0,-41300000.0,-600000.0,-39300000.0,-22400000.0,-16200000.0,-80900000.0,-8500000.0,
