company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
UnitedHealth Group Inc,UNH,549300GHBMY8T5GXDE41,731766,2007.0,FY,2007-01-01,2007-12-31,2010-02-10 16:37:06+00:00,-270000000.0,2277000000.0,553000000.0,796000000.0,8000000.0,,135000000.0,712000000.0,4529000000.0,-3185000000.0,-4147000000.0,5877000000.0,-3185000000.0,-4147000000.0,5877000000.0,-1455000000.0,4654000000.0,4654000000.0,292000000.0,-807000000.0,,-40000000.0,-6379000000.0,-871000000.0,-980000000.0,-6599000000.0,3365000000.0,0.0
UnitedHealth Group Inc,UNH,549300GHBMY8T5GXDE41,731766,2008.0,Q4,2008-10-01,2008-12-31,,-67000000.0,1882000000.0,621000000.0,259000000.0,14000000.0,,342000000.0,123000000.0,-368000000.0,-534000000.0,278000000.0,1601000000.0,-534000000.0,278000000.0,1601000000.0,1345000000.0,726000000.0,726000000.0,274000000.0,519000000.0,,,-883000000.0,-193000000.0,-629000000.0,-179000000.0,1222000000.0,185000000.0
UnitedHealth Group Inc,UNH,549300GHBMY8T5GXDE41,731766,2008.0,FY,2008-01-01,2008-12-31,2011-02-10 16:04:42+00:00,-4012000000.0,1882000000.0,621000000.0,981000000.0,199000000.0,,97000000.0,299000000.0,2981000000.0,-605000000.0,-5072000000.0,4238000000.0,-605000000.0,-5072000000.0,4238000000.0,-1439000000.0,2977000000.0,2977000000.0,183000000.0,825000000.0,,-37000000.0,-9251000000.0,-791000000.0,-1989000000.0,-2684000000.0,8598000000.0,185000000.0
UnitedHealth Group Inc,UNH,549300GHBMY8T5GXDE41,731766,2008.0,Q3,2008-07-01,2008-09-30,,-48000000.0,,,254000000.0,,,-142000000.0,82000000.0,368000000.0,-669000000.0,-280000000.0,1757000000.0,-669000000.0,-280000000.0,1757000000.0,808000000.0,920000000.0,920000000.0,725000000.0,-358000000.0,,,-1813000000.0,-183000000.0,-308000000.0,-453000000.0,1764000000.0,
UnitedHealth Group Inc,UNH,549300GHBMY8T5GXDE41,731766,2008.0,Q3YTD,2008-01-01,2008-09-30,2009-11-03 16:14:24+00:00,-3945000000.0,,,722000000.0,185000000.0,,-245000000.0,176000000.0,3349000000.0,-71000000.0,-5350000000.0,2637000000.0,-71000000.0,-5350000000.0,2637000000.0,-2784000000.0,2251000000.0,2251000000.0,-91000000.0,306000000.0,,-37000000.0,-8368000000.0,-598000000.0,-1360000000.0,-2505000000.0,7376000000.0,
UnitedHealth Group Inc,UNH,549300GHBMY8T5GXDE41,731766,2008.0,Q2YTD,2008-01-01,2008-06-30,2009-08-06 16:07:57+00:00,-3897000000.0,,,468000000.0,185000000.0,,-103000000.0,94000000.0,2981000000.0,598000000.0,-5070000000.0,880000000.0,598000000.0,-5070000000.0,880000000.0,-3592000000.0,1331000000.0,1331000000.0,-816000000.0,664000000.0,,-37000000.0,-6555000000.0,-415000000.0,-1052000000.0,-2052000000.0,5612000000.0,
UnitedHealth Group Inc,UNH,549300GHBMY8T5GXDE41,731766,2009.0,Q4,2009-10-01,2009-12-31,,-84000000.0,2048000000.0,527000000.0,258000000.0,,,-6000000.0,35000000.0,,-153000000.0,-862000000.0,1280000000.0,-153000000.0,-862000000.0,1280000000.0,265000000.0,944000000.0,944000000.0,84000000.0,26000000.0,,,-1605000000.0,-256000000.0,19000000.0,-233000000.0,1083000000.0,
UnitedHealth Group Inc,UNH,549300GHBMY8T5GXDE41,731766,2009.0,FY,2009-01-01,2009-12-31,2012-02-08 19:46:55+00:00,-486000000.0,2048000000.0,527000000.0,991000000.0,0.0,,455000000.0,282000000.0,0.0,-2275000000.0,-976000000.0,5625000000.0,-2275000000.0,-976000000.0,5625000000.0,2374000000.0,3822000000.0,3822000000.0,357000000.0,739000000.0,,-36000000.0,-6466000000.0,-739000000.0,-1459000000.0,-1801000000.0,6715000000.0,0.0
UnitedHealth Group Inc,UNH,549300GHBMY8T5GXDE41,731766,2009.0,Q3TTM,2008-10-01,2009-09-30,,-469000000.0,1882000000.0,621000000.0,992000000.0,14000000.0,,803000000.0,370000000.0,-368000000.0,-2656000000.0,164000000.0,5946000000.0,-2656000000.0,164000000.0,5946000000.0,3454000000.0,3604000000.0,3604000000.0,547000000.0,1232000000.0,,-36000000.0,-5744000000.0,-676000000.0,-2107000000.0,-1747000000.0,6854000000.0,185000000.0
UnitedHealth Group Inc,UNH,549300GHBMY8T5GXDE41,731766,2009.0,Q3,2009-07-01,2009-09-30,,-2000000.0,,,250000000.0,,,1370000000.0,64000000.0,,-829000000.0,376000000.0,2741000000.0,-829000000.0,376000000.0,2741000000.0,2288000000.0,1035000000.0,1035000000.0,86000000.0,-312000000.0,,,-1151000000.0,-172000000.0,-517000000.0,-64000000.0,1701000000.0,
