company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,issuanceofpreferredequity,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
T-Mobile US Inc,TMUS,549300V2JRLO5DIFGE82,1283699,2008.0,FY,2008-01-01,2008-12-31,2011-03-01 11:25:45+00:00,-331039000.0,2550000.0,,,255319000.0,0.0,-64121000.0,,79353000.0,,74525000.0,-1294275000.0,447490000.0,74525000.0,-1294275000.0,447490000.0,-772260000.0,149438000.0,149438000.0,104304000.0,12582000.0,0.0,,0.0,-979774000.0,-17410000.0,0.0,37000.0,16501000.0
T-Mobile US Inc,TMUS,549300V2JRLO5DIFGE82,1283699,2009.0,Q4,2009-10-01,2009-12-31,,-2619000.0,3133000.0,,,105759000.0,,-41870000.0,,,,75968000.0,-222100000.0,119935000.0,75968000.0,-222100000.0,119935000.0,-26197000.0,33125000.0,33125000.0,19788000.0,-19481000.0,-2001000.0,,-112418000.0,-218056000.0,95449000.0,,112500000.0,494000.0
T-Mobile US Inc,TMUS,549300V2JRLO5DIFGE82,1283699,2009.0,FY,2009-01-01,2009-12-31,2012-02-29 11:43:09+00:00,-19186000.0,11309000.0,,,377856000.0,949000.0,273335000.0,,492250000.0,,449038000.0,-1116954000.0,899349000.0,449038000.0,-1116954000.0,899349000.0,231433000.0,176844000.0,176844000.0,60005000.0,-11688000.0,-15113000.0,,-486645000.0,-864789000.0,-31524000.0,0.0,262500000.0,5330000.0
T-Mobile US Inc,TMUS,549300V2JRLO5DIFGE82,1283699,2009.0,Q3,2009-07-01,2009-09-30,,-4196000.0,3019000.0,,,98976000.0,,119442000.0,,,,-5488000.0,-222145000.0,313421000.0,-5488000.0,-222145000.0,313421000.0,85788000.0,73550000.0,73550000.0,18434000.0,681000.0,-13112000.0,,-112371000.0,-191623000.0,-6169000.0,,112500000.0,-13343000.0
T-Mobile US Inc,TMUS,549300V2JRLO5DIFGE82,1283699,2009.0,Q3YTD,2009-01-01,2009-09-30,2010-11-05 06:07:46+00:00,-16567000.0,8176000.0,,,272097000.0,949000.0,315205000.0,,492250000.0,,373070000.0,-894854000.0,779414000.0,373070000.0,-894854000.0,779414000.0,257630000.0,143719000.0,143719000.0,40217000.0,7793000.0,-13112000.0,,-374227000.0,-646733000.0,-126973000.0,0.0,150000000.0,4836000.0
T-Mobile US Inc,TMUS,549300V2JRLO5DIFGE82,1283699,2009.0,Q2YTD,2009-01-01,2009-06-30,2010-08-09 12:43:01+00:00,-12371000.0,5157000.0,,,173121000.0,949000.0,195763000.0,,492250000.0,,378558000.0,-672709000.0,465993000.0,378558000.0,-672709000.0,465993000.0,171842000.0,70169000.0,70169000.0,21783000.0,7112000.0,0.0,,-261856000.0,-455110000.0,-120804000.0,0.0,37500000.0,18179000.0
T-Mobile US Inc,TMUS,549300V2JRLO5DIFGE82,1283699,2010.0,Q4,2010-10-01,2010-12-31,,-14972000.0,3215000.0,,,118826000.0,,60712000.0,,1000000000.0,,-727593000.0,319231000.0,315109000.0,-727593000.0,319231000.0,315109000.0,-93253000.0,13551000.0,13551000.0,118805000.0,1232000.0,10756000.0,,462946000.0,-283501000.0,-1728497000.0,-328000.0,175000000.0,-30998000.0
T-Mobile US Inc,TMUS,549300V2JRLO5DIFGE82,1283699,2010.0,FY,2010-01-01,2010-12-31,2013-03-01 15:46:18+00:00,-18658000.0,13264000.0,,,449732000.0,,179677000.0,,1992770000.0,,-176932000.0,-950418000.0,994500000.0,-176932000.0,-950418000.0,994500000.0,-132850000.0,193415000.0,193415000.0,158412000.0,-72589000.0,12018000.0,,-711827000.0,-831444000.0,-2095199000.0,-1914000.0,562500000.0,36993000.0
T-Mobile US Inc,TMUS,549300V2JRLO5DIFGE82,1283699,2010.0,Q3TTM,2009-10-01,2010-09-30,,-6305000.0,13182000.0,,,436665000.0,,77095000.0,,992770000.0,,626629000.0,-1491749000.0,799326000.0,626629000.0,-1491749000.0,799326000.0,-65794000.0,212989000.0,212989000.0,59395000.0,-93302000.0,-739000.0,,-1287191000.0,-765999000.0,-271253000.0,-1586000.0,500000000.0,68485000.0
T-Mobile US Inc,TMUS,549300V2JRLO5DIFGE82,1283699,2010.0,Q3,2010-07-01,2010-09-30,,-1710000.0,3637000.0,,,113804000.0,,135801000.0,,992770000.0,,638482000.0,-867178000.0,341940000.0,638482000.0,-867178000.0,341940000.0,113244000.0,77288000.0,77288000.0,11410000.0,3924000.0,-500000.0,,-862548000.0,-214055000.0,-357478000.0,-734000.0,150000000.0,61635000.0
