Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Accts Payable,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Taxes,Cash Paid for Interest,Source: Bloomberg
12/29/2006,496,338,89,180,,66,114,-111,-24,-35,-71.0,19,,-84,-63,0,,,-63,,,0,0.0,0.0,,,,,-21,-349,0,36,,,,0,0.0,0.0,-385,,63,0.0,0.0,
03/30/2007,579,394,91,31,,-19,50,63,-5,-9,,77,,-100,-84,0,,,-84,,,0,0.0,0.0,,,,,-16,-429,0,0,,,,0,0.0,0.0,-429,,50,0.0,0.0,
06/29/2007,566,-1108,92,1558,,63,1495,24,-34,-14,,72,,-1396,-96,0,,,-96,,,0,0.0,0.0,,,,,-1300,1151,0,4067,,,,0,0.0,0.0,-2916,,321,0.0,0.0,
09/28/2007,568,34,97,194,,-160,354,243,22,-9,,230,,-129,-113,0,,,-113,,,0,0.0,0.0,,,,,-16,-243,0,-330,,,,16,16.0,0.0,71,,196,,,
12/28/2007,441,420,98,33,,50,-17,-110,4,-66,-44.0,-4,,-103,-77,0,,,-77,,,0,0.0,0.0,,,,,-26,-320,-80,-250,,,,0,0.0,0.0,10,,18,0.0,0.0,
03/28/2008,-399,683,194,-1229,,-50,-1179,-47,-79,-83,-11.0,126,,992,-154,0,,,-154,,,0,0.0,0.0,,,,,1146,-616,-159,-491,,,,0,0.0,0.0,34,,-23,0.0,0.0,
06/27/2008,148,952,293,-1047,,3,-1050,-50,-117,-133,27.0,173,,1139,-253,0,,,-253,,,0,0.0,0.0,,,,,1392,-1068,-239,-928,,,,100,100.0,0.0,-1,,219,0.0,0.0,
09/26/2008,512,409,107,-57,78.0,-51,-84,53,-17,-66,122.0,14,,-173,-176,0,,,-176,,,0,0.0,0.0,,,,,3,-222,-81,-181,,,,51,57.0,-6.0,-11,,117,534.0,138.0,
12/26/2008,263,386,97,-62,21.0,24,-107,-153,23,-90,-69.0,-17,,-108,-95,0,0.0,0.0,-95,-93.0,-2.0,0,0.0,0.0,-22.0,0.0,-22.0,0.0,9,-170,-81,-90,-75.0,0.0,-15.0,1,6.0,-5.0,0,-57.0,-72,,,
03/27/2009,397,184,101,-264,23.0,-22,-265,379,-189,-25,-23.0,616,,-162,-126,0,0.0,0.0,-126,-104.0,-22.0,0,0.0,0.0,-42.0,0.0,-42.0,0.0,0,-89,-80,-6,-5.0,0.0,-1.0,2,7.0,-5.0,-5,18.0,164,,,
06/26/2009,527,281,105,-341,15.0,-62,-294,464,208,-18,11.0,263,,-579,-138,0,0.0,0.0,-138,-91.0,-47.0,0,0.0,0.0,-472.0,7.0,-479.0,0.0,37,-50,-81,101,103.0,0.0,-2.0,-67,9.0,-76.0,-3,23.0,-79,,,
09/25/2009,686,56,116,611,15.0,-67,663,-131,32,77,20.0,-260,0.0,-178,-81,0,0.0,0.0,-81,,,0,0.0,0.0,-66.0,-1.0,-65.0,0.0,-5,-264,-80,-44,-43.0,0.0,-1.0,-149,,,9,2.0,246,,,
12/25/2009,453,412,117,66,28.0,-10,48,-161,-36,3,22.0,-150,,-244,-100,0,,0.0,-100,-85.0,-15.0,0,0.0,0.0,-156.0,0.0,-156.0,0.0,15,-162,-90,-85,-1.0,0.0,-84.0,11,38.0,-27.0,2,-1.0,46,,,
03/26/2010,435,413,116,-55,20.0,57,-132,-43,4,-62,-8.0,23,,-180,-144,0,0.0,0.0,-144,-89.0,-55.0,0,,,-33.0,0.0,-33.0,0.0,-1,-62,-90,-1,0.0,0.0,-1.0,25,51.0,-26.0,4,14.0,207,,,
06/25/2010,630,364,116,-18,20.0,18,-56,148,-22,-32,23.0,179,,-119,-99,0,0.0,0.0,-99,-99.0,0.0,0,,,18.0,18.0,0.0,0.0,-34,-111,-90,-2,0.0,0.0,-2.0,-9,16.0,-25.0,-10,3.0,403,,,
09/24/2010,713,443,140,-53,21.0,-227,153,180,47,42,31.0,60,0.0,-2663,-128,0,0.0,0.0,-128,-128.0,0.0,0,0.0,0.0,-2578.0,245.0,-2823.0,0.0,45,1395,-90,1735,247.0,1489.0,-1.0,-251,2.0,-253.0,1,-3.0,-558,,,
12/24/2010,209,427,141,41,32.0,11,-2,-405,-39,-42,-3.0,-321,,-96,-87,0,0.0,0.0,-87,-87.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-9,-531,-99,-345,-92.0,0.0,-253.0,-89,13.0,-102.0,2,3.0,-415,,,
03/25/2011,690,455,146,68,23.0,15,30,26,-32,-65,-25.0,148,,-63,-80,0,0.0,0.0,-80,-80.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,17,-161,-99,-124,-123.0,0.0,-1.0,60,60.0,0.0,2,13.0,479,,,
06/24/2011,710,535,153,37,24.0,10,3,-21,-13,-68,37.0,23,,-156,-140,0,0.0,0.0,-140,-136.0,-4.0,0,0.0,0.0,-13.0,0.0,-13.0,0.0,-3,-438,-99,-92,-92.0,0.0,0.0,-185,91.0,-276.0,-62,10.0,126,,,
09/30/2011,573,451,159,148,20.0,64,64,-179,75,-28,-22.0,-204,0.0,-165,-166,0,0.0,0.0,-166,-164.0,-2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,-641,-99,21,25.0,0.0,-4.0,-565,12.0,-577.0,2,-19.0,-252,,,
12/30/2011,267,494,151,30,18.0,6,6,-408,-79,-58,-33.0,-238,,-126,-131,0,,0.0,-131,-131.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5,129,-109,230,230.0,0.0,0.0,1,6.0,-5.0,7,-6.0,264,,,
03/30/2012,649,497,155,-40,23.0,-79,16,43,-64,-75,50.0,132,,-471,-119,0,,0.0,-119,-119.0,0.0,0,0.0,0.0,-352.0,0.0,-352.0,0.0,0,-281,-108,-98,-98.0,0.0,0.0,-78,75.0,-153.0,3,-1.0,-104,,,
06/29/2012,721,453,157,10,24.0,4,-18,101,178,-75,-4.0,2,,-865,-154,0,0.0,0.0,-154,-128.0,-26.0,0,0.0,0.0,-711.0,0.0,-711.0,0.0,0,422,-109,692,4.0,1240.0,-552.0,-165,62.0,-227.0,4,-6.0,272,,,
09/28/2012,788,461,170,63,22.0,15,26,94,-11,-67,-11.0,183,0.0,-216,-174,0,,0.0,-174,-148.0,-26.0,0,0.0,0.0,-71.0,0.0,-71.0,0.0,29,-653,-108,-46,-41.0,0.0,-5.0,-449,98.0,-547.0,-50,12.0,-69,,,
12/28/2012,120,493,164,35,26.0,21,-12,-572,-59,-77,1.0,-437,,-208,-116,0,,0.0,-116,-116.0,0.0,0,0.0,0.0,-88.0,0.0,-88.0,0.0,-4,-363,-246,45,45.0,0.0,0.0,-165,94.0,-259.0,3,-16.0,-467,,,
