Date,Cash From Operating Activities,Net Income,Depreciation & Amortization,Other Non-Cash Adjustments,Changes in Non-Cash Capital,Cash From Operations,Cash From Investing Activities,Disposal of Fixed Assets,Capital Expenditures,Increase in Investments,Decrease in Investments,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Change in Short-Term Borrowings,Increase in Long-Term Borrowings,Decrease In Long-Term Borrowings,Increase in Capital Stocks,Decrease in Capital Stocks,Other Financing Activities,Net Changes in Cash,Direct Method Cashflow,Source: Bloomberg
03/31/1991,,15.0,40,11,-52.0,14,,,,,,,,,,,,,,,,,
06/30/1991,,13.0,43,1,12.0,69,,,,,,,,,,,,,,,,,
09/30/1991,,19.0,48,1,29.0,97,,,,,,,,,,,,,,,,,
12/31/1991,,-286.899994,54,269,-7.1,29,,,,,,,,,,,,,,,29.0,,
03/31/1992,,10.0,49,15,-20.0,54,,,,,,,,,,,,,,,,,
06/30/1992,,24.0,46,0,4.0,74,,,,,,,,,,,,,,,,,
09/30/1992,,32.0,49,13,5.0,99,,,,,,,,,,,,,,,,,
12/31/1992,,44.0,41,22,-41.0,66,,,,,,,,,,,,,,,66.0,,
03/31/1993,,11.0,42,9,16.0,78,,,,,,,,,,,,,,,,,
06/30/1993,,21.0,42,0,22.0,85,,,,,,,,,,,,,,,,,
09/30/1993,,13.0,42,12,-5.0,62,,,,,,,,,,,,,,,,,
12/31/1993,,62.0,41,-23,1.0,81,,,,,,,,,,,,,,,81.0,,
03/31/1994,,37.0,37,-1,9.0,82,,,,,,,,,,,,,,,,,
06/30/1994,,24.0,37,-2,8.0,67,,,,,,,,,,,,,,,,,
09/30/1994,,18.0,34,4,3.0,59,,,,,,,,,,,,,,,,,
12/31/1994,,26.0,28,30,-67.0,17,,,,,,,,,,,,,,,17.0,,
03/31/1995,,37.0,33,-2,3.0,71,,,-119.0,,,,,,,,,,,,,,
06/30/1995,,-25.0,35,25,-44.0,-9,,,-130.0,,,,,,,,,,,,,,
09/30/1995,,24.0,43,27,1.0,95,,,-84.0,,,,,,,,,,,,,,
12/31/1995,,38.0,50,-19,3.0,72,-118.0,,-118.0,,,,,,,,,,,,-46.0,,
03/31/1996,,8.0,52,4,4.0,68,,,-78.0,,,,,,,,,,,,,,
06/30/1996,,-32.0,53,-16,43.0,48,,,-102.0,,,,,,,,,,,,,,
09/30/1996,,16.0,41,23,-13.0,67,-108.0,,-108.0,,,,,,,,,,,,-41.0,,
12/31/1996,,-57.0,53,74,-35.0,35,,,-128.0,,,,,,,,,,,,,,
09/30/1997,,11.0,0,44,11.0,66,-23.0,60.0,-58.0,0.0,0.0,-25.0,-80.0,-20.0,-54.0,0.0,-7.0,1.0,0.0,0.0,-37.0,,
03/31/1998,,16.0,54,10,19.0,99,-40.0,23.0,-56.0,0.0,0.0,-7.0,30.0,-13.0,-8.0,0.0,-18.0,70.0,0.0,-1.0,89.0,,
06/30/1998,,-14.0,58,29,2.0,75,-65.0,3.0,-58.0,0.0,0.0,-10.0,-12.0,0.0,-9.0,0.0,-3.0,0.0,0.0,0.0,-2.0,,
09/30/1998,,14.0,67,27,20.0,128,-52.0,2.0,-52.0,0.0,0.0,-2.0,-14.0,-12.0,-4.0,3.0,0.0,0.0,0.0,-1.0,62.0,,
12/31/1998,,34.0,52,12,-28.0,70,-82.0,4.0,-61.0,0.0,0.0,-25.0,25.0,0.0,29.0,0.0,-3.0,0.0,0.0,-1.0,13.0,,
03/31/1999,,10.0,55,26,10.0,101,29.0,2.0,-38.0,0.0,0.0,65.0,-44.0,-13.0,-30.0,0.0,-1.0,0.0,0.0,0.0,86.0,,
06/30/1999,,1.0,56,-16,25.0,66,-306.0,1.0,-73.0,0.0,0.0,-234.0,13.0,0.0,40.0,0.0,-28.0,1.0,0.0,0.0,-227.0,,
09/30/1999,,17.0,63,7,12.0,99,-63.0,1.0,-56.0,0.0,0.0,-8.0,-35.0,-16.0,-10.0,0.0,-13.0,4.0,0.0,0.0,1.0,,
12/31/1999,,7.0,55,27,-9.0,80,-174.0,0.0,-37.0,0.0,0.0,-137.0,-6.0,0.0,-25.0,8.0,0.0,11.0,0.0,0.0,-100.0,,
03/31/2000,,29.0,69,46,-32.0,112,-45.0,11.0,-50.0,0.0,0.0,-6.0,-34.0,-16.0,-16.0,0.0,-3.0,1.0,0.0,0.0,33.0,,
06/30/2000,,-71.0,69,125,-20.0,103,-51.0,1.0,-47.0,0.0,0.0,-5.0,2.0,0.0,16.0,0.0,-14.0,0.0,0.0,0.0,54.0,,
09/30/2000,,34.0,66,27,19.0,146,-56.0,1.0,-56.0,0.0,0.0,-1.0,-54.0,-17.0,-31.0,0.0,-4.0,0.0,0.0,-2.0,36.0,,
12/31/2000,,-89.0,82,104,-68.0,29,-2.0,4.0,-36.0,0.0,0.0,30.0,-10.0,0.0,0.0,0.0,-10.0,0.0,0.0,0.0,17.0,,
03/31/2001,,16.0,70,18,17.0,121,-56.0,1.0,-53.0,0.0,0.0,-4.0,-20.0,-16.0,0.0,0.0,-1.0,0.0,0.0,-3.0,45.0,,
06/30/2001,,33.0,55,10,3.0,101,-65.0,0.0,-65.0,0.0,0.0,0.0,11.0,0.0,9.0,2.0,-1.0,2.0,0.0,-1.0,47.0,,
09/30/2001,,-211.0,56,50,10.0,-95,-37.0,0.0,-57.0,0.0,0.0,20.0,-18.0,-17.0,0.0,0.0,-5.0,4.0,0.0,0.0,-150.0,,
12/31/2001,,29.0,49,-25,-6.0,47,-43.0,4.0,-47.0,0.0,0.0,0.0,-34.0,0.0,-7.0,0.0,-31.0,5.0,0.0,-1.0,-30.0,,
03/31/2002,,37.0,59,26,-27.0,95,-24.0,3.0,-26.0,0.0,0.0,-1.0,-36.0,-16.0,1.0,0.0,-33.0,12.0,0.0,0.0,35.0,,
06/30/2002,,42.0,38,-8,9.0,81,-41.0,3.0,-45.0,0.0,0.0,1.0,1.0,0.0,-3.0,0.0,-1.0,11.0,0.0,-6.0,41.0,,
09/30/2002,,28.0,49,-1,24.0,100,-56.0,0.0,-30.0,0.0,0.0,-26.0,-19.0,-18.0,0.0,0.0,0.0,0.0,0.0,-1.0,25.0,,
12/31/2002,,6.0,70,-8,-21.0,47,-36.0,0.0,-33.0,0.0,0.0,-3.0,-8.0,0.0,0.0,2.0,,0.0,0.0,-10.0,3.0,,
03/31/2003,,63.0,66,-26,-18.0,85,-41.0,2.0,-39.0,0.0,0.0,-4.0,62.0,0.0,0.0,200.0,-139.0,1.0,0.0,0.0,106.0,,
06/30/2003,,58.0,64,-67,3.0,58,-56.0,0.0,-54.0,0.0,0.0,-2.0,-408.0,-21.0,1.0,0.0,-387.0,1.0,0.0,-2.0,-406.0,,
09/30/2003,,27.0,66,22,10.0,125,-303.0,0.0,-57.0,0.0,0.0,-246.0,148.0,-20.0,164.0,0.0,-3.0,9.0,0.0,-2.0,-30.0,,
12/31/2003,,81.0,71,-72,-51.0,29,-55.0,8.0,-63.0,0.0,0.0,0.0,369.0,0.0,-165.0,514.0,0.0,20.0,0.0,0.0,343.0,,
03/31/2004,,64.0,63,10,-3.0,134,-67.0,0.0,-69.0,0.0,0.0,2.0,16.0,0.0,0.0,5.0,-4.0,15.0,0.0,0.0,83.0,,
06/30/2004,,33.0,60,-4,18.0,107,-83.0,0.0,-80.0,0.0,0.0,-3.0,-14.0,-21.0,5.0,0.0,-3.0,5.0,0.0,0.0,10.0,,
09/30/2004,,148.0,61,-104,-14.0,91,-75.0,0.0,-88.0,0.0,0.0,13.0,-50.0,-20.0,85.0,0.0,-31.0,6.0,0.0,-90.0,-34.0,,
12/31/2004,,39.0,71,-44,-22.0,44,-103.0,2.0,-103.0,0.0,0.0,-2.0,467.0,0.0,23.0,0.0,-2.0,466.0,0.0,-20.0,408.0,,
03/31/2005,,31.0,68,0,-31.0,68,-59.0,0.0,-57.0,0.0,0.0,-2.0,-4.0,0.0,7.0,0.0,-1.0,1.0,0.0,-11.0,5.0,,
06/30/2005,,-7.0,65,-29,24.0,53,-76.0,0.0,-76.0,0.0,0.0,0.0,-22.0,-22.0,10.0,0.0,0.0,0.0,0.0,-10.0,-45.0,,
09/30/2005,,34.0,62,-36,-33.0,27,-52.0,0.0,-59.0,0.0,0.0,7.0,-17.0,-22.0,13.0,0.0,0.0,2.0,0.0,-10.0,-42.0,,
