Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Return on Invested Capital,Margins,EBITDA Margin,Operating Margin,Incremental Operating Margin,Pretax Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
09/30/2017,,,,,,,30.210238,28.33638,,27.925046,18.281536,17.824497,17.824497,,34.533552,0.0,,
12/31/2017,,,,,,,14.57529,13.223938,,10.03861,28.378378,27.960103,27.960103,,,0.0,,
03/31/2018,,,,,,,28.217621,26.471782,,26.552984,18.920016,18.554608,18.554608,,28.746177,0.0,,
06/30/2018,,,,,,,26.315789,24.43609,,24.770259,20.050125,19.674185,19.674185,,19.055649,0.0,,
09/30/2018,,,,,,,29.555293,27.863046,24.929178,32.70366,24.20307,23.770169,23.770169,,25.99278,0.0,,
12/31/2018,,,,,,,12.168574,10.745186,,0.865197,0.66983,0.223277,0.223277,,22.580645,0.0,,
03/31/2019,,,,,,,27.47093,25.363372,15.916955,25.65407,19.585756,19.222384,19.222384,,23.654391,0.0,,
06/30/2019,,16.324651,9.776279,13.396855,15.232768,,27.855153,25.467569,46.218487,26.104258,18.50378,18.066057,18.066057,,29.115854,0.0,16.324651,
09/30/2019,,13.948046,8.609731,12.021254,12.819967,,32.88339,29.883765,70.634921,26.246719,19.235096,18.710161,18.710161,,26.714286,28.669339,9.949233,
12/31/2019,,17.194134,10.508315,14.721205,12.10892,,7.596612,5.267337,,11.090524,8.311276,7.940709,7.940709,,25.059666,47.303333,9.060735,
03/31/2020,,14.224645,7.024859,9.884211,13.681005,,27.587209,24.94186,23.255814,4.215116,2.616279,2.267442,2.267442,,37.931034,0.0,14.224645,
06/30/2020,,9.969562,4.84258,7.421311,7.942018,,13.482217,8.312655,-462.105263,8.271299,5.996691,5.045492,5.045492,,27.5,0.0,9.969562,
