Date,Revenue,Cost of Revenue,Gross Profit,Operating Expenses,Operating Income or Losses,Interest Expense,Foreign Exchange Losses (Gains),Net Non-Operating Losses (Gains),Pretax Income,Income Tax Expense (Benefit),Income Before XO Items,Extraordinary Loss Net of Tax,Minority/Non Controlling Interests (Credits),Net Income/Net Profit (Losses),Total Cash Preferred Dividends,Other Adjustments,Net Inc Avail to Common Shareholders,Abnormal Losses (Gains),Tax Effect on Abnormal Items,Normalized Income,Basic EPS Before Abnormal Items,Basic EPS Before XO Items,Basic Earnings per Share,Basic Weighted Avg Shares,Diluted EPS Before Abnormal Items,Diluted EPS Before XO Items,Diluted EPS,Diluted Weighted Avg Shares,Source: Bloomberg
03/31/1996,2465,,,-1869,596,-111.0,0,-16,469,-175,294,34,0,328,0.0,,328,,,294,0.62,0.618,0.69,475.056,0.62,0.618,0.69,475.056,
06/30/1996,2500,,,-1926,574,-110.0,0,53,517,-193,324,0,0,324,0.0,,324,,,324,0.68,0.68,0.68,476.803009,0.68,0.68,0.68,476.803009,
09/30/1996,2515,,,-1941,574,-111.0,0,-8,455,-169,286,0,0,286,0.0,,286,,,286,0.6,0.6,0.6,478.355988,0.6,0.6,0.6,478.355988,
12/31/1996,2599,,,-2003,596,-113.0,0,-11,472,-161,311,0,0,311,0.0,,311,,,311,0.65,0.65,0.65,479.899994,0.65,0.65,0.65,479.899994,
03/31/1997,2867,,,-2090,777,-103.0,0,-4,670,-250,420,0,0,420,0.0,,420,-11.0,,409,0.85,0.87,0.87,482.759003,0.84,0.86,0.86,488.372009,
06/30/1997,2830,,,-2074,756,-101.0,0,12,667,-251,416,0,0,416,0.0,,416,-18.0,,398,0.82,0.86,0.86,483.721008,0.81,0.85,0.85,489.411987,
09/30/1997,2960,,,-2204,756,-100.0,0,18,674,-251,423,-3,0,420,0.0,,420,-19.0,,404,0.84,0.88,0.87,480.682007,0.83,0.87,0.86,486.207001,
12/31/1997,2822,,,-2335,487,-101.0,0,32,418,-150,268,0,0,268,0.0,,268,,,268,0.55,0.55,0.55,483.899994,0.55,0.55,0.55,483.899994,
03/31/1998,3009,,,-2194,815,-97.0,0,-25,693,-259,434,0,0,434,0.0,,434,,,434,0.89,0.89,0.89,484.963989,0.887321,0.887321,0.887321,489.113007,
06/30/1998,3053,,,-2369,684,-109.0,0,-33,542,-215,327,0,0,327,0.0,,327,89.0,,416,0.85,0.67,0.67,487.868988,0.85,0.67,0.67,491.944,
09/30/1998,3112,,,-2313,799,-172.0,0,-19,608,-229,379,0,0,379,0.0,,379,,,379,0.76,0.76,0.76,501.807007,0.75,0.75,0.75,505.949005,
12/31/1998,3204,,,-2453,751,-165.0,0,-10,576,-208,368,0,0,368,0.0,,368,,,368,0.73,0.73,0.73,502.700012,0.73,0.73,0.73,508.0,
03/31/1999,3168,,,-2380,788,-153.0,0,-1,634,-240,394,240,0,634,0.0,,634,,,394,0.789,0.789,1.26,503.306,0.781,0.781,1.25,508.121002,
06/30/1999,3258,,,-2403,855,-163.0,0,-13,679,-258,421,0,0,421,0.0,,421,,,421,0.84,0.84,0.84,503.93399,0.83,0.83,0.83,508.200012,
09/30/1999,3317,,,-2440,877,-203.0,0,-278,396,-257,139,0,0,139,0.0,,139,282.0,0.0,421,0.84,0.28,0.28,504.770996,0.83,0.27,0.27,509.014008,
12/31/1999,3491,,,-2644,847,-217.0,0,-407,223,-57,166,0,0,166,0.0,,166,259.0,,425,0.84,0.33,0.33,505.700012,0.83,0.32,0.32,511.700012,
03/31/2000,2951,,,-2139,812,,0,-129,683,-258,425,0,0,425,0.0,0.0,425,,,425,,,,,,,,,
06/30/2000,3022,,,-2116,906,,0,-254,652,-247,405,0,0,405,0.0,0.0,405,,,405,,,,,,,,,
09/30/2000,3168,,,-2158,1010,,0,-1086,-76,34,-42,0,0,-42,0.0,0.0,-42,,,-42,,,,,,,,,
12/31/2000,3159,,,-2110,1049,,0,-404,645,-237,408,0,0,408,0.0,0.0,408,,,408,,,,,,,,,
03/31/2001,3119,,,-2156,963,,0,-256,707,-266,441,0,0,441,0.0,0.0,441,,,441,,,,,,,,,
06/30/2001,3164,,,-2064,1100,,0,-345,755,-286,469,0,0,469,0.0,0.0,469,,,469,,,,,,,,,
09/30/2001,3181,,,-2197,984,,0,-152,832,-317,515,0,0,515,0.0,0.0,515,,,515,,,,,,,,,
12/31/2001,3211,,,-2632,579,,0,-95,484,-172,312,0,0,312,0.0,0.0,312,,,312,,,,,,,,,
03/31/2002,3049,,,-2232,817,,0,-180,637,-246,391,0,0,391,0.0,0.0,391,,,391,,,,,,,,,
09/30/2006,2476,-595.0,1881.0,-1293,588,,0,-159,429,-152,277,0,0,277,,,277,9.0,,286,,,,,,,,,
03/31/2007,2458,-532.0,1926.0,-1150,776,,0,-151,625,-233,392,0,0,392,,,392,,,392,,,,,,,,,
06/30/2007,2501,-540.0,1961.0,-1193,768,,0,-170,598,-232,366,0,0,366,,,366,,,366,,,,,,,,,
09/30/2007,2453,-536.0,1917.0,-1174,743,,0,-150,593,-222,371,0,0,371,,,371,,,371,,,,,,,,,
