Date,Cash From Operating Activities,Net Income,Depreciation & Amortization,Other Non-Cash Adjustments,Changes in Non-Cash Capital,Cash From Operations,Cash From Investing Activities,Disposal of Fixed Assets,Capital Expenditures,Increase in Investments,Decrease in Investments,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Change in Short-Term Borrowings,Increase in Long-Term Borrowings,Decrease In Long-Term Borrowings,Increase in Capital Stocks,Decrease in Capital Stocks,Other Financing Activities,Net Changes in Cash,Direct Method Cashflow,Source: Bloomberg
03/31/1990,,13.2,21.1,-2.3,-15.6,16.4,,,,,,,,,,,,,,,,,
06/30/1990,,6.8,24.0,-0.8,26.200001,56.200001,,,,,,,,,,,,,,,,,
09/29/1990,,4.2,26.6,-3.0,-29.6,-1.8,,,,,,,,,,,,,,,,,
12/29/1990,,27.799999,29.5,-4.4,98.0,150.899994,,,,,,,,,,,,,,,,,
03/30/1991,,8.9,28.299999,2.3,-34.400002,5.1,,,,,,,,,,,,,,,,,
06/29/1991,,27.5,29.1,8.7,-21.6,43.700001,,,,,,,,,,,,,,,,,
09/28/1991,,18.299999,28.700001,-0.4,4.6,51.200001,,,,,,,,,,,,,,,,,
12/28/1991,,43.900002,29.200001,-19.299999,169.5,223.300003,,,,,,,,,,,,,,,,,
03/28/1992,,-64.800003,28.700001,69.400002,-15.7,17.6,,,,,,,,,,,,,,,,,
06/27/1992,,29.4,29.1,-3.0,-11.8,43.700001,,,,,,,,,,,,,,,,,
09/26/1992,,-94.699997,28.799999,77.099998,28.5,39.700001,,,,,,,,,,,,,,,,,
12/26/1992,,50.799999,31.4,-38.299999,94.900002,138.800003,,,,,,,,,,,,,,,,,
03/27/1993,,24.0,27.4,-5.4,-18.299999,27.700001,,,,,,,,,,,,,,,,,
06/26/1993,,41.0,27.0,4.5,-20.799999,51.700001,,,,,,,,,,,,,,,,,
09/25/1993,,32.900002,27.700001,4.5,-36.599998,28.5,,,,,,,,,,,,,,,,,
12/31/1993,,74.599998,29.799999,16.4,25.799999,146.600006,,,,,,,,,,,,,,,,,
04/02/1994,,37.799999,29.5,-10.3,-59.200001,-2.2,,,,,,,,,,,,,,,,,
07/02/1994,,56.900002,29.700001,-2.0,-15.3,69.300003,,,,,,,,,,,,,,,,,
10/01/1994,,40.900002,32.5,5.8,-50.299999,28.9,,,,,,,,,,,,,,,,,
12/31/1994,,89.900002,,-105.699997,103.800003,88.0,,,,,,,,,,,,,,,,,
04/01/1995,,46.5,33.200001,-11.2,-102.0,-33.5,,,,,,,,,,,,,,,,,
07/01/1995,,67.099998,34.700001,15.2,-82.300003,34.700001,,,,,,,,,,,,,,,,,
09/30/1995,,46.799999,30.5,-7.5,-16.299999,53.5,,,,,,,,,,,,,,,,,
12/30/1995,,77.199997,-27.0,-161.800003,110.300003,-1.3,,,,,,,,,,,,,,,,,
03/30/1996,,44.599998,17.4,-44.400002,6.7,24.299999,,,-15.3,,,,,,,,,,,,,,
06/29/1996,,12.1,17.4,2.8,-19.200001,13.1,,,-28.5,,,,,,,,,,,,,,
09/28/1996,,30.200001,16.799999,12.5,-8.7,50.799999,,,-13.8,,,,,,,,,,,,,,
12/28/1996,,32.0,16.5,22.799999,2.9,74.199997,,,-26.5,,,,,,,,,,,,,,
03/29/1997,,20.799999,16.0,2.7,7.9,47.400002,37.5,0.0,-19.700001,0.0,0.0,57.200001,-10.0,-5.1,3.3,0.0,0.0,1.7,-8.3,-1.6,74.900002,,
06/28/1997,,28.299999,16.5,-9.7,-9.3,25.799999,-13.9,0.0,-18.700001,0.0,0.0,4.8,-26.799999,-5.0,-12.5,0.5,0.0,2.1,-11.6,-0.3,-14.9,,
09/27/1997,,33.900002,16.6,17.799999,-27.5,40.799999,-20.0,0.0,-19.200001,0.0,0.0,-0.8,-21.299999,-5.6,-3.8,0.0,-1.0,1.6,-11.8,-0.7,-0.5,,
12/27/1997,,20.799999,18.799999,-0.2,12.5,51.900002,-70.699997,0.0,-23.799999,0.0,0.0,-46.900002,-19.6,-5.6,4.7,0.1,0.0,2.7,-21.700001,-0.6,-38.400002,,
03/28/1998,,23.9,19.4,9.0,-25.700001,26.6,-44.099998,0.0,-20.299999,0.0,0.0,-23.799999,-10.0,-5.599976,1.9,0.0,-3.9,2.7,-4.7,-0.4,-27.5,,
06/27/1998,,32.299999,20.0,-0.8,-25.200001,26.299999,-61.099998,0.0,-18.6,0.0,0.0,-42.5,-14.4,-5.6,-4.5,3.5,0.0,1.4,-8.7,-0.5,-49.200001,,
09/26/1998,,38.700001,19.799999,-0.9,-3.4,54.200001,-36.599998,0.0,-39.599998,0.0,0.0,3.0,-17.5,-6.2,5.7,1.2,-3.5,1.3,-16.0,0.0,0.1,,
12/26/1998,,41.200001,22.4,5.8,3.5,72.900002,-124.800003,0.0,-29.700001,0.0,0.0,-95.099998,124.800003,-6.1,-6.9,146.0,,6.0,-14.7,0.5,72.900002,,
03/27/1999,,28.1,22.200001,7.7,-25.4,32.599998,-28.700001,0.0,-22.4,0.0,0.0,-6.3,-31.299999,-6.2,1.8,0.0,-1.3,1.9,-27.200001,-0.3,-27.4,,
06/26/1999,,39.400002,22.6,3.9,-19.9,46.0,-27.6,0.0,-27.700001,0.0,0.0,0.1,-12.0,-6.1,3.5,0.0,-0.3,3.6,-13.0,0.3,6.4,,
09/25/1999,,44.400002,21.9,-4.7,23.299999,84.900002,-27.5,0.0,-28.4,0.0,0.0,0.9,-7.6,-6.8,8.8,0.0,-8.0,4.3,-5.9,0.0,49.799999,,
