Date,Cash From Operating Activities,Net Income,Depreciation & Amortization,Other Non-Cash Adjustments,Changes in Non-Cash Capital,Cash From Operations,Cash From Investing Activities,Disposal of Fixed Assets,Capital Expenditures,Increase in Investments,Decrease in Investments,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Change in Short-Term Borrowings,Increase in Long-Term Borrowings,Decrease In Long-Term Borrowings,Increase in Capital Stocks,Decrease in Capital Stocks,Other Financing Activities,Net Changes in Cash,Direct Method Cashflow,Source: Bloomberg
03/31/1990,,-37.965,67.984001,-124.803001,12.52,-82.264,,,,,,,,,,,,,,,,,
06/30/1990,,-75.128998,70.396004,111.75,156.235001,263.252014,,,,,,,,,,,,,,,,,
09/30/1990,,-120.293999,110.724998,-55.138,14.133,-50.574001,,,,,,,,,,,,,,,,,
12/31/1990,,-221.059998,37.978001,40.580002,102.898003,-39.604,,,,,,,,,,,,,,,-39.604,,
03/31/1991,,-168.692001,72.772003,-38.131001,-7.87,-141.921005,,,,,,,,,,,,,,,,,
06/30/1991,,-56.792,72.746002,-20.393,161.406998,156.968002,,,,,,,,,,,,,,,,,
09/30/1991,,-81.404999,74.026001,-15.001,-13.204,-35.584,,,,,,,,,,,,,,,,,
12/31/1991,,1.631,75.681999,25.862,23.222,126.397003,,,,,,,,,,,,,,,126.397003,,
03/31/1992,,-738.258972,73.504997,658.523987,38.599998,32.369999,,,,,,,,,,,,,,,,,
06/30/1992,,-131.078003,75.410004,27.301001,157.403,129.035995,,,,,,,,,,,,,,,,,
09/30/1992,,-105.539001,76.597,16.882999,-2.328,-14.387,,,,,,,,,,,,,,,,,
12/31/1992,,-254.039993,83.975998,60.582001,90.808998,-18.673,,,,,,,,,,,,,,,-18.673,,
03/31/1993,,-61.032001,74.238998,16.070999,-105.444,-76.166,,,,,,,,,,,,,,,,,
06/30/1993,,5.834,76.404999,20.138,-36.441002,65.935997,,,,,,,,,,,,,,,,,
09/30/1993,,-177.628998,78.003998,-23.129999,23.363001,-99.391998,,,,,,,,,,,,,,,,,
12/31/1993,,-185.970001,50.429001,90.345001,208.630997,163.434998,,,,,,,,,,,,,,,163.434998,,
03/31/1994,,-196.654999,85.93,10.454,41.797001,-58.473999,,,,,,,,,,,,,,,,,
06/30/1994,,13.813,79.447998,42.812,56.265999,192.339005,,,,,,,,,,,,,,,,,
09/30/1994,,-180.063004,116.690002,-20.885,30.414,-53.844002,,,,,,,,,,,,,,,,,
12/31/1994,,-322.018005,133.259995,-23.554001,141.167999,-71.143997,,,,,,,,,,,,,,,-71.143997,,
03/31/1995,,-96.883003,87.713997,6.553,-0.053,-2.669,,,-18.327,,,,,,,,,,,,,,
06/30/1995,,112.857002,88.350998,8.594,139.886002,349.688995,,,-14.415,,,,,,,,,,,,,,
09/30/1995,,43.056,87.913002,3.042,-6.26,127.750999,,,-22.819,,,,,,,,,,,,,,
12/31/1995,,60.257,88.469002,-0.088,-46.758999,101.877998,-29.419001,,-29.419001,,,,,,,,,,,,72.458997,,
03/31/1996,,-32.292999,81.526001,16.754,-75.813004,-9.826,,,-29.693001,,,,,,,,,,,,,,
06/30/1996,,200.774994,79.135002,54.665001,144.947006,479.522003,,,-47.470001,,,,,,,,,,,,,,
09/30/1996,,67.737999,77.411003,10.568,42.187,197.904007,,,-28.548,,,,,,,,,,,,,,
12/31/1996,,27.153,77.971001,7.037,252.167007,364.328003,-22.164,,-22.164,,,,,,,,,,,,342.164003,,
03/31/1997,,152.658005,77.011002,-2.657,-235.313995,-8.302,43.200001,40.522999,-43.671001,0.0,0.0,46.348,-117.015999,-93.114998,0.0,0.0,-28.848,4.947,0.0,0.0,-82.117996,,
06/30/1997,,205.585999,94.772003,12.171,71.282997,383.812012,76.464996,5.314,-44.333,0.0,0.0,115.484001,-193.375,-66.339996,0.0,0.0,-21.75,20.888,-126.172997,0.0,266.902008,,
09/30/1997,,187.029999,155.013,-155.656998,107.349998,293.735992,-175.757996,8.507,-46.652,0.0,0.0,-137.613007,-29.316999,-12.933,0.0,0.0,-21.763,5.691,-0.312,0.0,88.661003,,
12/31/1997,,479.424988,73.709999,-437.102997,84.432999,200.464996,-315.76001,30.683001,-38.710999,0.0,0.0,-307.731995,-15.008,-8.278,0.0,0.0,-16.072001,9.342,0.0,0.0,-130.302994,,
03/31/1998,,98.0,72.0,20.0,105.0,295.0,-79.0,56.0,-88.0,0.0,0.0,-47.0,-97.0,-6.0,0.0,0.0,-99.0,8.0,0.0,0.0,119.0,,
06/30/1998,,194.0,81.0,57.0,215.0,547.0,-210.0,6.0,-90.0,0.0,0.0,-126.0,-425.0,-1.0,0.0,0.0,-20.0,3.0,-407.0,0.0,-88.0,,
09/30/1998,,141.925995,83.0,116.073997,13.0,354.0,140.0,35.0,-175.0,0.0,0.0,280.0,-895.0,0.0,0.0,0.0,-424.0,2.0,-474.0,1.0,-401.0,,
12/31/1998,,104.073997,82.0,93.926003,-225.0,55.0,46.0,15.0,-289.0,0.0,0.0,320.0,-213.0,,0.0,0.0,-13.0,0.0,-200.0,0.0,-112.0,,
03/31/1999,,46.0,80.0,31.0,119.0,276.0,-118.0,3.0,-241.0,0.0,0.0,120.0,-405.0,0.0,0.0,0.0,-67.0,1.0,-339.0,0.0,-247.0,,
