Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Research & Development,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,(Income) Loss from Affiliates,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
06/30/2018,5731.0,5731.0,-3024.0,3024.0,2707.0,0.0,-1525.0,966.0,353.0,206.0,1182.0,-21.0,-3.0,21.0,-24.0,1.0,,23.0,1161.0,-193.0,968.0,0.0,0.0,0.0,968.0,-5.0,963.0,0.0,0.0,963.0,1129.0,166.0,749.4,1.29,1.29,1.506539,749.4,1.29,1.29,1.506539,
09/30/2018,1947.0,1947.0,-1485.0,1485.0,462.0,0.0,-6030.0,633.0,325.0,5072.0,-5568.0,-82.0,70.0,82.0,-12.0,74.0,3.0,-65.0,-5650.0,8.0,-5642.0,-526.0,-526.0,0.0,-5116.0,-5.0,-5121.0,0.0,0.0,-5121.0,-788.0,4859.0,749.4,-6.83,-7.54,-1.051508,749.4,-6.83,-7.54,-1.056146,
12/31/2018,2815.0,2815.0,-2024.0,2024.0,791.0,0.0,-1619.0,694.0,345.0,580.0,-828.0,-86.0,63.0,86.0,-23.0,-63.0,-1.0,87.0,-914.0,-156.0,-1070.0,-548.0,-548.0,0.0,-522.0,-9.0,-531.0,0.0,0.0,-531.0,-500.07,578.93,749.4,-0.708567,-1.439428,-0.667294,749.8,-0.708567,-1.439428,-0.667316,
03/31/2019,3396.0,3396.0,-2211.0,2211.0,1185.0,0.0,-1377.0,735.0,299.0,343.0,-192.0,-59.0,43.0,59.0,-16.0,27.0,0.0,-11.0,-251.0,67.0,-184.0,-360.0,-360.0,0.0,176.0,-12.0,164.0,0.0,0.0,164.0,38.63,234.63,749.4,0.22,-0.26,0.051548,749.4,0.22,-0.26,0.051548,
06/30/2019,5556.0,5556.0,-3047.0,3047.0,2509.0,0.0,-1722.0,937.0,269.0,516.0,787.0,-34.0,17.0,34.0,-17.0,32.0,,-15.0,753.0,-270.0,483.0,1077.0,1077.0,0.0,-594.0,-14.0,-608.0,0.0,0.0,-608.0,1004.0,535.0,749.4,-0.81,0.63,1.339738,750.0,-0.81,0.63,1.339738,
09/30/2019,1911.0,1911.0,-1349.0,1349.0,562.0,0.0,-1174.0,646.0,289.0,239.0,-612.0,-19.0,6.0,19.0,-13.0,11.0,3.0,-1.0,-631.0,104.0,-527.0,-22.0,-22.0,0.0,-505.0,11.0,-494.0,0.0,0.0,-494.0,-348.0,168.0,749.5,-0.66,-0.69,-0.46431,749.5,-0.66,-0.69,-0.465851,
12/31/2019,2983.0,2983.0,-1968.0,1968.0,1015.0,0.0,-1178.0,747.0,290.0,141.0,-163.0,-24.0,11.0,24.0,-13.0,29.0,,-16.0,-187.0,145.0,-42.0,-24.0,-24.0,0.0,-18.0,-3.0,-21.0,0.0,0.0,-21.0,-57.0,-12.0,749.6,-0.03,-0.06,-0.076041,749.6,-0.03,-0.06,-0.076041,
03/31/2020,3956.0,3956.0,-2269.0,2269.0,1687.0,0.0,-1269.0,757.0,280.0,232.0,418.0,-10.0,-8.0,10.0,-18.0,61.0,1.0,-44.0,408.0,-127.0,281.0,-1.0,-1.0,0.0,282.0,-10.0,272.0,0.0,0.0,272.0,333.0,62.0,749.9,0.36,0.36,0.444059,752.5,0.36,0.36,0.442392,
06/30/2020,5191.0,5191.0,-2829.0,2829.0,2362.0,0.0,-1504.0,965.0,273.0,266.0,858.0,-14.0,5.0,14.0,-9.0,-1.0,-2.0,12.0,844.0,-78.0,766.0,0.0,0.0,0.0,766.0,-6.0,760.0,0.0,0.0,760.0,988.0,228.0,749.2,1.01,1.01,1.31874,751.6,1.01,1.01,1.313353,
09/30/2020,1906.059,,,,490.92455604,,,,,,-401.125,,,,,,,,-366.0,,-376.091,,,,,,-376.091,,,-376.091,-327.6,,,-0.525,-0.525,-0.428,,-0.525,-0.525,-0.428,
12/31/2020,2935.941,,,,973.08828504,,,,,,-78.601,,,,,,,,-59.48,,-94.545,,,,,,-94.545,,,-94.545,-48.093,,,-0.125,-0.125,-0.066,,-0.125,-0.125,-0.066,
