Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Return on Invested Capital,Margins,Operating Margin,Incremental Operating Margin,Pretax Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
03/31/2000,,,,,,,16.686114,,16.686114,12.407623,10.50175,10.50175,,25.641026,,,
06/30/2000,,,,,,,16.814486,,16.814486,12.490761,12.084257,12.084257,,25.714286,,,
09/30/2000,,,,,,,17.807263,,17.807263,12.953911,12.953911,12.953911,,27.254902,,,
12/31/2000,,,,,,,16.046432,,16.046432,11.744623,11.744623,11.744623,,26.808511,,,
03/31/2001,,,,,,,24.002616,62.628337,21.844343,15.500327,15.631131,15.631131,,29.041916,10.548523,,
06/30/2001,,,,,,,17.566209,24.909747,15.75595,11.565538,11.532015,11.532015,,26.595745,92.463768,,
09/30/2001,,,,,,,-3.552457,,-5.079681,-1.992032,-1.992032,-1.992032,,,,,
12/31/2001,,,,,,,14.056199,,12.712398,9.534298,9.534298,9.534298,,25.0,51.815183,,
03/31/2002,,,,,,,15.160702,,14.053269,10.662914,3.158351,3.158351,,24.125027,1523.788765,,
06/30/2002,,,,,,,14.308091,,13.109223,10.000602,10.000602,10.000602,,23.713235,0.0,,
09/30/2002,,,,,,,10.662477,88.240639,9.528887,9.360532,9.324055,9.324055,,1.766784,0.0,,
12/31/2002,,-0.259325,-0.044293,,,,-34.829404,,-35.845512,-19.108618,-19.103802,-19.103802,,,,,
03/31/2003,,2.088873,0.342009,,,,12.739384,,11.304468,8.812101,9.436581,9.436581,,22.047632,18.088235,1.711033,
06/30/2003,,2.966663,0.510458,,,,17.099261,38.703669,16.024222,11.886787,11.769414,11.769414,,25.819878,13.939257,2.553132,
09/30/2003,,3.657556,0.671734,,,,15.987184,120.48451,14.969964,11.456414,11.376318,11.376318,,23.470663,19.150435,2.957118,
12/31/2003,,15.331767,2.629264,12.876398,6.123001,,17.243939,,16.345868,12.365166,12.09055,12.09055,,24.352958,16.717822,12.768629,
