Date,Cash From Operating Activities,Net Income,Depreciation & Amortization,Other Non-Cash Adjustments,Changes in Non-Cash Capital,Cash From Operations,Cash From Investing Activities,Disposal of Fixed Assets,Capital Expenditures,Increase in Investments,Decrease in Investments,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Change in Short-Term Borrowings,Increase in Long-Term Borrowings,Decrease In Long-Term Borrowings,Increase in Capital Stocks,Decrease in Capital Stocks,Other Financing Activities,Net Changes in Cash,Direct Method Cashflow,Source: Bloomberg
12/31/1993,,4.9,9.9,-20.5,4.2,-1.5,,,,,,,,,,,,,,,,,
03/31/1994,,3.1,24.299999,-31.9,20.5,16.0,,,,,,,,,,,,,,,,,
06/30/1994,,2.6,15.9,-14.6,15.3,19.200001,,,,,,,,,,,,,,,,,
09/30/1994,,2.0,14.4,-18.1,-1.9,-3.6,,,,,,,,,,,,,,,,,
12/31/1994,,4.3,14.6,26.6,-12.5,33.0,,,,,,,,,,,,,,,,,
03/31/1995,,-73.300003,23.1,8.8,31.9,-9.5,,,,,,,,,,,,,,,,,
06/30/1995,,5.7,28.4,-29.799999,3.1,7.4,,,,,,,,,,,,,,,7.4,,
09/30/1995,,-21.200001,26.299999,19.6,-28.1,-3.4,,,-9.9,,,,,,,,,,,,,,
12/31/1995,,6.8,25.9,-11.3,-25.0,-3.6,,,-13.9,,,,,,,,,,,,,,
03/31/1996,,3.2,25.4,-7.7,11.2,32.099998,,,-10.4,,,,,,,,,,,,,,
06/30/1996,,5.7,13.0,-22.6,15.3,11.4,-43.400002,,-43.400002,,,,,,,,,,,,-32.000002,,
09/30/1996,,79.400002,24.0,-5.8,-33.099998,64.5,,,-9.8,,,,,,,,,,,,,,
12/31/1996,,12.4,30.0,-11.1,-28.6,2.7,,,-11.8,,,,,,,,,,,,,,
03/31/1997,,11.4,22.299999,-12.8,-37.799999,-16.9,-9.9,9.9,-15.3,0.0,0.0,-4.5,-37.599998,-3.3,-34.700001,0.0,0.0,1.8,0.0,-1.4,-64.400002,,
06/30/1997,,12.4,22.700001,-4.7,-19.799999,10.6,-14.7,5.1,-23.0,0.0,0.0,3.2,-14.2,-3.4,-13.4,0.0,0.0,3.7,0.0,-1.1,-18.299999,,
03/31/1998,,-44.900002,27.299999,27.1,-3.9,5.6,8.9,-1.1,-16.0,0.0,0.0,26.0,64.699997,-3.3,68.599998,0.0,0.0,2.9,0.0,-3.5,79.199997,,
06/30/1998,,-260.5,191.100006,37.200001,22.799999,-9.4,-49.299999,11.7,-36.799999,0.0,0.0,-24.200001,45.0,-3.4,41.5,0.8,0.0,3.5,0.0,2.6,-13.7,,
09/30/1998,,-11.3,50.299999,-34.099998,-85.199997,-80.300003,-71.699997,0.0,-43.299999,0.0,0.0,-28.4,105.099998,-3.3,108.599998,1.6,0.0,0.2,0.0,-2.0,-46.900002,,
12/31/1998,,-28.5,49.700001,-11.3,138.699997,148.600006,-37.700001,0.0,-39.900002,0.0,0.0,2.2,11.6,-3.3,14.3,,-5.3,2.4,0.0,3.5,122.5,,
03/31/1999,,-54.200001,45.900002,5.3,-129.800003,-132.800003,-46.5,2.9,-34.200001,0.0,0.0,-15.2,60.0,-3.3,64.199997,0.0,0.0,5.5,0.0,-6.4,-119.300003,,
