Date,Revenue,Cost of Revenue,Gross Profit,Operating Expenses,Operating Income or Losses,Interest Expense,Foreign Exchange Losses (Gains),Net Non-Operating Losses (Gains),Pretax Income,Income Tax Expense (Benefit),Income Before XO Items,Extraordinary Loss Net of Tax,Minority/Non Controlling Interests (Credits),Net Income/Net Profit (Losses),Total Cash Preferred Dividends,Net Inc Avail to Common Shareholders,Abnormal Losses (Gains),Tax Effect on Abnormal Items,Normalized Income,Basic EPS Before Abnormal Items,Basic EPS Before XO Items,Basic Earnings per Share,Basic Weighted Avg Shares,Diluted EPS Before Abnormal Items,Diluted EPS Before XO Items,Diluted EPS,Diluted Weighted Avg Shares,Source: Bloomberg
03/31/1990,302.68399,-226.703995,75.979996,-31.076,44.903999,-7.598,0.0,7.246,44.551999,-13.054,31.497999,0.0,0,31.497999,0,31.497999,,,31.497999,,1.35,1.35,23.316999,1.35,1.35,1.35,23.316999,
06/30/1990,223.860001,-173.748993,50.111008,-31.107,19.004,-7.01,0.0,13.51,25.504,-7.409,18.094999,0.0,0,18.094999,0,18.094999,,,18.095,,0.78,0.78,23.311001,0.78,0.78,0.78,23.311001,
09/30/1990,181.518005,-148.397995,33.12001,-30.388,2.732,-7.153,0.0,4.118,-0.303,0.221,-0.082,0.0,0,-0.082,0,-0.082,,,-0.082,,-0.004,-0.004,23.23,-0.004,-0.004,-0.004,23.23,
12/31/1990,241.960007,-187.031006,54.929001,-32.979,21.950001,-7.847,0.0,4.711,18.814001,-4.371,14.443,0.0,0,14.443,0,14.443,,,14.443001,,0.64,0.64,22.806999,0.64,0.64,0.64,22.806999,
03/31/1991,328.811005,-241.369003,87.442001,-40.330002,47.112,-7.944,0.0,4.257,43.425,-15.62,27.805,0.0,0,27.805,0,27.805,,,27.805,,1.23,1.23,22.577,1.23,1.23,1.23,22.577,
06/30/1991,227.117004,-181.714996,45.402008,-36.229,9.173,-7.431,0.0,2.12,3.862,-1.791,2.071,0.0,0,2.071,0,2.071,,,2.071,,0.09,0.09,22.580999,0.09,0.09,0.09,22.580999,
09/30/1991,183.436996,-149.826004,33.610992,-33.752998,-0.142,-7.529,0.0,1.877,-5.794,2.096,-3.698,0.0,0,-3.698,0,-3.698,,,-3.698,,-0.16,-0.16,22.566,-0.16,-0.16,-0.16,22.566,
12/31/1991,253.705002,-214.802994,38.902008,-20.629999,18.271999,-8.426,0.0,-4.246,5.6,-2.411,3.189,-8.662,0,-5.473,0,-5.473,,,3.189,,0.14,-0.24,22.542999,0.14,0.14,-0.24,22.542999,
03/31/1992,356.588989,-267.355011,89.233978,-33.792,55.442001,-8.477,0.0,1.038,48.003001,-17.032,30.971001,0.0,0,30.971001,0,30.971001,,,30.971002,,1.37,1.37,22.593,1.37,1.37,1.37,22.593,
06/30/1992,250.251007,-198.169998,52.081009,-32.546001,19.535,-8.365,0.0,1.12,12.29,-4.631,7.659,0.0,0,7.659,0,7.659,,,7.659,,0.34,0.34,22.66,0.34,0.34,0.34,22.66,
09/30/1992,203.264008,-168.466003,34.798004,-32.764999,2.033,-8.497,0.0,1.258,-5.206,1.606,-3.6,0.0,0,-3.6,0,-3.6,,,-3.6,,-0.16,-0.16,22.659,-0.16,-0.16,-0.16,22.659,
12/31/1992,281.329987,-224.891006,56.43898,-37.442001,18.997,-8.585,0.0,-2.468,7.944,-5.068,2.876,8.209,0,11.085,0,11.085,,,2.876,,0.13,0.49,22.619612,0.13,0.13,0.49,22.619612,
03/31/1993,368.368011,-287.127991,81.240021,-34.623001,46.617001,-9.063,0.0,0.636,38.190001,-15.165,23.025,0.0,0,23.025,0,23.025,,,23.025001,,1.02,1.02,22.684,1.02,1.02,1.02,22.684,
06/30/1993,259.744995,-212.690002,47.054993,-33.294998,13.76,-8.633,0.0,0.44,5.567,-2.303,3.264,0.0,0,3.264,0,3.264,,,3.264,,0.14,0.14,22.702,0.14,0.14,0.14,22.702,
09/30/1993,195.917007,-167.522995,28.394012,-33.667,-5.273,-8.572,0.0,-12.586,-26.431,5.433,-20.997999,0.0,0,-20.997999,0,-20.997999,,,-20.998,,-0.93,-0.93,22.695999,-0.93,-0.93,-0.93,22.695999,
12/31/1993,45.185001,-22.9,22.285002,,22.285,-8.771,0.0,13.667,27.181,-6.45,20.731001,-103.681997,0,-82.950996,0,-82.950996,,,20.731,,1.02,-3.68,22.041,1.02,1.02,-3.68,22.041,
03/31/1994,372.467987,-287.554993,84.912994,-27.787001,57.125999,-9.412,0.0,0.118,47.832,-18.969999,28.862,-0.174,0,28.688,0,28.688,,,28.862,,1.38,1.37,20.982,1.38,1.38,1.37,20.982,
06/30/1994,191.792999,-152.212997,39.580002,-25.323999,14.256,-9.641,0.0,3.355,7.97,-2.955,5.015,1.146,0,6.161,0,6.161,,,5.015,,0.24,0.29,20.969,0.24,0.24,0.29,20.969,
09/30/1994,139.222,-116.193001,23.028999,-23.507,-0.478,-9.7,0.0,0.765,-9.413,3.819,-5.594,2.481,0,-3.113,0,-3.113,,,-5.594,,-0.27,-0.14,20.702999,-0.27,-0.27,-0.14,20.702999,
