Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Taxes,Cash Paid for Interest,Source: Bloomberg
03/31/2013,,6.5,37.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/2013,,37.1,34.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/2013,,-18.4,35.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/2013,,191.0,39.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/31/2014,73.6,3.8,39.3,21.9,2.9,1.2,17.8,8.6,69.6,,-61.0,0.0,-38.8,-34.5,0.9,0.9,0.0,-35.4,-35.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.3,0.2,0.0,-125.5,5.0,3376.7,-3507.2,124.4,124.4,0.0,1.3,0.0,35.0,0.7,146.6,
06/30/2014,26.3,95.7,40.5,35.9,3.1,13.2,19.6,-145.8,-177.2,,31.4,0.0,-26.2,-25.2,0.1,0.1,0.0,-25.3,-25.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-10.3,0.0,-10.0,3.0,0.0,-13.0,-0.3,0.1,-0.4,0.0,0.0,-10.2,-3.9,144.7,
09/30/2014,233.8,40.4,40.2,51.1,2.4,15.9,32.8,102.1,39.0,,63.1,0.0,-22.3,-22.3,0.0,0.0,0.0,-22.3,-22.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-83.1,0.0,-83.0,-70.0,0.0,-13.0,-0.1,,,0.0,0.0,128.4,-0.6,145.0,
12/31/2014,-58.8,-138.0,43.8,180.2,6.5,-102.8,276.5,-144.8,64.5,,-209.3,0.0,-67.5,-42.5,7.9,7.9,0.0,-50.4,-50.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.0,-14.0,0.0,-13.6,0.0,0.0,-13.6,-0.1,,,-0.3,0.0,-140.3,8.5,152.8,
03/31/2015,53.5,-142.3,42.6,-33.3,4.3,-64.1,26.5,186.5,61.4,0.0,125.1,0.0,-69.0,-21.7,0.1,0.1,0.0,-21.8,-21.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-47.3,208.7,0.0,231.6,180.0,1265.0,-1213.4,0.0,0.0,0.0,-22.9,0.0,193.2,-0.6,141.6,
06/30/2015,-130.1,-35.4,43.0,84.2,3.9,25.9,54.4,-221.9,-31.7,0.0,-190.2,0.0,-23.2,-21.7,1.9,1.9,0.0,-23.6,-23.6,0.0,0.0,0.0,0.0,-1.5,0.0,-1.5,0.0,0.0,-28.4,0.0,-32.4,-90.0,821.1,-763.5,15.6,15.6,0.0,-11.6,0.0,-181.7,-0.4,136.6,
09/30/2015,60.6,161.8,42.4,-122.8,4.0,-153.9,27.1,-20.8,-85.1,0.0,64.3,0.0,-30.0,-29.5,0.0,,0.0,-29.5,-29.5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,-0.5,3.9,0.0,-83.6,-70.0,0.0,-13.6,0.0,0.0,0.0,87.5,0.0,34.5,-0.1,132.2,
12/31/2015,84.4,-62.8,43.1,110.5,3.4,8.0,99.1,-6.4,0.3,0.0,-6.7,0.0,-49.1,-46.0,1.2,1.2,0.0,-47.2,-47.2,0.0,0.0,0.0,0.0,-1.5,0.0,-1.5,0.0,-1.6,-36.8,0.0,-33.7,-20.0,0.0,-13.7,0.0,0.0,0.0,-3.1,0.0,-1.5,1.3,123.3,
03/31/2016,,65.7,44.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/2016,,74.7,45.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/2020,,-27.3,39.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
