Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Return on Invested Capital,Margins,Gross Margin,EBITDA Margin,Operating Margin,Incremental Operating Margin,Pretax Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
12/31/2012,,,,,,,52.55814,26.821705,10.232558,,-7.131783,-8.217054,-8.217054,-8.217054,,,,,
12/30/2013,,,,,,,53.857567,27.448071,11.5727,41.37931,-6.231454,12.166172,12.166172,12.166172,,,918.292683,,
03/31/2014,,,,,,,53.488372,26.976744,10.387597,,-5.736434,-3.72093,-3.72093,-3.72093,,,,,
06/30/2014,,,,,,,52.567976,11.480363,-5.891239,,-54.229607,-33.232628,-33.232628,-33.232628,,,,,
09/30/2014,,-9.418509,-1.495449,1.09555,4.572985,,52.591463,30.792683,14.176829,,8.841463,7.164634,7.164634,7.164634,,18.965517,0.0,-9.418509,
12/31/2014,,-15.587629,-2.495214,-0.811415,1.972903,,53.834808,29.056047,12.831858,225.0,7.817109,1.179941,1.179941,1.179941,,84.90566,0.0,-15.587629,
03/31/2015,,9.884801,1.752999,4.184183,6.632394,,53.322785,29.588608,14.398734,,9.177215,47.151899,47.151899,47.151899,,,0.0,9.884801,
06/30/2015,,24.434942,5.295558,8.8476,8.273921,,50.943396,23.854447,12.938005,168.75,8.086253,6.334232,6.334232,6.334232,,21.666667,0.0,24.434942,
09/30/2015,,24.55814,5.263858,8.818317,8.278293,,50.748299,23.945578,12.108844,,6.938776,5.85034,5.85034,5.85034,,15.686275,0.0,24.55814,
12/31/2015,,26.782274,5.70881,9.491083,8.707994,,51.35468,20.320197,10.837438,0.746269,5.91133,3.571429,3.571429,3.571429,,39.583333,0.0,26.782274,
03/31/2016,,9.347952,2.137485,4.88522,4.51101,,50.645995,25.839793,14.599483,15.492958,8.139535,5.555556,5.555556,5.555556,,31.746032,0.0,9.347952,
06/30/2016,,8.350856,1.795286,4.493432,4.217522,,48.254364,20.822943,9.850374,,3.865337,2.992519,2.992519,2.992519,,22.580645,0.0,8.350856,
