Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Taxes,Cash Paid for Interest,Source: Bloomberg
03/31/2008,499,174,9,83,,89.0,-6,233,-2,-36,271,,-611,-7,0,,,-7,,,0.0,0.0,0.0,,,,,-604,-291,-291,0,,,,0,0.0,0.0,0,,-403,398,0.0,
06/30/2008,-239,217,8,-5,,-2.0,-3,-459,-14,-35,-410,,790,-11,0,,,-11,,,0.0,0.0,0.0,,,,,801,-200,-200,0,,,,0,0.0,0.0,0,,351,21,0.0,
09/30/2008,468,237,8,4,2.0,-3.0,5,219,3,33,183,,14,-17,0,,,-17,,,0.0,0.0,0.0,,,,,31,-432,-158,0,,,,-274,0.0,-274.0,0,,50,-153,0.0,
12/31/2008,252,258,8,-27,1.0,-12.0,-16,13,-25,6,32,,8,-9,0,,,-9,,,,,,,,,,17,-277,-155,0,,,,-122,4.0,-126.0,0,,-17,248,0.0,
03/31/2009,453,184,8,3,0.0,0.0,3,258,0,-98,356,0.0,-10,-10,0,0.0,0.0,-10,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-151,-155,0,0.0,0.0,0.0,4,4.0,0.0,0,0.0,292,14,,
06/30/2009,-361,286,9,-7,2.0,1.0,-10,-649,-4,27,-672,0.0,-10,-10,0,0.0,0.0,-10,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,446,-154,750,0.0,750.0,0.0,-145,1.0,-146.0,-5,0.0,75,331,,
09/30/2009,493,235,8,11,2.0,-1.0,10,239,27,29,181,0.0,-19,-19,0,0.0,0.0,-19,-19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-518,-164,0,0.0,0.0,0.0,-354,2.0,-356.0,0,0.0,-44,133,,
12/31/2009,452,242,7,-1,,,-1,204,-11,16,199,0.0,-12,-12,0,0.0,0.0,-12,-12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-570,-158,0,0.0,0.0,0.0,-412,,,0,0.0,-130,85,,
03/31/2010,647,232,10,1,2.0,1.0,-2,404,-7,-40,451,0.0,-10,-10,0,0.0,0.0,-10,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-362,-155,0,0.0,0.0,0.0,-204,0.0,-204.0,-3,0.0,275,14,,
06/30/2010,-562,263,8,20,3.0,12.0,5,-853,-6,4,-851,0.0,-8,-8,0,0.0,0.0,-8,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,702,-152,0,0.0,0.0,0.0,864,1000.0,-136.0,-10,0.0,132,346,,
09/30/2010,593,274,9,-4,-3.0,-1.0,0,314,8,6,300,0.0,-10,-10,0,0.0,0.0,-10,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-262,-171,0,0.0,0.0,0.0,-91,0.0,-91.0,0,0.0,321,172,0.0,
