Date,Cash From Operating Activities,Net Income,Depreciation & Amortization,Other Non-Cash Adjustments,Changes in Non-Cash Capital,Cash From Operations,Cash From Investing Activities,Disposal of Fixed Assets,Capital Expenditures,Increase in Investments,Decrease in Investments,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Change in Short-Term Borrowings,Increase in Long-Term Borrowings,Decrease In Long-Term Borrowings,Increase in Capital Stocks,Decrease in Capital Stocks,Other Financing Activities,Net Changes in Cash,Direct Method Cashflow,Source: Bloomberg
03/31/1990,,29.667,11.847,-4.013,-2.061,35.439999,,,,,,,,,,,,,,,,,
06/30/1990,,33.137001,13.652,11.557,-18.091999,40.254002,,,,,,,,,,,,,,,,,
09/30/1990,,32.687,13.718,1.659,9.42,57.484001,,,,,,,,,,,,,,,,,
12/31/1990,,35.585999,13.699,-2.095,7.398,54.588001,,,,,,,,,,,,,,,54.588001,,
03/31/1991,,31.42,15.473,5.08,-14.38,37.592999,,,,,,,,,,,,,,,,,
06/30/1991,,34.299999,18.055,2.424,-20.43,34.348999,,,,,,,,,,,,,,,,,
09/30/1991,,34.658001,17.514999,4.969,13.341,70.483002,,,,,,,,,,,,,,,,,
12/31/1991,,37.412998,18.052999,2.292,-1.102,56.655998,,,,,,,,,,,,,,,56.655998,,
03/31/1992,,33.042999,19.92,-10.308,-8.984,33.671001,,,,,,,,,,,,,,,,,
06/30/1992,,36.387001,21.528999,-0.728,-9.627,47.561001,,,,,,,,,,,,,,,,,
09/30/1992,,34.806,20.497999,2.238,23.990999,81.532997,,,,,,,,,,,,,,,,,
12/31/1992,,40.752998,18.702999,10.294,-24.171,45.578999,,,,,,,,,,,,,,,45.578999,,
03/31/1993,,-32.0,21.6,64.900002,1.9,56.400002,,,,,,,,,,,,,,,,,
06/30/1993,,38.099998,22.0,5.4,1.8,67.300003,,,,,,,,,,,,,,,,,
09/30/1993,,38.700001,22.200001,4.1,9.9,74.900002,,,,,,,,,,,,,,,,,
12/31/1993,,40.799999,20.700001,0.3,-4.5,57.299999,,,,,,,,,,,,,,,57.299999,,
