Date,Assets,Cash & Near Cash Items,Interbanking Assets,Short-Term Investments,Net Loans,Total Loans,Reserve for Losses on Loans,Long-Term Investments,Net Fixed Assets,Other Assets,Customers' Acceptance Liability,Total Assets,Liabilities & Shareholders' Equity,Demand Deposits,Interest Bearing Deposits,Saving Deposits,Time Deposits,Other Deposits,Customer Deposits,ST Borrowings & Repos,Other Short-Term Liabilities,Long-Term Borrowings,Other Long-Term Liabilities,Total Liabilities,Total Preferred Equity,Minority Interest,Share Capital & APIC,Retained Earnings & Other Equity,Total Equity,Total Liabilities & Equity,Source: Bloomberg
12/31/1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/31/1995,,6116.0,23428.0,20315.0,56532.0,57744.0,-1212.0,0.0,1315.0,11513.0,696.0,119915.0,,13428.0,50324.0,20009.0,30315.0,0.0,63752.0,28994.0,8955.0,7639.0,2416.0,111756.0,611.0,0.0,2876.0,4672.0,8159.0,119915.0,
06/30/1995,,6021.0,24475.0,21524.0,57325.0,58484.0,-1159.0,0.0,1348.0,11766.0,721.0,123180.0,,13747.0,52572.0,19897.0,32675.0,0.0,66319.0,28595.0,9360.0,8065.0,2481.0,114820.0,611.0,0.0,2873.0,4876.0,8360.0,123180.0,
09/30/1995,,6348.0,24546.0,12659.0,59846.0,61076.0,-1230.0,7367.0,1456.0,11051.0,783.0,124056.0,,13286.0,53648.0,19785.0,33863.0,0.0,66934.0,29288.0,8392.0,8445.0,2552.0,115611.0,491.0,0.0,2880.0,5074.0,8445.0,124056.0,
12/31/1995,,7297.0,21939.0,17599.0,63096.0,64434.0,-1338.0,0.0,1423.0,9919.0,729.0,122002.0,,15234.0,53872.0,20180.0,33692.0,0.0,69106.0,27738.0,7452.0,5938.0,3318.0,113552.0,489.0,0.0,2504.0,5457.0,8450.0,122002.0,
03/31/1996,,6129.0,19594.0,15411.0,62870.0,64253.0,-1383.0,0.0,1424.0,9300.0,737.0,115465.0,,13566.0,50677.0,19912.0,30765.0,0.0,64243.0,24629.0,6608.0,8011.0,3350.0,106841.0,489.0,0.0,2486.0,5649.0,8624.0,115465.0,
06/30/1996,,6898.0,17256.0,14195.0,65001.0,66431.0,-1430.0,0.0,1416.0,8227.0,721.0,113714.0,,14482.0,50111.0,20890.0,29221.0,0.0,64593.0,24127.0,5934.0,7951.0,2282.0,104887.0,488.0,0.0,2495.0,5844.0,8827.0,113714.0,
09/30/1996,,7706.0,11335.0,12366.0,65155.0,66602.0,-1447.0,0.0,1424.0,8003.0,705.0,106694.0,,16242.0,47437.0,20882.0,26555.0,0.0,63679.0,18023.0,5294.0,7967.0,2644.0,97607.0,475.0,0.0,2498.0,6114.0,9087.0,106694.0,
12/31/1996,,7823.0,9671.0,11990.0,65007.0,66414.0,-1407.0,0.0,1415.0,8136.0,577.0,104619.0,,15702.0,47967.0,21722.0,26245.0,0.0,63669.0,17372.0,5330.0,6513.0,2728.0,95612.0,444.0,0.0,2469.0,6094.0,9007.0,104619.0,
03/31/1997,,6800.0,13804.0,12692.0,65128.0,66536.0,-1408.0,0.0,1416.0,8717.0,576.0,109133.0,,15016.0,49911.0,21381.0,28530.0,0.0,64927.0,18173.0,5710.0,8514.0,3024.0,100348.0,290.0,0.0,2308.0,6187.0,8785.0,109133.0,
06/30/1997,,7969.0,15890.0,13017.0,66102.0,67510.0,-1408.0,0.0,1407.0,7549.0,661.0,112595.0,,17142.0,50876.0,21154.0,29722.0,0.0,68018.0,19901.0,4505.0,9016.0,2684.0,104124.0,290.0,0.0,2305.0,5876.0,8471.0,112595.0,
09/30/1997,,7929.0,15392.0,13657.0,66414.0,67822.0,-1408.0,0.0,1406.0,7814.0,694.0,113306.0,,16548.0,51017.0,21097.0,29920.0,0.0,67565.0,20383.0,4410.0,9906.0,2960.0,105224.0,290.0,0.0,2306.0,5486.0,8082.0,113306.0,
12/31/1997,,7223.0,15405.0,13528.0,67316.0,68724.0,-1408.0,0.0,1439.0,8477.0,708.0,114096.0,,16069.0,52420.0,21437.0,30983.0,0.0,68489.0,20900.0,5324.0,8169.0,3254.0,106136.0,190.0,0.0,2286.0,5484.0,7960.0,114096.0,
03/31/1998,,7907.0,12898.0,15435.0,68182.0,69590.0,-1408.0,0.0,1468.0,8354.0,560.0,114804.0,,16440.0,51730.0,21681.0,30049.0,0.0,68170.0,20634.0,4689.0,10294.0,3011.0,106798.0,190.0,0.0,2280.0,5536.0,8006.0,114804.0,
06/30/1998,,8049.0,13570.0,16732.0,71155.0,72563.0,-1408.0,0.0,1448.0,8461.0,366.0,119781.0,,17038.0,52490.0,21432.0,31058.0,0.0,69528.0,22541.0,4673.0,10591.0,4134.0,111467.0,190.0,0.0,2268.0,5856.0,8314.0,119781.0,
