Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Taxes,Cash Paid for Interest,Source: Bloomberg
03/31/2006,-7.015,30.348,28.163,-2.627,,-4.853,2.226,-62.899,-60.288,,-2.611,,677.713,-13.58,0,,,-13.58,,,0.0,0.0,0.0,,,,,691.293,-507.559,-96.4,-1.705,,,,0.346,0.346,0.0,-409.8,,163.139,5.127,0.289,
06/30/2006,250.015,61.0,35.837,8.279,,0.853,7.426,144.899,4.288,,140.611,,-197.713,-25.42,0,,,-25.42,,,0.0,0.0,0.0,,,,,-172.293,13.559,0.0,-2.295,,,,15.654,15.654,0.0,0.2,,65.861,,,
09/30/2006,-225.0,68.0,35.0,13.0,,11.0,2.0,-341.0,34.0,,-375.0,,209.0,-29.0,0,,,-29.0,,,0.0,0.0,0.0,,,,,238.0,-1.0,0.0,-1.0,,,,0.0,0.0,0.0,0.0,,-17.0,,,
12/31/2006,200.0,45.0,37.0,-120.0,,-24.0,-96.0,238.0,-49.0,,287.0,,-183.0,-30.0,0,,,-30.0,,,0.0,0.0,0.0,,,,,-153.0,6.0,0.0,-3.0,,,,9.0,9.0,0.0,0.0,,23.0,,,
03/31/2007,84.0,68.0,38.0,-43.0,,14.0,-57.0,21.0,-88.0,,109.0,,-134.0,-30.0,0,,,-30.0,,,0.0,0.0,0.0,,,,,-104.0,17.0,0.0,-3.0,,,,20.0,20.0,0.0,0.0,,-33.0,,,
06/30/2007,315.0,161.0,72.0,-6.0,,26.0,-32.0,88.0,118.0,,-30.0,,-2814.0,-55.0,0,,,-55.0,,,0.0,0.0,0.0,,,,,-2759.0,2831.0,-124.0,2943.0,,,,1.0,9.0,-8.0,11.0,,332.0,,,
09/30/2007,22.0,258.0,74.0,-39.0,,-102.0,63.0,-271.0,16.0,,-287.0,,1157.0,-35.0,0,,,-35.0,,,0.0,0.0,0.0,,,,,1192.0,-1028.0,-8.0,-1056.0,,,,7.0,7.0,,29.0,,151.0,,,
12/31/2007,283.0,156.0,89.0,-11.0,,-13.0,2.0,49.0,-12.0,,61.0,,-7.0,-62.0,0,,,-62.0,,,0.0,0.0,0.0,,,,,55.0,-70.0,-62.0,-60.0,,,,28.0,28.0,,24.0,,206.0,,,
03/31/2008,236.0,230.0,62.0,-14.0,12.0,19.0,-45.0,-42.0,-99.0,,57.0,,-137.0,-43.0,0,,,-43.0,,,,,,,,,,-94.0,106.0,-66.0,141.0,,,,-12.0,4.0,-16.0,43.0,,205.0,,,
06/30/2008,355.0,195.0,59.0,11.0,,0.0,11.0,90.0,59.0,,31.0,,-686.0,-130.0,0,,,-130.0,,,0.0,0.0,0.0,,,,,-556.0,-90.0,-73.0,-2.0,,,,15.0,15.0,,-30.0,,-421.0,,,
09/30/2008,-158.0,174.0,70.0,-179.0,26.0,-30.0,-175.0,-223.0,-275.0,,52.0,,-246.0,-70.0,0,,,-70.0,,,0.0,0.0,0.0,,,,,-176.0,368.0,-88.0,465.0,,,,8.0,8.0,0.0,-17.0,,-36.0,,,
12/31/2008,320.0,-1338.0,85.0,1350.0,,-173.0,1523.0,223.0,43.0,,180.0,,340.0,-133.0,0,,,-133.0,,,0.0,0.0,0.0,,,,,473.0,-565.0,-78.0,-52.0,,,,-350.0,,-350.0,-85.0,,95.0,,,
03/31/2009,154.0,104.0,81.0,-187.0,11.0,38.0,-236.0,156.0,28.0,0.0,128.0,0.0,58.0,-79.0,0,0.0,0.0,-79.0,-79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,-358.0,-78.0,-280.0,-281.0,1.0,0.0,0.0,0.0,0.0,0.0,-25.0,-171.0,,,
