Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Taxes,Cash Paid for Interest,Source: Bloomberg
12/31/2006,9.476,-5.88,6.688,-1.367,,-17.327,15.96,10.035,13.408,-13.382,10.009,,-91.652,-7.329,2.374,,,-9.703,,,0.0,0.0,0.0,,,,,-84.323,4.372001,0.0,-3.128,,,,25.331001,26.207001,-0.876,-17.830999,,-77.804001,,,
03/31/2007,13.629,22.558001,8.535,-5.406,,-3.302,-2.104,-12.058,-16.461,0.005,4.398001,,-85.660004,-11.203,0.0,,,-11.203,,,0.0,0.0,0.0,,,,,-74.457004,37.142002,-5.289,-1.263,,,,40.691002,40.691002,0.0,3.003,,-34.889,,,
06/30/2007,24.122999,25.096001,5.637,-9.293,,-2.4,-6.893,2.683,11.544,9.123,-17.984,,-43.002998,21.583,25.378,,,-3.795,,,0.0,0.0,0.0,,,,,-64.585999,5.153,-5.374,0.568,,,,10.048,10.056,-0.008,-0.089,,-13.727,,,
09/30/2007,47.955,36.49,6.877,0.737,,2.084,-1.347,3.851,-31.652,8.005,27.498,,-41.792,-28.695,0.458,,,-29.153,,,0.0,0.0,0.0,,,,,-13.097,6.854,-5.386,2.788,,,,3.433,3.433,0.0,6.019,,13.017,69.305,8.119,
12/31/2007,37.775,30.907,6.849,8.831,2.135,-1.165,7.861,-8.812,18.637,-3.74,-23.709,,-16.028,-12.049,0.0,,0.0,-12.049,,0.0,0.0,0.0,0.0,,0.0,,0.0,-3.979,10.534,-5.402,6.754,,,,9.182,9.189,-0.007,0.0,,31.709,,,
03/31/2008,52.16,29.027,7.061,-8.093,0.836,2.663,-11.592,24.165,7.957,-0.238,16.446,,166.368,-13.638,3.236,,0.0,-16.874,,0.0,0.0,0.0,0.0,,0.0,,0.0,180.006,21.971,-6.523,-8.176,,,,36.67,36.696,-0.026,0.0,,243.521,,,
06/30/2008,24.188,21.133,5.938,-1.021,,-3.298,2.277,-1.862,-16.519,-0.248,14.905,,-3.707,-9.386,7.535,,,-16.921,,,185.8,409.555,-223.755,,,,,-180.121,-221.636,-6.539,-122.532,,,,-92.069,6.39,-98.459,-0.496,,-201.155,,,
09/30/2008,53.746,147.087,6.032,-115.722,,7.785,-123.507,16.349,-24.066,4.505,35.91,,211.16,-17.998,0.217,,,-18.215,,,0.0,0.0,0.0,,,,,229.158,-4.801,-6.333,3.522,,,,7.999,19.003,-11.004,-9.989,,260.105,,,
12/31/2008,-16.034,31.654,5.952,2.504,3.674,-1.965,0.795,-55.787,-9.51,-19.366,-26.911,-0.357,-99.395,-15.133,0.0,,0.0,-15.133,-15.133,0.0,0.0,0.0,0.0,-83.562,0.0,-83.562,0.0,-0.7,4.634,-6.369,10.846,10.888,,-0.042,0.157,0.491,-0.334,0.0,-8.623,-119.418,,,
03/31/2009,61.57,28.078,5.52,6.418,2.414,5.74,-1.736,21.802,12.142,20.758,-11.098,-0.248,-20.441,-19.664,0.817,0.817,0.0,-20.481,-20.481,0.0,0.0,0.0,0.0,-0.01,0.0,-0.01,0.0,-0.767,-21.631,-7.358,-15.092,-15.058,,-0.034,0.819,0.927,-0.108,0.0,-4.945,14.553,,,
06/30/2009,80.748,27.979,7.456,17.637,1.475,8.826,7.336,28.334,13.736,25.348,-10.75,-0.658,-27.33,-18.616,0.016,0.016,0.0,-18.632,-18.632,0.0,0.0,0.0,0.0,-6.986,0.0,-6.986,0.0,-1.728,-8.381,-7.361,-1.189,-1.132,,-0.057,0.169,0.169,0.0,0.0,10.537,55.574,,,
09/30/2009,83.451,31.663,7.371,12.451,1.746,8.726,1.979,32.244,-13.054,-11.844,57.142,-0.278,-5.355,-12.336,0.264,0.264,0.0,-12.6,-12.6,0.0,0.0,0.0,0.0,-7.602,0.0,-7.602,0.0,14.583,-1.988,-7.364,3.973,3.997,,-0.024,1.403,2.811,-1.408,0.0,-2.374,73.734,,,
12/31/2009,31.976,36.593,6.945,8.293,2.855,4.557,0.881,-19.897,18.811,-12.907,-25.801,0.042,-392.263,-8.611,0.042,0.042,0.0,-8.653,-8.653,0.0,0.0,0.0,0.0,-384.13,0.0,-384.13,0.0,0.478,-13.352,-7.358,0.733,0.776,,-0.043,-6.727,8.846,-15.573,0.0,-3.296,-376.935,,,
03/31/2010,13.174,30.141,7.524,2.974,3.641,-0.238,-0.429,-27.217,-30.521,-15.43,18.734,-0.248,-4.496,-4.061,2.515,2.515,0.0,-6.576,-6.576,0.0,0.0,0.0,0.0,-0.905,0.0,-0.905,0.0,0.47,-10.26,-8.37,-3.791,-3.753,,-0.038,1.901,2.071,-0.17,0.0,-1.138,-2.72,,,
06/30/2010,41.856,47.227,7.339,11.316,2.977,7.29,1.049,-24.094,5.686,-24.103,-5.677,0.068,-4.132,-5.594,0.034,0.034,0.0,-5.628,-5.628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.462,134.419,-8.375,140.654,-1.924,142.624,-0.046,2.14,2.166,-0.026,0.0,-1.748,170.395,,,
09/30/2010,50.465,41.349,7.293,10.246,3.34,5.046,1.86,-8.387,-23.124,15.598,-0.861,-0.036,-8.287,-3.217,1.759,1.759,0.0,-4.976,-4.976,0.0,0.0,0.0,0.0,-7.217,0.0,-7.217,0.0,2.147,-5.599,-8.392,-0.044,-0.001,0.0,-0.043,2.837,2.92,-0.083,0.0,4.884,41.463,,,
12/31/2010,13.101,47.63,7.397,7.616,2.543,5.764,-0.691,-49.655,11.337,-3.696,-57.296,0.113,-3.206,-3.806,0.021,0.021,0.0,-3.827,-3.827,0.0,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,89.365,-8.443,1.901,1.946,,-0.045,95.907,97.4,-1.493,0.0,0.386,99.646,,,
03/31/2011,60.481,36.503,7.373,4.723,2.377,2.324,0.022,12.02,-5.255,2.514,14.761,-0.138,-2.473,-3.073,0.066,0.066,0.0,-3.139,-3.139,0.0,-0.6,0.0,-0.6,0.0,0.0,0.0,0.0,1.2,0.863,-8.752,-2.786,-2.738,,-0.048,12.401,12.536,-0.135,0.0,1.76,60.631,,,
