Date,Cash From Operating Activities,Net Income,Depreciation & Amortization,Other Non-Cash Adjustments,Changes in Non-Cash Capital,Cash From Operations,Cash From Investing Activities,Disposal of Fixed Assets,Capital Expenditures,Increase in Investments,Decrease in Investments,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Change in Short-Term Borrowings,Increase in Long-Term Borrowings,Decrease In Long-Term Borrowings,Increase in Capital Stocks,Decrease in Capital Stocks,Other Financing Activities,Net Changes in Cash,Direct Method Cashflow,Source: Bloomberg
03/31/1990,,-222,284.0,520.0,-177.0,405,,,,,,,,,,,,,,,,,
06/30/1990,,-108,286.0,473.0,71.0,722,,,,,,,,,,,,,,,,,
09/30/1990,,-86,282.0,696.0,-48.0,844,,,,,,,,,,,,,,,,,
12/31/1990,,-13,278.0,452.0,28.0,745,,,,,,,,,,,,,,,745.0,,
03/31/1991,,5,282.0,311.0,-728.0,-130,,,,,,,,,,,,,,,,,
06/30/1991,,79,281.0,327.0,159.0,846,,,,,,,,,,,,,,,,,
09/30/1991,,123,282.0,244.0,85.0,734,,,,,,,,,,,,,,,,,
12/31/1991,,161,279.0,30.0,51.0,521,,,,,,,,,,,,,,,521.0,,
03/31/1992,,-15,281.0,269.0,-126.0,409,,,,,,,,,,,,,,,,,
06/30/1992,,87,285.0,518.0,-282.0,608,,,,,,,,,,,,,,,,,
09/30/1992,,182,283.0,63.0,161.0,689,,,,,,,,,,,,,,,,,
12/31/1992,,45,297.0,535.0,-276.0,601,,,,,,,,,,,,,,,601.0,,
03/31/1993,,163,283.0,22.0,-162.0,306,,,,,,,,,,,,,,,,,
06/30/1993,,77,282.0,153.0,-166.0,346,,,,,,,,,,,,,,,,,
09/30/1993,,76,,,,235,,,,,,,,,,,,,,,,,
12/31/1993,,-461,584.0,217.0,701.0,882,,,,,,,,,,,,,,,882.0,,
03/31/1994,,195,284.0,-35.0,-228.0,216,,,,,,,,,,,,,,,,,
06/30/1994,,46,284.0,260.0,-165.0,425,,,,,,,,,,,,,,,,,
09/30/1994,,216,285.0,2.0,266.0,769,,,,,,,,,,,,,,,,,
12/31/1994,,62,299.0,169.0,-186.0,344,,,,,,,,,,,,,,,344.0,,
03/31/1995,,198,289.0,-15.0,-583.0,-111,,,-146.0,,,,,,,,,,,,,,
06/30/1995,,153,291.0,-69.0,125.0,500,,,-148.0,,,,,,,,,,,,,,
09/30/1995,,216,296.0,-10.0,89.0,591,,,-162.0,,,,,,,,,,,,,,
12/31/1995,,44,295.0,178.0,168.0,685,-288.0,,-288.0,,,,,,,,,,,,397.0,,
03/31/1996,,198,291.0,-26.0,-333.0,130,,,-149.0,,,,,,,,,,,,,,
06/30/1996,,-27,286.0,192.0,4.0,455,,,-183.0,,,,,,,,,,,,,,
09/30/1996,,225,289.0,-38.0,-111.0,365,,,-167.0,,,,,,,,,,,,,,
12/31/1996,,215,308.0,104.0,-82.0,545,-242.0,,-242.0,,,,,,,,,,,,303.0,,
03/31/1997,,213,293.0,-80.0,-597.0,-171,-95.0,0.0,-131.0,0.0,0.0,36.0,232.0,-189.0,341.0,65.0,,0.0,0.0,15.0,-34.0,,
06/30/1997,,243,286.0,-74.0,-11.0,444,-113.0,0.0,-177.0,0.0,0.0,64.0,-298.0,-194.0,-102.0,3.0,,0.0,0.0,-5.0,33.0,,
09/30/1997,,122,289.0,-10.0,-95.0,306,-197.0,0.0,-209.0,0.0,0.0,12.0,-109.0,-191.0,-473.0,546.0,,0.0,0.0,9.0,0.0,,
12/31/1997,,-197,270.0,316.0,601.0,990,-281.0,0.0,-246.0,0.0,0.0,-35.0,-612.0,-181.0,592.0,173.0,,0.0,0.0,-15.0,97.0,,
03/31/1998,,-20,,,,-284,-141.0,,,,,,293.0,,,,,,,,-132.0,,
06/30/1998,,-130,,,,538,-170.0,,,,,,-398.0,,,,,,,,-30.0,,
09/30/1998,,158,,,,31,604.0,,,,,,-521.0,,,,,,,,114.0,,
12/31/1998,,-585,,,,824,-93.0,,,,,,-698.0,,,,,,,,33.0,,
03/31/1999,,76,120.0,-58.0,-174.0,-36,-43.0,2.0,-47.0,0.0,0.0,2.0,65.0,-183.0,5.0,226.0,0.0,0.0,0.0,17.0,-14.0,,
06/30/1999,,2687,12.0,-113.0,-248.0,2338,-161.0,12.0,-52.0,0.0,0.0,-121.0,-1992.0,-400.0,-15.0,,-150.0,0.0,-1467.0,40.0,185.0,,
09/30/1999,,92,227.0,-177.0,-161.0,-19,-145.0,13.0,-51.0,0.0,0.0,-107.0,96.0,0.0,193.0,271.0,-365.0,0.0,0.0,-3.0,-68.0,,
12/31/1999,,113,,,,534,-545.0,,,,,,50.0,,,,,,,,39.0,,
03/31/2000,,47,122.0,10.0,-246.0,-67,-38.0,2.0,-40.0,0.0,0.0,0.0,40.0,-50.0,33.0,57.0,0.0,0.0,0.0,0.0,-65.0,,
06/30/2000,,76,124.0,-22.0,20.0,198,-76.0,12.0,-42.0,0.0,0.0,-46.0,-109.0,-49.0,-10.0,0.0,-55.0,0.0,0.0,5.0,13.0,,
09/30/2000,,56,120.0,45.0,-1.0,220,-127.0,17.0,-50.0,0.0,0.0,-94.0,-52.0,-50.0,110.0,54.0,-167.0,0.0,0.0,1.0,41.0,,
