Date,Cash From Operating Activities,Net Income,Depreciation & Amortization,Other Non-Cash Adjustments,Changes in Non-Cash Capital,Cash From Operations,Cash From Investing Activities,Disposal of Fixed Assets,Capital Expenditures,Increase in Investments,Decrease in Investments,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Change in Short-Term Borrowings,Increase in Long-Term Borrowings,Decrease In Long-Term Borrowings,Increase in Capital Stocks,Decrease in Capital Stocks,Other Financing Activities,Net Changes in Cash,Direct Method Cashflow,Source: Bloomberg
05/31/2003,,62.2,77.2,10.2,50.1,199.7,-108.6,0.0,-104.2,0.0,0.0,-4.4,18.6,0.0,0.0,18.6,0.0,0.0,0.0,0.0,109.7,,
08/31/2003,,-9.9,,,,,,,,,,,,,,,,,,,,,
11/30/2003,,22.6,80.7,-150.4,-4.5,-51.6,-47.0,0.0,-39.3,,,-7.7,73.4,0.0,0.0,73.4,,0.0,0.0,0.0,-25.2,,
02/29/2004,,7.2,73.699997,24.200001,41.099998,146.199997,-67.5,0.0,-65.800003,0.0,0.0,-1.7,-60.700001,0.0,0.0,0.0,-60.700001,0.0,0.0,0.0,18.0,,
05/31/2004,,34.599998,35.099998,-13.6,32.200001,88.300003,37.099998,0.0,-18.799999,0.0,0.0,55.900002,-65.400002,0.0,0.0,0.0,-65.400002,0.0,0.0,0.0,60.0,,
08/31/2004,,-2.7,41.200001,-69.900002,102.199997,70.800003,-48.599998,14.9,-59.700001,0.0,0.0,-3.8,-14.8,0.0,0.0,0.0,-9.5,0.0,0.0,-5.3,7.4,,
11/30/2004,,30.4,81.2,-148.8,-6.5,-43.7,-27.9,0.0,-22.9,,,-5.0,13.0,0.0,0.0,13.2,-0.2,0.0,0.0,0.0,-58.6,,
02/28/2005,,236.2,65.0,-208.8,16.2,108.6,765.1,0.0,-32.6,0.0,0.0,797.7,-676.3,0.0,40.0,0.0,-610.3,0.0,-84.5,-21.5,197.4,,
05/31/2005,,29.4,70.599998,15.8,16.0,131.800003,-38.900002,0.0,-56.400002,0.0,0.0,17.5,38.200001,0.0,20.5,0.0,-3.8,0.0,0.0,21.5,131.100006,,
08/31/2005,,-83.599998,45.299999,-9.4,109.400002,61.700001,-36.599998,34.200001,-77.599998,0.0,0.0,6.8,-235.300003,-15.0,39.5,285.799988,-541.200012,0.0,0.0,-4.4,-210.199997,,
11/30/2005,,58.299999,58.599998,28.1,-160.399994,-15.4,-53.799999,0.0,-54.5,0.0,0.0,0.7,-1.2,0.0,0.0,0.0,-1.2,0.0,0.0,0.0,-70.400002,,
02/28/2006,,34.0,57.099998,33.299999,51.0,175.399994,-87.199997,15.3,-101.599998,0.0,0.0,-0.9,-79.900002,-30.0,0.0,0.0,-8.2,0.0,-41.700001,0.0,8.3,,
05/31/2006,,34.099998,62.099998,64.699997,0.7,161.600006,-49.099998,4.2,-62.900002,0.0,0.0,9.6,-55.599998,-14.6,0.0,0.0,-9.2,0.0,-35.099998,3.3,56.900002,,
08/31/2006,,-1.5,38.0,-8.1,123.599998,152.0,-106.599998,19.700001,-110.300003,0.0,0.0,-16.0,61.200001,-14.7,0.0,522.099976,-10.5,0.0,-427.200012,-8.5,106.599998,,
11/30/2006,,40.099998,62.0,26.799999,-177.100006,-48.200001,-106.099998,19.200001,-129.5,0.0,0.0,4.2,-68.5,0.0,0.0,13.4,-7.7,0.0,-74.300003,0.1,-222.800003,,
02/28/2007,,18.5,60.900002,2.9,62.700001,145.0,-77.900002,7.2,-73.099998,0.0,0.0,-12.0,-48.900002,-27.0,0.0,0.0,-22.0,0.0,0.0,0.1,18.200001,,
05/31/2007,,61.0,66.099998,67.5,-30.799999,163.800003,-42.599998,2.9,-33.5,0.0,0.0,-12.0,-44.799999,-13.5,0.0,0.0,-31.0,0.0,0.0,-0.3,76.400002,,
