Date,Revenue,Consensus Estimate,Comparable Actual,Revenue Surprise %,GAAP Actual,Adjusted Actual,Earnings Per Share,EPS Surprise %,EBIT,EBIT Surprise %,EBITDA,Gross Margin %,Pretax Income (Loss),Pretax Income (Loss) Surprise %,Net Income,Net Income Surprise %,Source: Bloomberg
12/31/2017,,,,,-41.426,-41.426,,,,,,,,,,,
03/31/2018,,,,,-75.857,-75.90282,,,,,,,,,,,
06/30/2018,,,,,-94.082,-94.50307,,,,,,,,,,,
09/30/2018,,,,,-87.819,-88.42809,,,,,,,,,,,
12/31/2018,,-110.925,-141.426,118.31124807396,-144.099,-142.34362,,-19.4261111111111,,-21.9370517928287,,,,-12.1095238095238,,-27.4969574036511,
03/31/2019,,-139.8,-131.124,-44.582771380157,-132.576,-132.55862,,-3.2520725388601,,3.73304012000027,,,,-0.88307692307692,,6.206008583691,
06/30/2019,,-144.75,-135.054,-30.4095744680851,-134.94,-134.95738,,-0.609068627450984,,9.66340933767643,,,,6.47461139896374,,6.69844559585492,
09/30/2019,,-148.6,-123.194,-2.87179487179488,-123.194,-123.21217,,15.1556818181818,,13.7208489651671,,,,15.0623063683305,,17.0969044414536,
12/31/2019,,-143.0,-124.24,-19.1079136690648,-123.116,-122.60092,,11.5380952380952,,12.9626666666667,,,,12.1405367231638,,13.1188811188811,
03/31/2020,,-127.5,-124.23,-52.3352272727273,-124.23,-124.37536,,3.87377049180327,,2.63244047619048,,,,2.54003139717426,,2.56470588235294,
06/30/2020,,-120.243,-116.713,141.179891679692,-116.713,-117.09299,,8.17065868263474,,2.36088903102015,,,,2.95711681110917,,2.935721829961,
09/30/2020,,-144.95,,,,,,,,,,,,,,,
12/31/2020,,-97.612,,,,,,,,,,,,,,,
