Date,Assets,Cash & Near Cash Items,Short-Term Investments,Accounts & Notes Receivable,Inventories,Other Current Assets,Total Current Assets,LT Investments & LT Receivables,Net Fixed Assets,Gross Fixed Assets,Accumulated Depreciation,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Liabilities & Shareholders' Equity,Accounts Payable,Short-Term Borrowings,Other Short-Term Liabilities,Total Current Liabilities,Long-Term Borrowings,Other Long-Term Liabilities,Total Long-Term Liabilities,Total Liabilities,Total Preferred Equity,Minority Interest,Share Capital & APIC,Retained Earnings & Other Equity,Total Equity,Total Liabilities & Equity,Source: Bloomberg
03/31/1996,,890.690979,793.804993,0.0,0.0,3216.865967,4901.361816,696.22998,3401.072021,,,2345.924072,6443.226074,11344.587891,,,511.609985,1992.848022,2504.458008,804.31897,1713.938965,2518.257935,5022.715942,289.967987,0,1519.081055,4512.823242,6321.872284,11344.588226,
06/30/1996,,604.721985,937.836975,,,3469.778076,5012.336914,628.409973,3426.999023,,,2192.646973,6248.055969,11260.392578,,,538.403992,2136.968994,2675.373047,816.591003,1582.843994,2399.434998,5074.808044,288.60199,0,1488.380005,4408.603027,6185.585022,11260.393066,
09/30/1996,,1092.077026,766.273987,,,3384.220947,5242.571777,557.867004,3523.308105,,,2203.965088,6285.140198,11527.711914,,,677.765991,2074.803955,2752.570068,829.731018,1531.623047,2361.354065,5113.924133,287.117004,0,1557.03894,4569.631836,6413.787781,11527.711914,
12/31/1996,,641.0,696.0,1705.0,1012.0,841.0,4895.0,512.0,3602.0,6261.0,-2659.0,2164.0,6278.0,11173.0,,449.0,235.0,1819.0,2503.0,823.0,1606.0,2429.0,4932.0,287.0,0,1462.0,4492.0,6241.0,11173.0,
03/31/1997,,893.0,565.0,1577.0,1005.0,842.0,4882.0,480.0,3463.0,,,2055.0,5998.0,10880.0,,0.0,501.0,2034.0,2535.0,808.0,1559.0,2367.0,4902.0,286.0,0,1470.0,4222.0,5978.0,10880.0,
06/30/1997,,981.0,353.0,1471.0,1016.0,858.0,4679.0,483.0,3455.0,,,2080.0,6018.0,10697.0,,0.0,370.0,2044.0,2414.0,807.0,1539.0,2346.0,4760.0,284.0,0,1434.0,4219.0,5937.0,10697.0,
09/30/1997,,926.0,381.0,1346.0,962.0,876.0,4491.0,542.0,3295.0,5881.0,-2586.0,2159.0,5996.0,10487.0,,0.0,267.0,1978.0,2245.0,794.0,1505.0,2299.0,4544.0,283.0,0,1448.0,4212.0,5943.0,10487.0,
12/31/1997,,775.0,539.0,1303.0,958.0,752.0,4327.0,534.0,3306.0,5820.0,-2514.0,2213.0,6053.0,10380.0,,425.0,401.0,1862.0,2688.0,634.0,1520.0,2154.0,4842.0,282.0,0,1445.0,3811.0,5538.0,10380.0,
03/31/1998,,821.0,447.0,1321.0,953.0,857.0,4399.0,575.0,3263.0,5800.0,-2537.0,2083.0,5921.0,10320.0,,0.0,657.0,2125.0,2782.0,602.0,1467.0,2069.0,4851.0,280.0,0,1431.0,3758.0,5469.0,10320.0,
06/30/1998,,969.0,317.0,1329.0,1000.0,841.0,4456.0,581.0,3268.0,5860.0,-2592.0,2058.0,5907.0,10363.0,,0.0,644.0,2211.0,2855.0,601.0,1431.0,2032.0,4887.0,279.0,0,1415.0,3782.0,5476.0,10363.0,
09/30/1998,,1005.0,182.0,1312.0,1005.0,833.0,4337.0,459.0,3397.0,6097.0,-2700.0,2074.0,5930.0,10267.0,,0.0,437.0,2313.0,2750.0,558.0,1308.0,1866.0,4616.0,278.0,0,1390.0,3983.0,5651.0,10267.0,
12/31/1998,,857.0,352.0,1417.0,1032.0,874.0,4532.0,454.0,3226.0,5766.0,-2540.0,2100.0,5780.0,10312.0,,506.0,332.0,2013.0,2851.0,508.0,1353.0,1861.0,4712.0,277.0,0,1381.0,3942.0,5600.0,10312.0,
03/31/1999,,1007.0,268.0,1412.0,984.0,872.0,4543.0,435.0,3135.0,5651.0,-2516.0,2018.0,5588.0,10131.0,,,890.0,2089.0,2979.0,479.0,1294.0,1773.0,4752.0,275.0,0,1356.0,3748.0,5379.0,10131.0,
06/30/1999,,902.0,130.0,1383.0,1011.0,847.0,4273.0,411.0,3178.0,5725.0,-2547.0,2099.0,5688.0,9961.0,,,926.0,2074.0,3000.0,284.0,1305.0,1589.0,4589.0,273.0,0,1334.0,3765.0,5372.0,9961.0,
09/30/1999,,1245.0,137.0,1420.0,1118.0,776.0,4696.0,384.0,3278.0,,,2100.0,5762.0,10458.0,,0.0,1056.0,2190.0,3246.0,339.0,1325.0,1664.0,4910.0,273.0,0,1497.0,3778.0,5548.0,10458.0,
12/31/1999,,1316.0,98.0,1513.0,1177.0,829.0,4933.0,420.0,3284.0,5716.0,-2432.0,2061.0,5765.0,10698.0,,398.0,1212.0,1830.0,3440.0,142.0,1531.0,1673.0,5113.0,270.0,0,1524.0,3791.0,5585.0,10698.0,
