Date,Cash From Operating Activities,Net Income,Depreciation & Amortization,Other Non-Cash Adjustments,Changes in Non-Cash Capital,Cash From Operations,Cash From Investing Activities,Disposal of Fixed Assets,Capital Expenditures,Increase in Investments,Decrease in Investments,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Change in Short-Term Borrowings,Increase in Long-Term Borrowings,Decrease In Long-Term Borrowings,Increase in Capital Stocks,Decrease in Capital Stocks,Other Financing Activities,Net Changes in Cash,Direct Method Cashflow,Source: Bloomberg
03/31/1990,,0.126,,,,5.836,,,,,,,,,,,,,,,,,
06/30/1990,,-15.72,,,,-3.716,,,,,,,,,,,,,,,,,
09/30/1990,,1.587,,,,8.757,,,,,,,,,,,,,,,,,
12/31/1990,,-87.637001,,,,7.262,,,,,,,,,,,,,,,,,
03/31/1991,,-4.945,,,,4.255,,,,,,,,,,,,,,,,,
06/30/1991,,-4.095,,,,-13.295,,,,,,,,,,,,,,,,,
09/30/1991,,0.145,,,,0.145,,,,,,,,,,,,,,,,,
12/31/1991,,0.085,,,,35.401001,,,,,,,,,,,,,,,,,
03/31/1992,,3.001,,,,0.976,,,,,,,,,,,,,,,,,
06/30/1992,,5.572,,,,-3.039,,,,,,,,,,,,,,,,,
09/30/1992,,6.43,,,,17.839001,,,,,,,,,,,,,,,,,
12/31/1992,,-36.356998,,,,27.917999,,,,,,,,,,,,,,,,,
03/31/1993,,5.029,,,,-0.808,,,,,,,,,,,,,,,,,
06/30/1993,,5.251,,,,-47.487,,,,,,,,,,,,,,,,,
09/30/1993,,53.438,,,,1.082,,,,,,,,,,,,,,,,,
12/31/1993,,7.973,,,,-24.33,,,,,,,,,,,,,,,-24.33,,
03/31/1994,,7.061,,,,11.768,,,,,,,,,,,,,,,,,
06/30/1994,,7.172,,,,-29.077,,,,,,,,,,,,,,,,,
09/30/1994,,9.23,,,,1.101,,,,,,,,,,,,,,,,,
12/31/1994,,9.366,,,,17.202,,,,,,,,,,,,,,,17.202,,
03/31/1995,,8.14,,,,-9.689,,,,,,,,,,,,,,,,,
06/30/1995,,7.814,,,,-32.186001,,,,,,,,,,,,,,,,,
09/30/1995,,9.839,,,,-1.088,,,,,,,,,,,,,,,,,
12/31/1995,,11.127,,,,18.775,,,,,,,,,,,,,,,18.775,,
03/31/1996,,9.319,,,,-18.209999,,,-0.573,,,,,,,,,,,,,,
06/30/1996,,10.05,,,,-20.978001,,,-0.412,,,,,,,,,,,,,,
09/30/1996,,12.145,,,,0.137,,,-1.135,,,,,,,,,,,,,,
12/31/1996,,12.674,,,,-0.658,-0.537,,-0.537,,,,,,,,,,,,-1.195,,
03/31/1997,,10.143,,,,5.419,0.337,0.0,-0.643,0.0,0.761,0.219,0.223,0.0,2.821,0.0,-2.5,0.0,-0.098,0.0,5.979,,
06/30/1997,,11.033,,,,-24.104,-8.083,0.0,-0.863,0.0,4.285,-11.505,24.202,0.0,26.923,0.0,-0.087,0.0,-2.634,0.0,-7.985,,
09/30/1997,,4.378,,,,-19.021,10.192,0.0,-0.574,-0.349,,11.115,8.185,0.0,-20.202999,220.936996,-190.966995,0.0,-1.497,-0.085,-0.644,,
12/31/1997,,12.983,,,,-3.862,-1.547,0.0,-0.976,-0.91,0.349,-0.01,6.387,0.0,17.388,0.0,-11.405,0.0,-0.037,0.441,0.978,,
03/31/1998,,18.028999,,,,-41.605999,-4.312,0.0,-2.208,0.0,1.396,-3.5,46.290001,0.0,-13.099,98.237,-39.261002,0.0,0.0,0.413,0.372,,
06/30/1998,,11.94,,,,-65.226997,-0.753,0.0,-1.958,0.0,0.634,0.571,70.044998,0.0,78.788002,0.0,-45.616001,36.748001,0.0,0.125,4.065,,
09/30/1998,,14.088,,,,-44.369999,-1.909,0.0,-2.67,0.0,0.702,0.059,42.561001,0.0,44.712002,0.0,-1.834,0.011,-0.328,0.0,-3.718,,
12/31/1998,,16.646,,,,24.874001,-2.316,0.0,-3.153,0.0,1.15,-0.313,-22.458,0.0,-16.632,0.0,-0.944,0.0,-4.908,0.026,0.1,,
03/31/1999,,14.539,,,,-46.280998,-2.856,0.0,-4.293,0.0,0.098,1.339,48.362,0.0,-62.598999,122.112999,-4.137,0.0,-7.015,0.0,-0.775,,
06/30/1999,,17.509001,,,,-62.563999,-0.965,0.0,-0.944,0.0,0.15,-0.171,65.657997,0.0,103.279999,0.0,-37.238998,0.0,-0.405,0.022,2.129,,
09/30/1999,,19.544001,,,,-38.001999,-3.239,0.0,-2.156,0.0,1.55,-2.633,40.713001,0.0,44.252998,0.0,-3.54,0.0,0.0,0.0,-0.528,,
12/31/1999,,20.802999,,,,71.055,0.691,0.101,0.0,0.0,0.81,-0.22,-73.758003,0.0,-67.560997,0.0,-3.105,0.0,-3.092,0.0,-2.012,,
03/31/2000,,19.546,0.0,-70.77,0.0,-51.224,-4.049,0.0,-3.181,0.0,0.382,-1.25,59.497,0.0,0.0,64.7,-3.368,0.0,-1.835,0.0,4.224,,
