Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Accts Payable,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Taxes,Cash Paid for Interest,Source: Bloomberg
03/31/2016,30.742,-9.62,41.243,11.918,,-9.069,20.987,-12.799,27.85,-18.603,6.99,-29.036,0,-10.519,-10.519,0.164,0.164,0,-10.683,-10.683,0,0.0,0.0,0,0.0,0,0.0,0,0.0,-17.491,0,-6.4,0.0,0.992,-7.392,-10.486,0.0,-10.486,-0.605,2.266,4.998,,45.591,
03/31/2017,-2.586,-7.015,39.663,-13.474,,-6.155,-7.319,-21.76,11.076,-15.38,3.159,-20.615,0,-16.551,-16.259,0.131,0.131,0,-16.39,-16.39,0,0.0,0.0,0,-0.292,0,-0.292,0,0.0,-13.323,0,-6.069,0.0,0.0,-6.069,-2.545,0.0,-2.545,-4.709,2.234,-30.226,9.294,51.578,
06/30/2017,22.586,-146.3,43.837,312.689,156.2,-53.945,210.434,-31.44,-27.076,-6.02,18.641,-16.985,0,-24.049,-5.541,4.869,4.869,0,-10.41,-10.41,0,0.0,0.0,0,0.292,0,0.292,0,-18.8,14.123,0,-853.331,0.0,0.0,-853.331,897.245,897.3,-0.055,-29.791,7.466,20.126,22.206,40.422,
09/30/2017,63.9,28.0,43.4,21.6,,-8.0,29.6,-29.1,-49.9,-15.0,18.0,17.8,0,-2.5,-8.7,0.9,0.9,0,-9.6,-9.6,0,6.2,6.2,0,0.0,0,0.0,0,0.0,-9.0,0,-2.1,0.0,2010.7,-2012.8,-4.0,,-4.0,-2.9,4.9,57.3,15.9,26.1,
12/31/2017,116.6,143.715,46.9,-83.015,,-180.9,97.885,9.0,0.2,13.7,0.1,-5.0,0,-17.7,-17.7,2.7,2.7,0,-20.4,-20.4,0,0.0,0.0,0,-18.8,0,-18.8,0,18.8,-9.2,0,-36.8,,0.0,-36.8,-0.7,0.0,-0.7,28.3,0.6,90.3,8.1,24.4,
03/31/2018,60.2,42.4,45.0,-4.7,3.4,2.8,-10.9,-22.5,10.0,-42.9,8.4,2.0,0,-102.0,-7.1,3.0,3.0,0,-10.1,-10.1,0,0.0,0.0,0,0.0,0,0.0,0,-94.9,-8.2,0,-5.3,0.0,0.0,-5.3,-2.9,3.3,-6.2,0.0,10.5,-39.5,13.8,25.7,
06/30/2018,134.3,60.3,45.2,7.3,1.8,6.4,-0.9,21.5,33.2,-3.9,36.9,-44.7,0,-29.4,-10.7,0.1,0.1,0,-10.8,-10.8,0,0.0,0.0,0,0.0,0,0.0,0,-18.7,-106.3,0,-105.2,0.0,0.0,-105.2,-1.1,1.9,-3.0,0.0,-14.6,-16.0,48.6,26.0,
09/30/2018,103.8,72.2,44.4,-2.7,0.9,18.3,-21.9,-10.1,-32.7,2.1,11.9,8.6,0,-11.2,-11.2,0.0,0.0,0,-11.2,-11.2,0,0.0,0.0,0,0.0,0,0.0,0,0.0,-158.3,0,-151.9,0.0,0.0,-151.9,-6.4,1.1,-7.5,0.0,-3.1,-68.8,18.4,23.5,
12/31/2018,146.2,94.5,45.8,-36.1,-3.3,-23.5,-9.3,42.0,2.7,31.7,12.4,-4.8,0,-92.4,-19.7,0.4,0.4,0,-20.1,-20.1,0,0.0,0.0,0,-186.3,0,-186.3,0,113.6,-100.2,0,-75.2,0.0,0.0,-75.2,-23.5,0.5,-24.0,-1.5,-1.4,-47.8,22.3,23.3,
03/31/2019,68.8,47.1,45.5,-20.0,7.5,-5.1,-22.4,-3.8,5.4,-33.5,8.8,15.5,0,-14.7,-14.2,0.0,,0,-14.2,-14.2,0,0.0,0.0,0,0.0,0,0.0,0,-0.5,-17.3,0,-26.9,0.0,0.0,-26.9,9.6,18.1,-8.5,0.0,5.7,42.5,13.5,21.1,
