Date,Basic Shares Outstanding,Diluted Weighted Avg Shares,Basic Weighted Avg Shares,Per Share Data Items,Revenue,EBITDA,Operating Income,Net Income to Common - Basic,Net Income before XO - Basic,Normalized Net Income - Basic,Net Income to Common - Diluted,Net Income before XO - Diluted,Normalized Net Income - Diluted,Dividends,Cash Flow,Free Cash Flow,Cash & Equivalents,Book Value,Source: Bloomberg
12/31/1989,102.957001,,107.032997,,4.078359,0.714752,0.442415,0.29,0.29,,,,,0.0,-0.016743,,0.542644,10.104791,
03/31/1990,104.580002,,109.303001,,4.128496,0.674684,0.390996,0.25,0.25,,,,,0.0,0.487361,,0.424288,10.506435,
06/30/1990,105.302002,,109.530998,,4.309538,0.765263,0.46081,0.3,0.3,,,,,0.0,-0.134902,,0.250831,10.991985,
09/30/1990,105.438004,105.370003,105.370003,,4.802781,0.786068,0.456705,0.29,0.29,0.29,0.29,0.29,0.29,0.0,0.600285,,0.86391,11.412583,
12/31/1990,106.008003,,106.300003,,4.174845,0.446397,0.120546,0.07,0.07,,,,,0.0,-0.194262,,0.533271,11.495066,
03/31/1991,106.665001,,107.247002,,4.562962,0.637137,0.276744,0.17,0.17,,,,,0.0,0.947896,,0.6006,11.516814,
06/30/1991,107.462997,,108.317001,,4.430348,0.497493,0.124043,0.07,0.07,,,,,0.0,0.672295,,0.683296,11.560016,
09/30/1991,108.098999,107.780998,107.780998,,4.723903,0.483861,0.029792,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.772928,,1.062628,11.544463,
12/31/1991,108.648003,,108.065002,,4.205904,0.267904,-0.142035,-0.88,-0.88,,,,,0.0,0.415565,,1.280327,10.701798,
03/31/1992,109.408997,,109.871002,,4.576949,0.506257,0.108718,0.08,0.08,,,,,0.0,0.250749,,1.327551,10.758503,
06/30/1992,110.160004,,110.615997,,4.549487,0.593694,0.193019,0.16,0.16,,,,,0.0,0.295554,,1.30226,10.945361,
09/30/1992,110.651001,110.405502,110.405502,,5.219722,0.897238,0.47677,0.26,0.26,0.26,0.26,0.26,0.26,0.0,0.439099,,1.346432,11.178345,
12/31/1992,112.069,,112.714996,,4.292934,0.457091,0.065989,0.16,0.05,,,,,0.0,0.297432,,1.385959,11.222283,
03/31/1993,112.960999,,113.509003,,4.560405,0.537235,0.145856,0.1,0.1,,,,,0.0,0.538785,,1.324493,11.268651,
06/30/1993,113.324997,,112.611,,4.223211,0.020193,-0.392404,-4.88,-4.88,,,,,0.0,0.310511,,1.154653,6.427629,
09/30/1993,112.966003,113.177002,113.177002,,4.893706,0.354533,0.042023,0.03,0.03,0.03,0.03,0.03,0.03,0.0,0.043825,,1.104465,6.522538,
12/31/1993,114.068001,,111.797997,,4.253681,0.423872,0.036414,0.22,0.22,,,,,0.0,-0.04848,,1.239024,6.707613,
03/31/1994,115.087997,,113.518997,,4.264731,0.597398,0.245474,0.23,0.23,,,,,0.0,0.309296,,0.987688,6.960196,
06/30/1994,115.547997,,113.510002,,4.792009,0.801066,0.446498,0.43,0.43,,,,,0.0,0.104555,,4.860015,7.425226,
09/30/1994,115.537003,114.970001,114.970001,,5.257137,0.989284,0.643429,0.62,0.62,0.62,0.62,0.62,0.62,,0.646003,,1.073613,8.12589,
12/31/1994,117.455002,,117.986,,3.779203,,,0.3,0.27,0.27,,,,,0.487838,0.167706,1.338419,8.534511,
03/31/1995,116.285004,,119.084,,3.599837,,,0.18,0.12,0.12,,,,,0.601962,0.252133,1.656121,9.068151,
06/30/1995,119.514999,,118.055,,4.228122,0.69787,0.323493,0.26,0.24,0.24,,,,0.0,-0.134675,-0.470111,1.124654,9.10802,
09/30/1995,119.807999,,117.742996,,4.64324,0.675301,0.286157,0.17,0.2,0.2,,,,0.0,0.403217,-0.182805,1.011869,9.26762,
12/31/1995,120.096001,,117.452003,,3.584264,0.279765,-0.13053,0.02,-0.183,-0.18,,,,0.0,-0.023005,-0.400964,0.865291,9.195802,
03/31/1996,117.593002,,117.310997,,4.005942,0.526711,0.106861,-0.42,-0.4,-0.4,,,,0.0,0.350624,-0.033893,0.802471,8.947888,
06/30/1996,118.202003,,118.977997,,3.914825,0.668956,0.254123,0.07,0.2,0.2,,,,0.0,-0.175696,-0.39472,0.625624,9.019847,
09/30/1996,121.318001,,118.884003,,4.569538,0.824627,0.396748,0.14,0.335,0.34,,,,0.0,0.833485,0.5332,0.723825,8.955159,
12/31/1996,122.019997,,120.830002,,3.606157,0.515071,0.112257,0.1,0.1,0.1,,,,0.0,0.348498,0.092858,1.05168,9.06544,
03/31/1997,115.860001,,120.249001,,3.886294,0.637386,0.267337,0.22,0.21,0.21,,,,0.0,0.70591,0.409517,1.875531,9.406594,
06/30/1997,118.074997,,119.524002,,4.204796,0.797279,0.419891,0.36,0.36,0.36,,,,0.0,0.527459,0.208653,1.929469,9.615253,
