Date,Cash From Operating Activities,Net Income,Depreciation & Amortization,Other Non-Cash Adjustments,Changes in Non-Cash Capital,Cash From Operations,Cash From Investing Activities,Disposal of Fixed Assets,Capital Expenditures,Increase in Investments,Decrease in Investments,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Change in Short-Term Borrowings,Increase in Long-Term Borrowings,Decrease In Long-Term Borrowings,Increase in Capital Stocks,Decrease in Capital Stocks,Other Financing Activities,Net Changes in Cash,Direct Method Cashflow,Source: Bloomberg
03/31/1996,,49.868,,,,90.568001,,,-112.800003,,,,,,,,,,,,,,
06/30/1996,,82.446999,,,,97.888,,,-110.957001,,,,,,,,,,,,,,
09/30/1996,,203.796997,,,,355.240997,,,-176.065994,,,,,,,,,,,,,,
12/31/1996,,225.888,,,,261.303009,-256.177002,,-256.177002,,,,,,,,,,,,5.126007,,
03/31/1997,,194.0,,,,206.0,-21.0,0.0,-105.0,-242.0,339.0,-13.0,67.0,-142.0,273.0,0.0,-18.0,7.0,-20.0,-33.0,252.0,,
06/30/1997,,178.0,,,,327.0,73.0,36.0,-119.0,-121.0,308.0,-31.0,-312.0,-142.0,-150.0,30.0,2.0,3.0,-43.0,-12.0,88.0,,
09/30/1997,,79.0,,,,329.0,-116.0,1.0,-130.0,-221.0,206.0,28.0,-268.0,-141.0,-105.0,2.0,-23.0,6.0,-21.0,14.0,-55.0,,
12/31/1997,,-128.0,,,,360.0,-350.0,33.0,-223.0,-395.0,267.0,-32.0,-161.0,-142.0,8.0,8.0,-33.0,2.0,-10.0,6.0,-151.0,,
03/31/1998,,189.0,,,,-22.0,-26.0,0.0,-93.0,-161.0,256.0,-28.0,94.0,-141.0,392.0,0.0,-149.0,6.0,-9.0,-5.0,46.0,,
06/30/1998,,146.0,,,,256.0,50.0,5.0,-128.0,-175.0,326.0,22.0,-158.0,-142.0,-15.0,14.0,0.0,19.0,-22.0,-12.0,148.0,,
09/30/1998,,204.0,0.0,0.0,0.0,383.0,16.0,15.0,-157.0,-112.0,271.0,-1.0,-372.0,-142.0,-222.0,5.0,-6.0,33.0,-26.0,-14.0,27.0,,
12/31/1998,,137.0,,,,291.0,-43.0,21.0,-271.0,-237.0,108.0,336.0,-396.0,-141.0,-158.0,41.0,-74.0,26.0,-60.0,-30.0,-148.0,,
03/31/1999,,221.0,,,,-101.0,-9.0,0.0,-84.0,-30.0,100.0,5.0,260.0,-141.0,569.0,0.0,-14.0,31.0,-144.0,-41.0,150.0,,
06/30/1999,,216.0,,,,286.0,-49.0,0.0,-136.0,-53.0,227.0,-87.0,-342.0,-140.0,-164.0,0.0,-39.0,10.0,-26.0,17.0,-105.0,,
09/30/1999,,185.0,,,,220.0,-14.0,24.0,-163.0,-43.0,87.0,81.0,113.0,-141.0,174.0,63.0,-30.0,59.0,0.0,-12.0,319.0,,
12/31/1999,,181.0,,,,237.0,-178.0,7.0,-206.0,-56.0,96.0,-19.0,12.0,-142.0,144.0,48.0,-63.0,24.0,0.0,1.0,71.0,,
