Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Deferred Tax Assets,Taxes Receivable,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Prepaid Pension Costs,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Deferred Tax Liabilities,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
09/30/1994,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
12/31/1994,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
03/31/1995,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
06/30/1995,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
09/30/1995,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
12/31/1995,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
03/29/1996,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
06/30/1996,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
09/30/1996,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
12/31/1996,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
03/28/1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/27/1997,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
09/26/1997,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
12/31/1997,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
04/03/1998,,,,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
07/03/1998,,,,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
10/02/1998,,,,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
12/31/1998,,,,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
04/02/1999,20555.504034,81.609942,81.609942,0.0,1228.786052,,,562.92312,191.041454,0.0,371.881666,0.0,344.98748,,,,,2218.306594,4699.06334,7505.332468,-2806.269127,0.0,13638.1341,0.0,,,,13638.1341,18337.19744,,1897.431142,1897.431142,,,,1342.854493,,,0.0,,,,0.0,3240.285635,9035.518872,,,,5548.548641,,,5548.548641,14584.067514,17824.353148,45.441899,2857.275341,,,-496.151349,351.47918,-26.894185,2731.150886,0.0,2731.150886,20555.504034,
07/02/1999,22000.585537,138.577145,138.577145,0.0,1458.963599,,,689.958036,259.588172,0.0,430.369864,0.0,381.575095,,,,,2669.073875,5075.631892,8223.870401,-3148.238509,0.0,14255.87977,0.0,,,,14255.87977,19331.511662,,2273.836245,2273.836245,,,,1733.190202,,,0.0,,,,0.0,4007.026447,9251.48824,,,,5867.083049,,,5867.083049,15118.571289,19125.597736,47.818874,3022.348004,,,-521.128135,385.478677,-59.529618,2874.987801,0.0,2874.987801,22000.585537,
10/01/1999,20983.316246,87.613011,87.613011,0.0,1273.184826,1273.184826,,588.125641,199.459409,0.0,388.666232,0.0,365.364899,,,,,2314.288377,4963.183894,8160.126759,-3196.942865,0.0,13705.843974,0.0,,,,13705.843974,18669.027868,,2016.031317,2016.031317,,,,1362.661944,,,0.0,,,,0.0,3378.693261,9098.704446,,,,5675.272626,,,5675.272626,14773.977071,18152.670333,45.670612,2894.025538,,,-496.784416,449.249697,-61.515519,2830.645913,0.0,2830.645913,20983.316246,
12/31/1999,22603.420843,140.214797,140.214797,0.0,1339.498807,1339.498807,,665.274463,264.518695,0.0,400.755768,0.0,421.638823,,,,,2566.626889,5562.848051,9137.828162,-3574.980111,0.0,14473.945903,0.0,,,,14473.945903,20036.793954,,872.11615,872.11615,,,,1218.178202,,,1503.579952,,,,1503.579952,3593.874304,10096.459825,,,,6005.369928,,,6005.369928,16101.829753,19695.704057,46.738266,3097.653142,,,-607.597454,444.51074,-73.587908,2907.716786,0.0,2907.716786,22603.420843,
03/31/2000,23332.985168,84.604136,84.604136,0.0,1347.399206,1347.399206,,660.121161,219.344057,0.0,440.777105,0.0,462.71151,,,,,2554.836014,5808.439524,9708.585753,-3900.146229,0.0,14969.70963,0.0,,,,14969.70963,20778.149154,,2090.035513,2090.035513,,,,1461.249217,,,0.0,,,,0.0,3551.284729,10621.474828,,,,6243.994151,,,6243.994151,16865.468978,20416.753708,45.957802,3265.09296,,,-701.900982,412.575726,-105.494046,2916.23146,0.0,2916.23146,23332.985168,
06/30/2000,23420.914896,177.954569,177.954569,0.0,1587.982833,1587.982833,,710.771485,242.855647,0.0,467.915838,0.0,458.494714,,,,,2935.203601,5797.131791,9788.5481,-3991.416309,0.0,14688.579504,0.0,,,,14688.579504,20485.711295,,2283.052444,2283.052444,,,,1426.776929,,,0.0,,,,0.0,3709.829373,10631.215325,,,,6170.836386,,,6170.836386,16802.051712,20511.881084,46.05883,3249.241076,,,-732.754109,524.442583,-177.954569,2909.033811,0.0,2909.033811,23420.914896,
09/29/2000,25200.99649,186.841807,186.841807,0.0,1544.55894,1544.55894,,740.572982,243.460537,0.0,497.112445,0.0,617.144151,,,,,3089.11788,6309.591213,10800.588835,-4490.997622,0.0,15802.287397,0.0,,,,15802.287397,22111.878609,,2430.075869,2430.075869,,,,1586.4568,,,0.0,,,,0.0,4016.532669,11237.685426,,,,6679.877704,,,6679.877704,17917.56313,21934.095799,49.824482,3522.817348,,,-803.985959,695.277998,-197.033179,3266.900691,0.0,3266.900691,25200.99649,
12/31/2000,23589.143161,312.932411,312.932411,0.0,1380.521554,,,640.766365,206.492815,0.0,434.27355,0.0,466.205428,,,,,2800.425758,6155.401809,10475.784992,-4320.383183,0.0,14633.315593,0.0,,,,14633.315593,20788.717403,,973.922299,973.922299,,,,822.778073,,,1496.540713,,,,1496.540713,3293.241086,11014.369345,,,,6265.034593,,,6265.034593,17279.403938,20572.645024,46.833422,3324.108568,,,-762.107504,652.474721,-244.81107,3016.498137,0.0,3016.498137,23589.143161,
03/30/2001,25135.258013,110.25233,110.25233,0.0,1526.483292,1526.483292,,776.312798,246.646965,0.0,529.665833,0.0,438.736076,,,,,2851.784496,6577.63128,11444.646511,-4867.015231,0.0,15705.842237,,,,,15705.842237,22283.473517,,2298.249602,2298.249602,,,,1185.496704,,,0.0,,,,0.0,3483.746306,11806.092294,,,,6668.561037,,,6668.561037,18474.65333,21958.399636,50.011366,3566.719709,,,-822.914299,580.813821,-197.772221,3176.858377,0.0,3176.858377,25135.258013,
06/29/2001,26282.308509,172.31205,172.31205,0.0,1900.153429,1900.153429,,817.892128,278.531807,0.0,539.360321,0.0,496.872418,,,,,3387.230025,6818.128172,12038.239112,-5220.110941,0.0,16076.950313,,,,,16076.950313,22895.078485,,2734.56863,2734.56863,,,,1481.175499,,,0.0,,,,0.0,4215.744128,11884.810575,,,,6790.983123,,,6790.983123,18675.793698,22891.537826,43.668122,3727.133247,,,-848.577835,717.573469,-249.026319,3390.770683,0.0,3390.770683,26282.308509,
09/28/2001,26052.718287,197.693575,197.693575,0.0,1706.75453,1706.75453,,825.919824,261.394838,0.0,564.524986,0.0,427.237781,,,,,3157.605711,6687.534322,11734.211971,-5046.67765,0.0,16207.578254,,,,,16207.578254,22895.112576,,2742.449204,2742.449204,,,,1076.331686,,,0.0,,,,0.0,3818.78089,12293.24547,,,,6319.604613,,,6319.604613,18612.850082,22431.630972,40.637013,3265.23888,,,-137.287205,675.453048,-222.954421,3621.087315,0.0,3621.087315,26052.718287,
12/31/2001,26641.581489,318.993598,318.993598,0.0,1729.754016,1729.754016,,775.019656,260.586319,0.0,514.433337,0.0,406.604515,,,,,3230.371785,6970.684039,12279.007076,-5308.323037,0.0,16440.525666,15380.208918,639.110412,14741.098506,,1060.316747,23411.209705,,994.04695,994.04695,,,,2026.283275,,,2058.856565,,,,2058.856565,5079.186791,11642.143098,,,,6752.779962,,,6752.779962,18394.92306,23474.109851,41.559025,3347.186342,,,-140.402112,247.107717,-327.979333,3167.471639,0.0,3167.471639,26641.581489,
03/29/2002,27033.976125,204.315886,204.315886,0.0,1788.337925,1788.337925,,840.220386,274.334252,0.0,565.886134,0.0,444.214876,,,,,3277.089073,7005.280073,12648.071625,-5642.791552,0.0,16751.606979,15678.374656,660.009183,15018.365473,,1073.232323,23756.887052,,2766.299357,2766.299357,,,,2291.092746,,,181.359045,,,,181.359045,5238.751148,11665.518825,,,,6896.235078,,,6896.235078,18561.753903,23800.505051,42.470156,3440.082645,,,-143.480257,242.194674,-347.796143,3233.471074,0.0,3233.471074,27033.976125,
06/28/2002,24432.541688,356.745831,356.745831,0.0,1768.569985,1768.569985,,816.574027,281.960586,0.0,534.613441,0.0,408.287014,,,,,3350.176857,6210.207175,11426.983325,-5216.77615,0.0,14872.157655,13920.161698,581.101566,13339.060131,,951.995958,21082.364831,,2911.571501,2911.571501,,,,1654.370894,,,75.795856,,,,75.795856,4641.738252,10552.804447,,,,6141.485599,,,6141.485599,16694.290045,21336.028297,37.392623,3045.98282,,,-133.400707,414.350682,-267.812026,3096.513391,0.0,3096.513391,24432.541688,
09/27/2002,25748.61935,950.092043,950.092043,0.0,1885.86623,1885.86623,,806.913479,273.061976,0.0,533.851503,0.0,365.105339,,,,,4007.977091,6409.286153,11974.841481,-5565.555328,0.0,15331.356106,14278.993659,588.054817,13690.938842,,1052.362446,21740.642258,,2951.523829,2951.523829,,,,1758.028227,,,76.702802,,,,76.702802,4786.254858,11329.515238,,,,6249.744324,,,6249.744324,17579.259562,22365.51442,37.840049,3087.543465,,,-134.996932,593.168337,-200.44999,3383.104929,0.0,3383.104929,25748.61935,
12/31/2002,23205.445545,64.737243,64.737243,0.0,1581.302361,1581.302361,,684.501142,242.764661,0.0,441.736481,0.0,376.999238,,,,,2707.539985,6086.252856,11453.731912,-5367.479056,0.0,14411.652704,13354.912414,550.266565,12804.645849,,1056.740289,20497.90556,,831.111957,831.111957,,,,749.238385,,,1708.87281,,,,1708.87281,3289.223153,10696.87738,,,,6032.939832,,,6032.939832,16729.817212,20019.040366,35.224676,2893.183549,,,-125.666413,608.33968,-224.676314,3186.405179,0.0,3186.405179,23205.445545,
03/28/2003,22980.715743,14.834044,14.834044,0.0,1744.854441,1695.71667,,737.066568,245.688856,0.0,491.377712,0.0,347.672909,,,,,2844.427962,5931.763397,11447.246431,-5515.483034,0.0,14204.524383,13162.432783,535.879844,12626.552939,,1042.0916,20136.28778,,2172.260337,2172.260337,,,,1160.763953,,,74.170221,,,,74.170221,3407.194511,10389.393658,,,,5968.848507,,,5968.848507,16358.242166,19765.436677,34.303727,2829.593918,,,-123.307992,600.778787,-126.089375,3215.279065,0.0,3215.279065,22980.715743,
06/27/2003,22218.328369,118.275802,118.275802,0.0,1761.871386,1761.871386,,735.938321,243.56054,0.0,492.377782,0.0,331.172245,,,,,2947.257754,5705.274225,11180.129665,-5474.855441,0.0,13565.79639,12552.128964,506.395654,12045.73331,,1013.667426,19271.070615,,2366.39215,2366.39215,,,,1042.579289,,,132.293674,,,,132.293674,3541.265113,9584.720519,,,,5736.814438,,,5736.814438,15321.534957,18862.80007,32.416331,2683.546522,,,-116.523568,778.868057,-22.779043,3355.528299,0.0,3355.528299,22218.328369,
09/26/2003,21941.468513,149.812734,149.812734,0.0,1635.746015,1635.746015,,711.610487,229.074122,0.0,482.536364,0.0,375.402839,,,,,2872.572076,5618.848532,11222.889992,-5604.04146,0.0,13450.047905,12451.877014,503.440467,11948.436547,,998.170891,19068.896438,,2377.841651,2377.841651,,,,1031.269053,,,72.293354,,,,72.293354,3481.404059,9316.26165,,,,5620.590541,,,5620.590541,14936.852191,18418.256249,0.0,2664.402056,,,-74.906367,984.234823,-50.518248,3523.212264,0.0,3523.212264,21941.468513,
12/31/2003,20455.269023,63.673989,63.673989,0.0,1380.92964,1380.92964,,577.045527,198.981216,0.0,378.064311,0.0,366.125438,,,,,2387.774594,5407.513531,10763.291945,-5355.778415,0.0,12659.980898,11739.095829,460.044572,11279.051258,,920.885068,18067.494429,,651.862464,651.862464,,,,870.741802,,,1614.135626,,,,1614.135626,3136.739892,8398.599172,,,,5445.717924,,,5445.717924,13844.317096,16981.056988,0.0,2445.877109,,,-65.265839,987.742757,105.858007,3474.212034,0.0,3474.212034,20455.269023,
04/02/2004,21196.432995,56.973,56.973,0.0,1467.261168,1467.261168,,699.364214,217.983651,0.0,481.380563,0.0,316.241433,,,,,2539.839815,5501.610107,11202.212864,-5700.602758,0.0,13154.983073,12195.52473,477.252085,11718.272645,,959.458344,18656.59318,,2031.211296,2031.211296,,,,1125.423169,,,78.441087,,,,78.441087,3235.075551,8541.821485,,,,5708.859714,,,5708.859714,14250.681199,17485.75675,0.0,2597.63851,,,-67.707043,1094.87243,85.872347,3710.676245,0.0,3710.676245,21196.432995,
07/02/2004,21083.340096,17.041305,17.041305,0.0,1677.351294,1677.351294,,748.194433,266.980443,0.0,481.21399,0.0,352.186967,,,,,2794.774,5402.905137,11193.702832,-5790.797695,0.0,12885.660959,11970.29944,469.041629,11501.257811,,915.361519,18288.566096,,2132.597582,2132.597582,,,,596.445671,,,78.714599,,,,78.714599,2807.757851,8661.851822,,,,5699.099245,,,5699.099245,14360.951067,17168.708918,0.0,2663.312505,,,-71.411182,1225.35097,97.378885,3914.631177,0.0,3914.631177,21083.340096,
10/01/2004,20774.318438,105.662204,105.662204,0.0,1428.456203,1428.456203,,708.178739,271.011453,0.0,437.167285,0.0,369.414422,,,,,2611.711566,5341.184062,11315.534764,-5974.350702,0.0,12821.42281,12821.42281,466.204226,12355.218584,,0.0,18162.606872,,2064.042588,2064.042588,,,,496.854331,,,79.851589,,,,79.851589,2640.748508,8464.26843,,,,5574.286175,,,5574.286175,14038.554606,16679.303113,0.0,2667.365704,,,-71.785772,1370.38232,129.053073,4095.015325,0.0,4095.015325,20774.318438,
12/31/2004,19440.838005,114.340513,114.340513,0.0,1384.626734,1384.626734,,562.850398,230.894069,0.0,331.956329,0.0,345.972263,,,,,2407.789909,5099.586899,10564.32576,-5464.738861,0.0,11933.461198,11135.290646,426.379463,10708.911183,,798.170552,17033.048097,,615.963411,615.963411,,,,447.772204,,,1467.246976,,,,1467.246976,2530.982591,7762.614341,,,,5179.994099,,,5179.994099,12942.608439,15473.59103,0.0,2461.640602,,,-81.14488,1299.055769,287.695485,3967.246976,0.0,3967.246976,19440.838005,
04/01/2005,20141.139977,83.753393,83.753393,0.0,1481.969756,1481.969756,,687.088019,261.341605,0.0,425.746413,0.0,385.420706,,,,,2638.231873,5199.689802,11017.448623,-5817.758821,0.0,12303.218302,12303.218302,448.23575,11854.982551,,0.0,17502.908104,,1792.167507,1792.167507,,,,563.008918,,,118.65064,,,,118.65064,2473.827065,8219.464909,,,,5329.197363,,,5329.197363,13548.662272,16022.489337,0.0,2602.559131,,,-86.079876,1386.583947,215.587437,4118.65064,0.0,4118.65064,20141.139977,
07/01/2005,21733.71247,144.685122,144.685122,0.0,1835.744752,1835.744752,,770.260099,291.042904,0.0,479.217195,0.0,496.780129,,,,,3247.470101,5444.509492,11768.002007,-6323.492515,0.0,13041.732876,12161.077193,483.398846,11677.678347,,880.655683,18486.242368,,2167.767835,2167.767835,,,,551.141591,,,50.179811,,,,50.179811,2769.089236,8614.200887,,,,5799.94982,,,5799.94982,14414.150707,17183.239943,0.0,2819.269047,,,-91.99632,1757.966045,65.233754,4550.472527,0.0,4550.472527,21733.71247,
09/30/2005,21516.209476,257.689111,257.689111,0.0,1583.541147,1583.541147,,730.673317,264.339152,0.0,466.334165,0.0,504.571904,,,,,3076.475478,5411.471322,11862.011638,-6450.540316,0.0,13028.262677,12155.444722,480.465503,11674.979219,,872.817955,18439.733998,,2098.919368,2098.919368,,,,747.298421,,,222.776392,,,,222.776392,3068.994181,8018.287614,,,,5663.341646,,,5663.341646,13681.62926,16750.623441,0.0,2821.280133,,,-91.438071,1891.105569,144.638404,4765.586035,0.0,4765.586035,21516.209476,
12/31/2005,21429.05434,90.425082,90.425082,0.0,1522.859799,1522.859799,,664.244063,256.063551,0.0,408.180512,0.0,591.56596,,,,,2869.094904,5543.818136,12098.368968,-6554.550832,0.0,13016.1413,12177.807826,488.464464,11689.343362,,838.333474,18559.959435,,2382.320629,2382.320629,,,,797.768951,,,70.142821,,,,70.142821,3250.232401,7745.2886,,,,5664.66661,,,5664.66661,13409.95521,16660.187611,0.0,2894.447731,,,-96.340742,1833.854475,136.905265,4768.866729,0.0,4768.866729,21429.05434,
03/31/2006,21142.598237,103.797677,103.797677,0.0,1570.969602,1570.969602,,748.826098,262.789357,0.0,486.036741,0.0,568.41585,,,,,2992.009226,5360.4086,11945.794547,-6585.385946,0.0,12790.18041,11986.984101,497.569816,11489.414285,,803.196309,18150.589011,,2145.975781,2145.975781,,,,938.298048,,,60.136749,,,,60.136749,3144.410577,7733.750721,,,,5582.008403,,,5582.008403,13315.759123,16460.169701,0.0,2837.960293,,,-93.088393,1800.807315,136.74932,4682.428536,0.0,4682.428536,21142.598237,
06/30/2006,20916.699257,125.928823,125.928823,0.0,1910.050841,1910.050841,,796.2456,279.233477,0.0,517.012124,0.0,538.912788,,,,,3371.138052,5163.081736,11699.648025,-6536.566289,0.0,12382.479468,11591.709034,470.082127,11121.626907,,790.770434,17545.561205,,2071.959327,2071.959327,,,,751.662104,,,244.818146,,,,244.818146,3068.439578,7701.994525,,,,5324.990223,,,5324.990223,13026.984748,16095.424325,0.0,2718.02894,,,-89.166993,1951.505671,240.907313,4821.274932,0.0,4821.274932,20916.699257,
09/29/2006,20630.616428,94.592464,94.592464,0.0,1596.247832,1596.247832,,758.316254,260.917547,0.0,497.398707,0.0,520.258553,,,,,2969.415103,5171.054706,11917.07394,-6746.019234,0.0,12490.146618,11691.628567,473.750591,11217.877976,,798.518051,17661.201324,,1932.05108,1932.05108,,,,666.876872,,,193.914551,,,,193.914551,2792.842504,7414.472647,,,,5371.275422,,,5371.275422,12785.748069,15578.590572,0.0,2771.559199,,,-89.07457,2112.565032,256.976194,5052.025855,0.0,5052.025855,20630.616428,
12/31/2006,17716.278717,139.510198,139.510198,0.0,1583.895671,1583.895671,,600.500417,225.187656,0.0,375.312761,0.0,558.798999,,,,,2882.705285,5078.474486,11496.701797,-6418.227311,0.0,9755.098946,9140.192585,457.199181,8682.993404,,614.906361,14833.573432,,2317.082417,2317.082417,,,,609.598908,,,48.525286,,,,48.525286,2975.206612,6989.157631,,,,4320.266889,,,4320.266889,11309.42452,14284.631132,0.0,2696.186216,,,-85.677458,712.715141,108.423686,3431.647585,0.0,3431.647585,17716.278717,
03/30/2007,17381.646848,82.267594,82.267594,0.0,1592.999776,1592.999776,,717.223843,222.870391,0.0,494.353451,0.0,464.437963,,,,,2856.929175,4928.576771,11441.926557,-6513.349787,0.0,9596.140902,9042.70436,451.72388,8590.98048,,553.436542,14524.717673,,1877.944806,1877.944806,,,,640.191459,,,258.02109,,,,258.02109,2776.157355,7026.400419,,,,4186.67265,,,4186.67265,11213.073069,13989.230424,0.0,2658.739062,,,-77.780271,687.308354,124.149278,3392.416424,0.0,3392.416424,17381.646848,
06/29/2007,17930.27035,130.743094,130.743094,0.0,1938.247895,1938.247895,,802.9251,248.928941,0.0,553.996159,0.0,565.814744,,,,,3437.730832,4875.90486,11488.403014,-6612.498153,0.0,9616.634658,9044.910622,446.151573,8598.759049,,571.724036,14492.539518,,2139.163835,2139.163835,,,,549.56419,,,402.570542,,,,402.570542,3091.298567,6933.077264,,,,4243.610578,,,4243.610578,11176.687842,14267.986409,0.0,2667.30684,,,-76.820801,856.108731,215.689171,3662.283941,0.0,3662.283941,17930.27035,
09/28/2007,16958.90411,91.324201,91.324201,0.0,1583.421145,1583.421145,,754.478398,226.203021,0.0,528.275378,0.0,559.185107,,,,,2988.408851,4682.824025,11169.652266,-6486.82824,0.0,9287.671233,8741.131015,425.711275,8315.41974,,546.540218,13970.495258,,1971.900246,1971.900246,,,,570.425009,,,284.510011,,,,284.510011,2826.835265,6327.362136,,,,4018.26484,,,4018.26484,10345.626976,13172.462241,0.0,2571.127503,,,-72.356867,982.086407,305.584826,3786.441869,0.0,3786.441869,16958.90411,
12/31/2007,16525.406295,152.917781,152.917781,0.0,1520.26332,1520.26332,,633.614483,215.319207,0.0,418.295275,0.0,458.067613,,,,,2764.863197,4636.905986,10305.835562,-5668.929576,0.0,9123.637112,8484.536789,415.552355,8068.984434,,639.100322,13760.543098,,672.01536,672.01536,,,,1372.831379,,,1655.352122,,,,1655.352122,3700.198862,5068.230131,,,,3855.859563,,,3855.859563,8924.089693,12624.288555,0.0,2543.37242,,,-71.315916,1047.109648,381.951587,3901.11774,0.0,3901.11774,16525.406295,
03/28/2008,15566.899176,38.046925,38.046925,,1616.360178,1616.360178,,696.258719,213.696893,,482.561826,,499.048827,,,,,2849.714648,4281.547242,10089.410273,-5807.863031,,8435.637286,7898.541535,383.005707,7515.535828,,537.095751,12717.184528,,1900.443881,1900.443881,,,,1525.681674,,,334.812936,,,,334.812936,3760.938491,4621.433101,,,,3563.728599,,,3563.728599,8185.161699,11946.10019,0.0,2371.59163,,,-67.216233,936.588459,379.83513,3620.798985,0.0,3620.798985,15566.899176,
