Date,Cash From Operating Activities,Net Income,Depreciation & Amortization,Other Non-Cash Adjustments,Changes in Non-Cash Capital,Cash From Operations,Cash From Investing Activities,Disposal of Fixed Assets,Capital Expenditures,Increase in Investments,Decrease in Investments,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Change in Short-Term Borrowings,Increase in Long-Term Borrowings,Decrease In Long-Term Borrowings,Increase in Capital Stocks,Decrease in Capital Stocks,Other Financing Activities,Net Changes in Cash,Direct Method Cashflow,Source: Bloomberg
03/31/1990,,71,376,128,729.0,1304,,,,,,,,,,,,,,,,,
06/30/1990,,180,360,184,-823.0,-99,,,,,,,,,,,,,,,,,
09/30/1990,,-214,291,166,655.0,898,,,,,,,,,,,,,,,,,
12/31/1990,,31,371,-92,166.0,476,,,,,,,,,,,,,,,476.0,,
03/31/1991,,-598,369,-239,805.0,337,,,,,,,,,,,,,,,,,
06/30/1991,,-212,412,173,886.0,1259,,,,,,,,,,,,,,,,,
09/30/1991,,-82,389,63,637.0,1007,,,,,,,,,,,,,,,,,
12/31/1991,,97,295,55,-197.0,250,,,,,,,,,,,,,,,250.0,,
03/31/1992,,-13,404,-379,646.0,658,,,,,,,,,,,,,,,,,
06/30/1992,,178,421,67,626.0,1292,,,,,,,,,,,,,,,,,
09/30/1992,,202,386,216,652.0,1456,,,,,,,,,,,,,,,,,
12/31/1992,,356,399,403,-815.0,343,,,,,,,,,,,,,,,343.0,,
03/31/1993,,-4436,466,5305,-1098.0,237,,,,,,,,,,,,,,,,,
06/30/1993,,685,429,-1,-300.0,813,,,,,,,,,,,,,,,,,
09/30/1993,,423,351,132,-114.0,792,,,,,,,,,,,,,,,,,
12/31/1993,,777,394,324,-285.0,1210,,,,,,,,,,,,,,,1210.0,,
03/31/1994,,938,506,342,-306.0,1480,,,,,,,,,,,,,,,,,
06/30/1994,,956,506,451,-159.0,1754,,,,,,,,,,,,,,,,,
09/30/1994,,651,438,321,349.0,1759,,,,,,,,,,,,,,,,,
12/31/1994,,1168,494,315,-198.0,1779,,,,,,,,,,,,,,,1779.0,,
03/31/1995,,496,563,377,408.0,1844,,,,,,,,,,,,,,,,,
06/30/1995,,135,590,391,857.0,1973,,,,,,,,,,,,,,,,,
09/30/1995,,354,510,167,765.0,1796,,,,,,,,,,,,,,,,,
12/31/1995,,1040,557,58,-230.0,1329,,,,,,,,,,,,,,,1329.0,,
03/31/1996,,1005,611,267,,1883,-1058.0,,-624.0,,,,-194.0,,,,,,,,631.0,,
06/30/1996,,1037,591,572,,2200,-317.0,,-649.0,,,,-2422.0,,,,,,,,-539.0,,
09/30/1996,,680,527,566,,1773,-1030.0,,-882.0,,,,-779.0,,,,,,,,-36.0,,
12/31/1996,,807,583,221,,1445,-1116.0,,-1116.0,,,,-724.0,,,,,,,,-441.0,,
03/31/1997,,1029,678,-740,,967,-1661.0,0.0,-559.0,0.0,0.0,-1102.0,1738.0,-283.0,590.0,3134.0,-1168.0,0.0,-561.0,26.0,1044.0,,
06/30/1997,,483,706,1220,,2409,-3134.0,0.0,-845.0,0.0,0.0,-2289.0,146.0,-277.0,99.0,1202.0,-439.0,0.0,-446.0,7.0,-579.0,,
09/30/1997,,441,590,1253,,2284,-918.0,0.0,-955.0,0.0,0.0,37.0,-1642.0,-270.0,-758.0,1214.0,-1331.0,0.0,-586.0,89.0,-276.0,,
12/31/1997,,852,722,-606,,768,-492.0,0.0,-1060.0,0.0,0.0,568.0,-725.0,-266.0,696.0,318.0,-959.0,0.0,-537.0,23.0,-449.0,,
03/31/1998,,1052,848,-792,,1108,-1927.0,0.0,-655.0,0.0,0.0,-1272.0,1698.0,-260.0,314.0,2683.0,-900.0,0.0,-197.0,58.0,879.0,,
06/30/1998,,1003,874,1000,,2787,-2758.0,0.0,-772.0,0.0,0.0,-1986.0,1193.0,-259.0,-48.0,2046.0,-567.0,0.0,0.0,21.0,1222.0,,
09/30/1998,,682,817,1326,,2825,-1679.0,0.0,-665.0,0.0,0.0,-1014.0,-1182.0,-258.0,-399.0,254.0,-785.0,0.0,0.0,6.0,-36.0,,
