Date,Basic Shares Outstanding,Diluted Weighted Avg Shares,Basic Weighted Avg Shares,Per Share Data Items,Revenue,EBITDA,Operating Income,Net Income to Common - Basic,Net Income before XO - Basic,Normalized Net Income - Basic,Net Income to Common - Diluted,Net Income before XO - Diluted,Normalized Net Income - Diluted,Dividends,Cash Flow,Free Cash Flow,Cash & Equivalents,Book Value,Tangible Book Value,Source: Bloomberg
03/31/1996,473.506989,475.056,475.056,,5.188862,2.342882,1.254589,0.69,0.618,0.62,0.69,0.618,0.62,0.535,1.694537,0.347327,0.090812,7.642971,,
06/30/1996,477.632996,476.803009,476.803009,,5.243256,2.290254,1.203851,0.68,0.68,0.68,0.68,0.68,0.68,0.535,1.308717,-0.004195,0.115151,7.819812,,
09/30/1996,479.325012,478.355988,478.355988,,5.257591,2.339262,1.199943,0.6,0.6,0.6,0.6,0.6,0.6,0.535,1.939978,0.633419,0.221144,7.963281,,
12/31/1996,480.825012,479.899994,479.899994,,5.415712,2.371327,1.241925,0.65,0.65,0.65,0.65,0.65,0.65,0.535,1.977495,0.877266,0.166381,8.146415,,
03/31/1997,482.049011,488.372009,482.759003,,5.938781,2.701141,1.609499,0.87,0.87,0.85,0.86,0.86,0.84,0.535,2.272355,1.443785,0.168033,8.387114,,
06/30/1997,483.0,489.411987,483.721008,,5.85048,2.695769,1.562884,0.86,0.86,0.82,0.85,0.85,0.81,0.535,2.214086,1.279663,0.184265,8.592133,,
09/30/1997,483.63501,486.207001,480.682007,,6.157917,2.69825,1.572765,0.87,0.88,0.84,0.86,0.87,0.83,0.535,2.049172,1.071394,0.405264,8.76901,,
12/31/1997,484.515015,483.899994,483.899994,,5.831783,2.136805,1.006406,0.55,0.55,0.55,0.55,0.55,0.55,0.535,2.145071,0.396776,0.055726,9.013137,,
03/31/1998,484.953003,489.113007,484.963989,,6.204584,2.777526,1.680537,0.89,0.89,0.89,0.887321,0.887321,0.887321,0.535,2.492969,1.332058,0.595934,9.073044,,
06/30/1998,501.68399,491.944,487.868988,,6.257828,2.498622,1.402016,0.67,0.67,0.85,0.67,0.67,0.85,0.535,1.250336,-0.22547,0.089698,8.896038,,
09/30/1998,502.083008,505.949005,501.807007,,6.201587,2.704227,1.592246,0.76,0.76,0.76,0.75,0.75,0.75,0.534988,2.253855,0.85491,0.043817,1.244814,,
12/31/1998,502.903015,508.0,502.700012,,6.373582,2.635767,1.493933,0.73,0.73,0.73,0.73,0.73,0.73,0.535,1.943505,0.449572,0.097434,1.501284,,
03/31/1999,503.493622,508.121002,503.306,,6.294382,2.761739,1.565648,1.26,0.789,0.789,1.25,0.781,0.781,0.535,1.861691,0.365583,0.0715,1.827233,1.827233,
06/30/1999,504.347992,508.200012,503.93399,,6.465132,2.833704,1.696651,0.84,0.84,0.84,0.83,0.83,0.83,0.535,2.246326,0.42069,0.241896,2.11362,2.11362,
09/30/1999,505.002014,509.014008,504.770996,,6.571297,2.902306,1.737422,0.28,0.28,0.84,0.27,0.27,0.83,0.535,1.749308,-0.231788,0.10891,0.300989,0.300989,
12/31/1999,506.250977,511.700012,505.700012,,6.903302,2.86929,1.674906,0.33,0.33,0.84,0.32,0.32,0.83,0.75,3.152066,0.557643,0.154074,2.479008,2.479008,
03/31/2000,507.598999,,,,,,,,,,,,,0.535,,,0.161545,2.590628,2.590628,
06/30/2000,,,,,,,,,,,,,,0.005,,,,,,
09/30/2000,,,,,,,,,,,,,,0.0,,,,,,
12/31/2000,,,,,,,,,,,,,,0.0,,,,,,
03/31/2001,,,,,,,,,,,,,,0.0,,,,,,
06/30/2001,,,,,,,,,,,,,,0.0,,,,,,
09/30/2001,,,,,,,,,,,,,,0.0,,,,,,
12/31/2001,,,,,,,,,,,,,,0.0,,,,,,
03/31/2002,,,,,,,,,,,,,,0.0,,,,,,
09/30/2006,1e-06,,,,,,,,,,,,,,,,,,,
03/31/2007,1e-06,,,,,,,,,,,,,,,,,,,
06/30/2007,1e-06,,,,,,,,,,,,,,,,,,,
