Date,Basic Shares Outstanding,Diluted Weighted Avg Shares,Basic Weighted Avg Shares,Per Share Data Items,Revenue,EBITDA,Operating Income,Net Income to Common - Basic,Net Income before XO - Basic,Normalized Net Income - Basic,Net Income to Common - Diluted,Net Income before XO - Diluted,Normalized Net Income - Diluted,Dividends,Cash Flow,Free Cash Flow,Cash & Equivalents,Book Value,Source: Bloomberg
03/31/1990,404.031006,,409.93399,,5.788737,2.534554,1.38071,0.65,0.65,0.65,,,,0.505,1.017237,,0.0,18.439179,
06/30/1990,402.613007,,403.688995,,6.029394,2.710007,1.530881,0.72,0.72,0.72,,,,1.01,2.043652,,0.0,18.466865,
09/30/1990,398.783997,,401.56601,,6.145939,2.726824,1.533994,0.72,0.72,0.72,,,,1.01,1.551426,,0.0,18.393416,
12/31/1990,399.459015,399.122009,399.122009,,6.115924,2.290027,1.069848,0.5,0.5,0.5,0.5,0.5,0.5,1.01,2.242422,,0.275372,18.527558,
03/31/1991,400.212006,,399.657013,,6.030171,2.589721,1.426223,0.68,0.68,0.68,,,,0.535,1.186017,,0.237374,18.747564,
06/30/1991,399.128998,,399.128998,,6.313748,2.698376,1.523317,0.8,0.8,0.8,,,,1.07,1.768852,,0.225491,18.996365,
09/30/1991,400.36499,,399.757996,,6.251282,2.649103,1.468388,0.7,0.7,0.7,,,,1.07,1.726044,,0.247274,19.289898,
12/31/1991,401.018005,400.691986,400.691986,,6.154353,2.023999,0.870993,0.39,0.39,0.39,0.39,0.39,0.39,1.07,1.969094,,0.214454,19.273449,
03/31/1992,401.832001,,401.464996,,6.055322,2.368824,1.22053,0.7,0.7,0.7,,,,1.08,2.000174,,0.256326,19.650003,
06/30/1992,403.428009,,402.140991,,6.199318,2.53145,1.380113,0.72,0.72,0.72,,,,1.09,1.792904,,0.275142,19.872195,
09/30/1992,404.38501,,403.580994,,6.224277,2.527374,1.375189,0.71,0.71,0.71,,,,1.09,2.054111,,0.309111,20.131805,
12/31/1992,405.09201,404.721008,404.721008,,4.131241,1.986554,1.193415,0.71,0.79,0.79,0.71,0.79,0.79,1.09,1.12176,,0.182675,20.368212,
03/31/1993,409.243225,,406.660004,,6.209118,2.574632,1.401662,-4.25,0.002,0.002,,,,0.545,1.48527,,1.446573,15.821887,
06/30/1993,415.562988,,410.566986,,6.279122,2.615895,1.444344,0.71,0.71,0.71,,,,1.09,1.824306,,0.293578,16.332061,
09/30/1993,421.575012,,417.214996,,6.236593,2.622149,1.486044,0.77,0.77,0.77,,,,1.09,1.617871,,0.182648,17.230623,
12/31/1993,423.05899,422.240997,422.240997,,3.644838,1.454146,0.734178,-0.92,-1.001,-1.001,-0.92,-1.001,-1.001,1.09,1.655453,,0.163098,18.404053,
03/31/1994,424.065002,,423.695007,,5.414272,2.334226,1.293383,0.72,0.67,0.67,,,,0.545,1.640331,,0.13913,11.842524,
06/30/1994,424.065002,,424.0,,5.320755,2.334906,1.290094,0.65,0.65,0.65,,,,1.09,1.879717,,0.11319,11.995802,
09/30/1994,424.065002,,424.065002,,5.492083,2.48311,1.421952,0.74,0.74,0.74,,,,1.09,1.579946,,0.120265,12.215108,
12/31/1994,424.065002,,424.065002,,5.555752,2.237864,1.169632,0.62,0.62,0.62,,,,1.09,1.851131,,0.318347,12.340089,
03/31/1995,424.065002,,424.065002,,5.315223,2.256729,1.155483,0.67,0.67,0.67,,,,0.545,1.504486,0.714513,0.249962,12.500442,
06/30/1995,428.403992,,424.065002,,5.260986,2.322757,1.221511,0.61,0.61,0.61,,,,1.09,1.695495,0.523505,0.168066,12.504552,
09/30/1995,428.434998,,427.42099,,5.322621,2.341953,1.239995,-7.22,0.641,0.64,,,,1.09,1.462259,0.348602,0.168053,5.071948,
12/31/1995,428.434998,,428.433014,,5.326387,2.175369,1.104023,0.54,0.54,0.54,,,,1.09,1.836927,0.21707,0.17739,5.111627,
03/31/1996,428.434662,,428.0,,5.556075,2.542056,1.455607,0.94,0.741,0.74,,,,0.545,1.184579,0.049065,0.151715,5.321698,
06/30/1996,428.442993,,428.436005,,5.61344,2.525465,1.442456,0.68,0.68,0.68,,,,0.86,1.258064,-0.156383,0.126038,5.746389,
09/30/1996,428.325012,,428.362,,5.500021,2.313464,1.216261,0.6,0.6,0.6,,,,0.63,1.699497,0.326826,0.189109,6.123854,
12/31/1996,428.312988,,428.317993,,5.717714,2.112916,1.017935,0.45,0.45,0.45,,,,0.63,1.909796,0.102727,0.168101,6.474237,
03/31/1997,428.0,,428.0,,5.922897,2.747664,1.600467,0.82,0.82,0.61,,,,0.6425,0.668224,-0.735981,0.264019,6.988318,
06/30/1997,,,,,,,,,,,,,,0.3275,,,,,
09/30/1997,,,,,,,,,,,,,,0.0,,,,,
