Date,Revenue,Consensus Estimate,Comparable Actual,Revenue Surprise %,GAAP Actual,Adjusted Actual,Earnings Per Share,EPS Surprise %,EBIT,EBITDA,Gross Margin %,Pretax Income (Loss),Net Income,Net Income Surprise %,Source: Bloomberg
10/01/2006,,58.15,53.611,0.266643276852024,43.61,43.61,,26.2135922330097,,,,,,-7.80567497850387,
12/31/2006,,69.625,69.893997,0.857280624036962,59.013,59.013,,0.0,,,,,,0.386351166965887,
04/01/2007,,35.917,33.16,-1.60359217758985,29.824,29.824,,-6.9767441860465,,,,,,-7.67603084890165,
07/01/2007,,-18.214,-36.974998,1.27574089191232,-377.845,-377.845,,-212.5,,,,,,-103.003173383112,
09/30/2007,,29.371,22.615,5.21918930529861,-140.6,-140.6,,-21.0526315789474,,,,,,-23.0022811616901,
12/31/2007,,,72.820999,,-2000.588,-2000.588,,,,,,,,,
03/30/2008,,,46.564999,,-13.628,-13.628,,,,,,,,,
06/29/2008,,,68.452003,,-13.647,-13.647,,,,,,,,,
09/28/2008,,,77.175003,,11.371,11.371,,,,,,,,,
12/31/2008,,,23.231001,,-606.349,-606.349,,,,,,,,,
04/05/2009,,,-35.609,,-103.547,-76.692,,,,,,,,,
07/05/2009,,,-9.933,,-61.483,-55.473,,,,,,,,,
10/04/2009,,,104.072,,52.485,58.88,,,,,,,,,
12/31/2009,,,78.683,,64.826,67.112,,,,,,,,,
04/04/2010,,,75.976,,22.52,27.568,,,,,,,,,
07/04/2010,,,52.735,,7.432,7.768,,,,,,,,,
10/03/2010,,,62.529,,23.421,16.357,,,,,,,,,
12/31/2010,,,75.42,,-13.401,3.87705,,,,,,,,,
04/03/2011,,,51.489,,10.154,23.35691,,,,,,,,,
07/03/2011,,,46.104,,293.784,22.53265,,,,,,,,,
10/02/2011,,,62.563,,29.339,38.86175,,,,,,,,,
12/31/2011,,,40.014,,-1.786,25.07945,,,,,,,,,
04/01/2012,,,86.211,,75.197,85.2473,,,,,,,,,
07/01/2012,,,95.219,,58.713,70.27165,,,,,,,,,
09/30/2012,,,71.351,,39.665,40.59565,,,,,,,,,
12/31/2012,,,75.555,,22.653,36.096051,,,,,,,,,
03/31/2013,,,68.513,,18.432,31.7271,,,,,,,,,
06/30/2013,,,62.056,,24.62,38.44715,,,,,,,,,
09/29/2013,,,36.595,,36.559,43.28295,,,,,,,,,
12/31/2013,,,92.077,,45.043,56.56415,,,,,,,,,
03/30/2014,,,49.27,,33.233,43.2885,,,,,,,,,
