Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Accts Payable,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Taxes,Cash Paid for Interest,Source: Bloomberg
03/31/2011,63,76,49,-62,6,77,-145,,,,,,0.0,-379,-34,0,0.0,0.0,-34.0,-34.0,0.0,0,0,0,-345,0,-345,0,0,351,0,-38,,,-38.0,0,0,0,389,1,36,-42,10.0,
06/30/2011,139,66,50,23,5,-22,40,,,,,,0.0,-24,-23,0,,,-23.0,-23.0,0.0,0,0,0,0,0,0,0,-1,-101,-49,0,,,0.0,0,0,0,-52,0,14,54,17.0,
09/30/2011,118,94,52,-28,-2,-59,33,,,,,,0.0,359,10,10,,,,,,0,0,0,345,0,345,0,4,-479,0,38,,,,0,0,0,-517,-3,-5,69,1.0,
12/31/2011,114,9,54,51,4,-8,55,,,,,,0.0,-26,-20,34,34.0,0.0,-54.0,-54.0,0.0,0,0,0,0,0,0,0,-6,-152,-367,-105,,,-105.0,0,0,0,320,-1,-65,103,,
04/01/2012,-4,111,48,-163,6,-9,-160,,,,,,0.0,-33,-31,0,0.0,0.0,-31.0,-31.0,0.0,0,0,0,0,0,0,0,-2,71,-52,0,0.0,0.0,0.0,0,0,0,123,0,34,68,,
07/01/2012,74,173,54,-153,6,-17,-142,,,,,,0.0,-26,-24,0,0.0,0.0,-24.0,-24.0,0.0,0,0,0,-1,0,-1,0,-1,-53,-10,0,0.0,0.0,0.0,0,0,0,-43,-2,-7,79,,
09/30/2012,74,162,54,-142,6,-55,-93,,,,,,0.0,-30,-26,0,0.0,0.0,-26.0,-26.0,0.0,0,0,0,0,0,0,0,-4,-17,-1,0,,,,0,0,0,-16,0,27,129,,
12/31/2012,310,-10,44,276,10,7,259,,,,,,0.0,-46,-42,0,0.0,0.0,-42.0,-42.0,0.0,0,0,0,0,0,0,0,-4,-78,0,0,0.0,0.0,,0,0,0,-78,-2,184,0,0.0,
03/31/2013,281,140,51,90,11,7,72,,,,,,0.0,-22,-22,0,0.0,0.0,-22.0,-22.0,0.0,0,0,0,0,0,0,0,0,-108,0,2630,6.0,2624.0,0.0,0,0,0,-2738,0,151,9,0.0,
06/30/2013,-12,128,51,-191,20,-26,-185,,,,,,0.0,-52,-52,6,6.0,0.0,-58.0,-58.0,0.0,0,0,0,0,0,0,0,0,-32,-33,6,6.0,0.0,0.0,0,0,0,-5,-3,-99,17,,
09/29/2013,114,131,49,-66,6,-28,-44,,,,,,0.0,-54,-54,1,1.0,0.0,-55.0,-55.0,0.0,0,0,0,0,0,0,0,0,-32,-32,0,-1.0,1.0,0.0,0,0,0,0,-8,20,51,60.0,
12/31/2013,298,105,58,135,6,70,59,,,,,,0.0,-51,-47,2,2.0,0.0,-49.0,-49.0,0.0,0,0,0,0,0,0,0,-4,-28,-33,5,5.0,0.0,0.0,0,0,0,0,2,221,57,0.0,
03/30/2014,-23,155,50,-228,5,2,-235,,,,,,,-45,-45,0,0.0,0.0,-45.0,-45.0,0.0,0,0,0,0,0,0,0,0,-35,-36,1,1.0,0.0,0.0,0,0,0,0,-1,-104,13,59.0,
06/29/2014,159,136,51,-28,8,-6,-30,,,,,,0.0,-50,-35,7,7.0,0.0,-42.0,-42.0,0.0,0,0,0,0,0,0,0,-15,-39,-37,-3,-3.0,0.0,0.0,1,1,0,0,2,72,74,,
09/28/2014,103,166,50,-46,9,-56,1,-67.0,15.0,-67.0,-61.0,46.0,0.0,-42,-41,1,1.0,0.0,-42.0,-42.0,0.0,0,0,0,0,0,0,0,-1,-38,-36,-3,-3.0,0.0,0.0,1,1,0,0,-3,20,123,60.0,
12/31/2014,387,126,53,208,10,11,187,,30.0,-3.0,27.0,-55.0,0.0,-50,-50,1,1.0,0.0,-51.0,-51.0,0.0,0,0,0,0,0,0,0,0,-42,-37,-3,-3.0,0.0,0.0,0,0,0,-2,-11,284,68,1.0,
03/29/2015,60,165,48,-46,10,-3,-53,-107.0,-4.0,-77.0,-26.0,0.0,,-274,-44,1,1.0,0.0,-45.0,-45.0,0.0,0,0,0,-230,0,-230,0,0,-94,-42,-5,-5.0,0.0,0.0,-47,1,-48,0,-15,-323,52,58.0,
06/28/2015,122,-37,50,246,11,-70,305,-137.0,-67.0,-94.0,24.0,0.0,0.0,-44,-45,1,1.0,0.0,-46.0,-46.0,0.0,0,0,0,1,0,1,0,0,-91,-43,3,3.0,0.0,0.0,-51,1,-52,0,-2,-15,69,1.0,
09/27/2015,204,189,46,15,10,-8,13,-46.0,-79.0,-67.0,32.0,68.0,0.0,-60,-52,0,0.0,0.0,-52.0,-52.0,0.0,0,0,0,0,0,0,0,-8,-86,-42,4,4.0,0.0,0.0,-48,2,-50,0,-10,48,54,58.0,
12/31/2015,278,22,55,217,12,-4,209,-16.0,92.0,-61.0,-13.0,-34.0,0.0,-737,-81,0,0.0,0.0,-81.0,-81.0,0.0,0,0,0,-654,0,-654,0,-2,1026,-41,1232,-4.0,1236.0,0.0,-46,7,-53,-119,-5,562,49,0.0,
04/03/2016,51,204,57,-258,9,-25,-242,48.0,21.0,-3.0,-84.0,114.0,0.0,18,30,75,75.0,0.0,-45.0,-45.0,0.0,0,0,0,-12,0,-12,0,0,-543,-47,-401,-1.0,0.0,-400.0,-73,3,-76,-22,-5,-479,49,58.0,
07/03/2016,137,224,60,-108,10,42,-160,-39.0,32.0,-84.0,13.0,0.0,0.0,-49,-41,13,13.0,0.0,-54.0,-54.0,0.0,0,0,0,-8,0,-8,0,0,-108,-47,0,0.0,0.0,0.0,-61,14,-75,0,3,-17,166,26.0,
10/02/2016,239,239,60,-78,9,-69,-18,18.0,-9.0,-46.0,15.0,58.0,0.0,-124,-56,1,1.0,0.0,-57.0,-57.0,0.0,0,0,0,-68,0,-68,0,0,-124,-47,-4,-4.0,0.0,0.0,-67,7,-74,-6,2,-7,80,56.0,
12/31/2016,286,154,63,76,9,-3,70,-7.0,-29.0,32.0,28.0,-38.0,0.0,-59,-59,1,1.0,0.0,-60.0,-60.0,0.0,0,0,0,0,0,0,0,0,-128,-47,0,0.0,0.0,0.0,-74,1,-75,-7,-23,76,113,25.0,
04/02/2017,119,238,62,-104,11,24,-139,-77.0,-22.0,-52.0,-37.0,34.0,0.0,-48,-42,0,0.0,0.0,-42.0,-42.0,0.0,0,0,0,-3,0,-3,0,-3,-176,-52,0,0.0,0.0,0.0,-119,6,-125,-5,7,-98,37,56.0,
