Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Accts Payable,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Taxes,Cash Paid for Interest,Source: Bloomberg
01/31/2014,135,74,19,44,17,27,0,-2,49,-18,-1,-32,0.0,-11,-11,0,0.0,0.0,-11,-11.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,-124,0,0,0.0,0.0,0.0,0,0,0,-124,0.0,0,,,
04/30/2014,140,110,20,-9,9,6,-24,19,-44,-13,27,49,0.0,-23,-23,0,0.0,0.0,-23,-23.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,-117,0,0,0.0,0.0,0.0,0,0,0,-117,0.0,0,,,
07/31/2014,87,107,20,2,9,6,-13,-42,15,-9,-45,-3,,-18,-18,0,,,-18,-18.0,0.0,0,0,0,-1.0,0.0,-1.0,0.0,1,-69,0,0,0.0,0.0,0.0,0,0,0,-69,0.0,0,,,
10/31/2014,201,101,25,-19,4,-16,-7,94,-45,9,51,79,,-30,-18,0,,,-18,,,0,0,0,,,,,-12,639,0,1064,,,,4,4,0,-429,,810,,,
01/31/2015,92,70,23,29,26,-1,4,-30,36,-9,-13,-44,0.0,-14,-15,0,0.0,0.0,-15,-15.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1,7,0,0,0.0,0.0,0.0,7,7,0,0,-8.0,77,14.0,,
04/30/2015,68,96,23,-39,13,14,-66,-12,-41,-8,14,23,0.0,-16,-16,0,0.0,0.0,-16,-16.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,-45,0,0,0.0,0.0,0.0,4,4,0,-49,0.0,7,8.0,24.0,
07/31/2015,135,70,23,40,6,2,32,2,36,-8,0,-26,0.0,-42,-35,0,0.0,0.0,-35,-35.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-7,16,0,0,0.0,0.0,0.0,16,16,0,0,-3.0,106,13.0,,
10/31/2015,81,277,30,-181,6,-178,-9,-45,-51,0,17,-11,0.0,-599,-25,1,1.0,0.0,-26,-26.0,0.0,0,0,0,-574.0,0.0,-574.0,0.0,0,3,0,0,0.0,0.0,0.0,3,3,0,0,-2.0,-517,5.0,22.0,
01/31/2016,92,64,33,15,15,4,-4,-20,33,-4,-22,-27,0.0,-24,-24,10,10.0,0.0,-34,-34.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,25,0,0,0.0,0.0,0.0,25,25,0,0,-4.0,89,2.0,0.0,
04/30/2016,117,88,34,12,14,-1,-1,-17,-36,-7,-5,31,0.0,-38,-28,0,0.0,0.0,-28,-28.0,0.0,0,0,0,-10.0,0.0,-10.0,0.0,0,-41,0,0,0.0,0.0,0.0,-41,0,-41,0,10.0,48,,22.0,
