Date,Cash From Operating Activities,Net Income,Depreciation & Amortization,Other Non-Cash Adjustments,Changes in Non-Cash Capital,Cash From Operations,Cash From Investing Activities,Disposal of Fixed Assets,Capital Expenditures,Increase in Investments,Decrease in Investments,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Change in Short-Term Borrowings,Increase in Long-Term Borrowings,Decrease In Long-Term Borrowings,Increase in Capital Stocks,Decrease in Capital Stocks,Other Financing Activities,Net Changes in Cash,Direct Method Cashflow,Source: Bloomberg
04/29/1989,,63,80,-35,-38,70,,,,,,,,,,,,,,,,,
07/29/1989,,71,53,-78,116,162,,,,,,,,,,,,,,,,,
10/28/1989,,97,71,-63,-187,-82,,,,,,,,,,,,,,,,,
02/03/1990,,284,65,133,-344,138,,,,,,,,,,,,,,,,,
05/05/1990,,80,69,-13,9,145,,,,,,,,,,,,,,,,,
08/04/1990,,78,71,2,-27,124,,,,,,,,,,,,,,,,,
11/03/1990,,90,72,-34,-349,-221,,,,,,,,,,,,,,,,,
02/02/1991,,252,82,11,-59,286,,,,,,,,,,,,,,,286.0,,
05/04/1991,,76,75,-46,118,223,,,,,,,,,,,,,,,,,
08/03/1991,,82,76,6,123,287,,,,,,,,,,,,,,,,,
11/02/1991,,91,82,-17,-245,-89,,,,,,,,,,,,,,,,,
02/01/1992,,266,86,6,27,385,,,,,,,,,,,,,,,385.0,,
05/02/1992,,81,80,-5,150,306,,,,,,,,,,,,,,,,,
08/01/1992,,393,83,-286,56,246,,,,,,,,,,,,,,,,,
10/31/1992,,-190,85,304,-224,-25,,,,,,,,,,,,,,,,,
01/30/1993,,325,93,-6,-124,288,,,,,,,,,,,,,,,288.0,,
05/01/1993,,96,80,13,145,334,,,,,,,,,,,,,,,,,
07/31/1993,,117,80,13,19,229,,,,,,,,,,,,,,,,,
10/31/1993,,141,80,-1,-266,-46,,,,,,,,,,,,,,,,,
01/29/1994,,365,108,50,-114,399,,,,,,,,,,,,,,,399.0,,
04/30/1994,,112,85,-19,166,344,,,,,,,,,,,,,,,,,
07/30/1994,,130,87,-29,134,322,,,,,,,,,,,,,,,,,
10/29/1994,,139,94,3,-332,-96,,,,,,,,,,,,,,,,,
01/28/1995,,401,108,42,-122,429,,,,,,,,,,,,,,,429.0,,
04/29/1995,,114,45,-13,79,225,,,-102.0,,,,,,,,,,,,,,
07/29/1995,,141,47,27,130,345,,,-183.0,,,,,,,,,,,,,,
10/28/1995,,135,63,48,-376,-130,,,-433.0,,,,,,,,,,,,,,
02/03/1996,,362,178,95,-163,472,-178.0,,-178.0,,,,,,,,,,,,294.0,,
05/04/1996,,109,74,-9,136,310,,,-128.0,,,,,,,,,,,,,,
08/03/1996,,110,92,30,144,376,,,-159.0,,,,,,,,,,,,,,
11/02/1996,,118,82,-30,-192,-22,,,-174.0,,,,,,,,,,,,,,
02/01/1997,,418,125,22,54,619,-171.0,,-171.0,,,,,,,,,,,,448.0,,
05/03/1997,,94,100,-1,219,412,-116.0,0.0,-116.0,0.0,0.0,0.0,-289.0,-76.0,0.0,0.0,-1.0,0.0,-212.0,0.0,7.0,,
08/02/1997,,116,97,16,128,357,-120.0,0.0,-120.0,0.0,0.0,0.0,-320.0,-74.0,136.0,0.0,-304.0,0.0,-78.0,0.0,-83.0,,
11/01/1997,,120,107,15,-205,37,-113.0,0.0,-113.0,0.0,0.0,0.0,73.0,-74.0,191.0,0.0,-29.0,0.0,-15.0,0.0,-3.0,,
01/31/1998,,445,108,44,123,720,-114.0,33.0,-147.0,0.0,0.0,0.0,-430.0,-73.0,-327.0,0.0,-6.0,65.0,-89.0,0.0,176.0,,
05/02/1998,,110,101,3,83,297,-110.0,0.0,-110.0,0.0,0.0,0.0,-104.0,-78.0,0.0,0.0,-1.0,0.0,-25.0,0.0,83.0,,
08/01/1998,,131,107,11,233,482,-172.0,0.0,-172.0,0.0,0.0,0.0,-254.0,-78.0,0.0,0.0,-201.0,0.0,0.0,25.0,56.0,,
10/31/1998,,130,112,17,-276,-17,-523.0,0.0,-275.0,0.0,0.0,-248.0,234.0,-77.0,381.0,421.0,0.0,0.0,-466.0,-25.0,-306.0,,
01/30/1999,,478,119,28,118,743,-83.0,44.0,-73.0,0.0,0.0,-54.0,-580.0,-75.0,0.0,0.0,-19.0,64.0,-98.0,-452.0,80.0,,
05/01/1999,,122,111,18,3,254,-97.0,0.0,-97.0,0.0,0.0,0.0,-117.0,-79.0,0.0,0.0,-2.0,0.0,-36.0,0.0,40.0,,
07/31/1999,,154,114,19,187,474,-226.0,0.0,-226.0,0.0,0.0,0.0,-222.0,-79.0,0.0,0.0,-31.0,0.0,-112.0,0.0,26.0,,
10/30/1999,,138,121,15,-215,59,-229.0,0.0,-229.0,0.0,0.0,0.0,26.0,-78.0,176.0,0.0,-29.0,0.0,-43.0,0.0,-144.0,,
01/29/2000,,513,123,68,39,743,-166.0,25.0,-151.0,0.0,0.0,-40.0,-570.0,-78.0,-176.0,0.0,-73.0,34.0,-277.0,0.0,7.0,,
04/29/2000,,120,119,4,-29,214,-153.0,0.0,-153.0,0.0,0.0,0.0,-62.0,-80.0,49.0,192.0,0.0,0.0,-223.0,0.0,-1.0,,
07/29/2000,,135,120,8,68,331,-150.0,0.0,-150.0,0.0,0.0,0.0,-177.0,-78.0,28.0,447.0,0.0,0.0,-574.0,0.0,4.0,,
10/28/2000,,85,134,16,-214,21,-542.0,0.0,-121.0,0.0,0.0,-421.0,533.0,-73.0,401.0,205.0,0.0,0.0,0.0,0.0,12.0,,
02/03/2001,,518,138,20,104,780,-125.0,48.0,-174.0,0.0,0.0,1.0,-555.0,-73.0,-478.0,232.0,-241.0,36.0,-31.0,0.0,100.0,,
05/05/2001,,109,130,2,-109,132,-507.0,0.0,-203.0,0.0,0.0,-304.0,276.0,-75.0,378.0,0.0,-39.0,12.0,0.0,0.0,-99.0,,
08/04/2001,,111,130,15,205,461,-189.0,0.0,-189.0,0.0,0.0,0.0,-271.0,-74.0,-378.0,191.0,-3.0,0.0,-7.0,0.0,1.0,,
11/03/2001,,52,141,26,-318,-99,-186.0,0.0,-186.0,0.0,0.0,0.0,284.0,-75.0,880.0,0.0,-316.0,0.0,-205.0,0.0,-1.0,,
02/02/2002,,431,158,0,561,1150,-299.0,41.0,-219.0,0.0,0.0,-121.0,-856.0,-73.0,-802.0,239.0,0.0,0.0,-220.0,0.0,-5.0,,
05/04/2002,,70,133,45,-24,224,-144.0,0.0,-144.0,0.0,0.0,0.0,-71.0,-73.0,-1.0,0.0,-9.0,12.0,0.0,0.0,9.0,,
08/03/2002,,69,134,85,133,421,-233.0,0.0,-233.0,0.0,0.0,0.0,-153.0,-72.0,-77.0,0.0,-4.0,0.0,0.0,0.0,35.0,,
11/02/2002,,16,147,19,-283,-101,-221.0,0.0,-221.0,0.0,0.0,0.0,291.0,-73.0,618.0,0.0,-240.0,0.0,-14.0,0.0,-31.0,,
02/01/2003,,387,143,-9,395,916,-192.0,8.0,-200.0,0.0,0.0,0.0,-734.0,-73.0,-468.0,0.0,-181.0,19.0,-31.0,0.0,-10.0,,
05/03/2003,,72,138,-25,-131,54,-186.0,0.0,-186.0,0.0,0.0,0.0,155.0,-73.0,240.0,0.0,-8.0,0.0,-4.0,0.0,23.0,,
08/03/2003,,-110,142,315,157,504,-163.0,0.0,-163.0,0.0,0.0,0.0,-342.0,-73.0,-252.0,0.0,-8.0,0.0,-9.0,0.0,-1.0,,
11/01/2003,,47,146,2,-62,133,-131.0,0.0,-131.0,0.0,0.0,0.0,-14.0,-74.0,132.0,0.0,-61.0,0.0,-11.0,0.0,-12.0,,
01/31/2004,,425,138,-82,503,984,-139.0,51.0,-120.0,0.0,0.0,-70.0,-346.0,-73.0,-120.0,0.0,-151.0,26.0,-28.0,0.0,499.0,,
05/01/2004,,76,140,5,-190,31,-95.0,0.0,-95.0,0.0,0.0,0.0,-62.0,-74.0,0.0,0.0,-9.0,21.0,0.0,0.0,-126.0,,
07/31/2004,,101,145,-5,294,535,-3331.0,0.0,-131.0,0.0,0.0,-3200.0,2625.0,-75.0,547.0,2145.0,0.0,8.0,0.0,0.0,-171.0,,
10/30/2004,,8,175,22,-248,-43,-226.0,0.0,-163.0,0.0,0.0,-63.0,96.0,-74.0,503.0,0.0,-335.0,2.0,0.0,0.0,-173.0,,
01/29/2005,,339,180,142,168,829,-117.0,116.0,-254.0,0.0,0.0,21.0,-744.0,-74.0,-682.0,2.0,-10.0,41.0,-21.0,0.0,-32.0,,
04/30/2005,,41,165,27,-53,180,-129.0,0.0,-129.0,0.0,0.0,0.0,-38.0,-76.0,-64.0,0.0,-8.0,110.0,0.0,0.0,13.0,,
07/30/2005,,52,171,69,203,495,-112.0,0.0,-112.0,0.0,0.0,0.0,-135.0,-77.0,-304.0,0.0,-1.0,247.0,0.0,0.0,248.0,,
