Date,Total Assets,Cash & Cash Equivalents,Interbanking Assets,Fed Funds Sold & Repos,Other Interbank Assets,ST And LT Investments,Trading Securities/FVTPL,Available for Sales/FVTOCI,Held to Maturity/Amortized at Cost,Other Investments,Total Commercial Loans,Commercial RE Loans,Other Commercial Loans,Total Consumer Loans,Credit Card Loans,Home Equity Loans,1-4 Family Residential Loans,Auto Loans,Other Consumer Loans,Other Loans,Total Loans,Reserve for Loan Losses,Net Loans,Net Fixed Assets,"Property, Plant & Equip",Total Intangible Assets,Goodwill,Other Intangible Assets,Total Deferred Tax Assets,Total Derivative Assets,Customer Acceptances & Liab,Other Assets,Liabilities & Shareholders' Equity,Demand Deposits,Interest Bearing Deposits,Saving Deposits,Time Deposits,Other Deposits,Total Deposits,ST Borrowings & Repos,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,ST Borrowings,LT Debt,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,LT Borrowings,Pension Liabilities,Pensions,Other Post-Ret Benefits,Total Deferred Tax Liabilities,Total Derivative Liabilities,Other Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
03/31/1990,5309.565918,309.937012,17.809999,,,1089.937943,,,,,,,,,,,,,,,3681.875,-38.896999,3642.978027,104.849998,,,,,,,1.919,142.133937,,776.802979,3813.852051,,3813.852051,0.0,4590.654785,133.278,,,,,,19.872,,,,,,,,,,,,0.0,128.084,,,-11.013,,377.368011,494.439011,0.0,494.439011,,
06/30/1990,5362.876953,356.662994,0.51,,,1050.965987,,,,,,,,,,,,,,,3744.364014,-41.248001,3703.115967,104.167999,,,,,,,2.097,145.357006,,755.023987,3880.131104,,3880.131104,0.0,4635.154785,139.003998,,,,,,18.834999,,,,,,,,,,,,0.0,128.311996,,,-11.473,,386.933998,503.772995,0.0,503.772995,,
09/30/1990,6092.821777,346.77301,1.51,,,1378.44703,,,,,,,,,,,,,,,4066.560059,-42.994999,4023.564941,105.181,,,,,,,2.852,234.493796,,799.471985,4502.035156,,4502.035156,0.0,5301.506836,175.227997,,,,,,20.414,,,,,,,,,,,,0.0,128.744995,,,-12.32,,397.623009,514.048004,0.0,514.048004,,
12/31/1990,6344.405762,323.423004,61.414001,,,1605.816948,,,,,2298.524902,,,1793.737061,,,,,,0.0,4092.261963,-44.984001,4047.277962,110.171997,,,,,,,8.002,188.29985,,851.869995,4501.341064,1523.072998,2978.268066,0.0,5353.210938,364.100006,,,,,,17.878,,,,,,,,,,,,0.0,128.753006,,,-12.32,,407.698998,524.132004,0.0,524.132004,,
03/31/1991,6338.187012,323.035004,121.292,,,1609.930046,,,,,,,,,,,,,,,4011.25708,-47.825001,3963.431885,110.838997,,,,,,,17.368999,192.290081,,800.195984,4595.905762,,4595.905762,0.0,5396.102051,295.359985,,,,,,19.645,,,,,,,,,,,,0.0,129.473999,,,-12.32,,418.413994,535.567993,0.0,535.567993,,
06/30/1991,6323.660156,274.005005,70.330002,,,1596.742966,,,,,,,,,,,,,,,4121.265137,-51.377998,4069.886963,110.126999,,,,,,,8.668,193.900222,,797.966003,4711.536133,,4711.536133,0.0,5509.501953,170.421997,,,,,,18.582001,,,,,,,,,,,,0.0,130.276993,,,-12.321,,429.770005,547.725998,0.0,547.725998,,
09/30/1991,6499.424805,339.648987,144.317001,,,1606.351044,,,,,,,,,,,,,,,4134.855957,-53.778,4081.077881,108.496002,,,,,,,5.655,213.87889,,871.343018,4822.776855,,4822.776855,0.0,5694.120117,141.175003,,,,,,19.320999,,,,,,,,,,,,0.0,130.714996,,,-12.32,,442.499992,560.894989,0.0,560.894989,,
12/31/1991,6745.053223,327.812012,151.673996,,,1701.139977,,,,,2365.441895,,,1909.515991,,,,,,0.0,4274.958008,-54.769001,4220.189007,111.686996,,,,,,,22.829,209.722235,,874.671021,5042.357055,1878.246948,3164.110107,0.0,5917.027832,136.018997,,,,,,16.190001,,,,,,,,,,,,0.0,132.639999,,,-12.32,,452.650994,572.970993,0.0,572.970993,,
03/31/1992,7118.224121,437.126007,298.105011,,,1821.097977,,,,,,,,,,,,,,,4256.837891,-58.848999,4197.98877,114.056,,,,,,,37.943001,211.907356,,937.400024,5284.470215,,5284.470215,0.0,6221.870117,134.360001,,,,,,52.679001,,,,,,,,,,,,0.0,132.867996,,,-12.32,,466.581993,587.12999,0.0,587.12999,,
06/30/1992,7037.416016,306.725006,167.009995,,,1782.088959,,,,,,,,,,,,,,,4509.341797,-64.224998,4445.117188,113.804001,,,,,,,11.738,210.932868,,899.013,5235.018066,,5235.018066,0.0,6134.030762,164.179001,,,,,,51.040001,,,,,,,,,,,,0.0,136.559006,,,-12.32,,478.398003,602.637009,0.0,602.637009,,
09/30/1992,7367.095215,343.256989,158.753006,,,1894.300003,,,,,,,,,,,,,,,4706.344238,-68.223,4638.121094,116.669998,,,,,,,5.733,210.261126,,929.117004,5372.245117,,5372.245117,0.0,6301.361816,294.265991,,,,,,61.444,,,,,,,,,,,,0.0,136.768005,,,-12.32,,495.563988,620.011993,0.0,620.011993,,
12/31/1992,7881.025879,496.54599,72.637001,,,1889.871048,,,,,2686.020996,,,2448.85791,,,,,,0.0,5134.878906,-73.619003,5061.259903,115.871002,,,,,,,27.177999,217.662936,,1041.987061,5659.154785,2733.743896,2925.410889,0.0,6701.14209,256.165985,,,,,,133.983002,,,,,,,,,,,,0.0,155.955994,,,-12.32,,513.019005,656.654999,0.0,656.654999,,
06/30/1993,8070.568848,452.315002,10.057,,,1895.595032,,,,,,,,,,,,,,,5426.180176,-86.160004,5340.02002,118.098,,,,,,,36.848,217.635795,,1024.963989,5838.586914,,5838.586914,0.0,6863.550781,252.576996,,,,,,141.819,,,,,,,,,,,,0.0,293.932007,,,-28.712999,,421.436998,686.656006,0.0,686.656006,,
09/30/1993,8145.837891,405.484009,6.019,,,1884.702957,,,,,,,,,,,,,,,5578.326172,-86.939003,5491.387207,118.775002,,,,,,,15.68,223.789716,,1137.005005,5906.041016,,5906.041016,0.0,7043.045898,138.009995,,,,,,141.841995,,,,,,,,,,,,0.0,293.957001,,,-28.712999,,440.77199,706.015991,0.0,706.015991,,
12/31/1993,10476.349609,462.032013,117.754997,,,2674.478058,,,,,1760.420044,,,5072.826172,,,,,,0.0,6833.246094,-100.762001,6732.484093,140.205994,,,,,,,75.913002,273.481452,,1196.685059,7574.008789,3504.378906,4069.629883,0.0,8770.694336,280.313995,,,,,,386.30899,,,,,,,,,,,,0.0,402.558014,,,-12.32,,460.727013,850.965027,0.0,850.965027,,
03/31/1994,10890.110352,433.92099,80.837997,,,2861.231995,,,,,,,,,,,,,,,7114.419922,-107.367996,7007.051758,148.608994,,,,,,,71.095001,287.363617,,1194.177002,7986.625977,,7986.625977,0.0,9180.802734,133.272995,,,,,,450.174011,,,,,,,,,,,,0.0,417.765991,,,-12.441,,510.077993,915.402985,0.0,915.402985,,
06/30/1994,11091.990234,401.463013,19.813999,,,2870.963013,,,,,0.0,,,0.0,,,,,,0.0,7439.714844,-110.293999,7329.420898,148.434006,,,,,,,46.348,275.547306,,1208.894043,7820.263184,0.0,7820.263184,0.0,9029.157227,529.021973,,,,,,437.572998,,,,,,,,,,,,0.0,418.299011,,,-16.275999,,527.454985,929.477997,0.0,929.477997,,
09/30/1994,11669.959961,470.005005,40.257,,,2761.132935,,,,,,,,,,,,,,,8037.888184,-112.863998,7925.023926,147.768997,,,,,,,33.852001,291.920097,,1280.713013,7989.143066,,7989.143066,0.0,9269.856445,734.406982,,,,,,612.197998,,,,,,,,,,,,0.0,418.255005,,,-63.758999,,547.037014,901.53302,0.0,901.53302,,
12/31/1994,12839.320312,551.083984,45.703999,,,2738.512024,,,,,4323.919922,,,4693.881836,,,,,,0.0,9017.801758,-116.987999,8900.813759,160.800995,,,,,,,110.519997,331.885554,,1450.329956,8642.805175,3628.74707,5014.058105,0.0,10093.129883,1070.92395,,,,,,459.855011,,,,,,,,,,,,0.0,460.03299,,,-12.441,,566.277975,1013.869965,0.0,1013.869965,,
03/31/1995,16200.280273,602.663025,170.322006,,,3383.165039,,,,,,,,,,,,,,,11412.740234,-152.621994,11260.120117,250.108994,,,,,,,86.629997,447.271095,,1725.541016,11396.150391,,11396.150391,0.0,13121.69043,875.940002,,,,,,606.661987,,,,,,,,,,,,0.0,569.632019,,,-12.441,,801.77297,1358.963989,0.0,1358.963989,,
06/30/1995,16606.509766,646.27002,173.951996,,,3576.11792,,,,,,,,,,,,,,,11623.889648,-155.352005,11468.540039,251.931,,,,,,,37.769001,451.92979,,1843.694946,11513.040039,,11513.040039,0.0,13356.740234,977.789978,,,,,,691.408997,,,,,,,,,,,,0.0,553.487976,,,-12.441,,842.592978,1383.639954,0.0,1383.639954,,
09/30/1995,16959.789062,734.401978,118.920998,,,3964.605835,,,,,,,,,,,,,,,11567.330078,-157.442001,11409.879883,255.263,,,,,,,15.561,461.156369,,1797.215942,11532.089844,,11532.089844,0.0,13329.30957,1362.295044,,,,,,653.43103,,,,,,,,,,,,0.0,555.153992,,,-12.441,,875.342978,1418.055969,0.0,1418.055969,,
12/31/1995,16851.769531,587.161011,122.816002,,,4009.738037,,,,,3198.919922,,,8343.390625,,,,,,0.0,11542.30957,-159.487,11382.82257,254.992004,,,,,,,51.285999,442.953908,,1864.969971,11632.60498,4514.25,7118.35498,0.0,13497.610352,1068.597046,,,,,,632.018982,,,,,,,,,,,,0.0,543.932983,,,-25.084999,,910.405006,1429.25299,0.0,1429.25299,,
03/31/1996,17531.419922,578.338989,174.395004,,,4294.121948,,,,,,,,,,,,,,,11864.360352,-167.065994,11697.290039,259.924011,,,,,,,49.662998,477.686932,,1888.098999,12294.509766,,12294.509766,0.0,14182.610352,1124.633057,,,,,,501.519989,,,,,,,,,,,,0.0,553.245972,,,0.0,,929.544006,1482.789978,0.0,1482.789978,,
06/30/1996,17920.609375,677.25,126.973999,,,4162.738037,,,,,,,,,,,,,,,12371.969727,-171.436005,12200.530273,263.427002,,,,,,,16.4,473.290064,,1968.463013,12646.25,,12646.25,0.0,14614.719727,1275.578979,,,,,,457.188995,,,,,,,,,,,,0.0,557.684998,,,-84.622002,,969.720024,1442.78302,0.0,1442.78302,,
09/30/1996,18731.419922,791.283997,124.272003,,,4147.229858,,,,,,,,,,,,,,,13032.240234,-178.434998,12853.799805,273.278015,,,,,,,11.662,529.894244,,2111.852051,13075.099609,,13075.099609,0.0,15186.950195,1365.735962,,,,,,447.959015,,,,,,,,,,,,0.0,558.401001,,,-12.356,,1008.694989,1554.73999,0.0,1554.73999,,
12/31/1996,18930.179688,774.848999,54.033001,,,4070.104004,,,,,3710.103027,,,9601.069336,,,,,,0.0,13311.169922,-175.548004,13135.621918,276.890015,,,,,,,78.108002,540.573749,,1909.17395,13139.161622,4839.36377,8299.797852,0.0,15048.339844,1691.347046,,,,,,367.848999,,,,,,,,,,,,0.0,559.893005,,,-12.356,,1051.189008,1598.726013,0.0,1598.726013,,
03/31/1997,21819.880859,571.752991,169.792999,,,4731.012939,,,,,,,,,,,,,,,15503.709961,-207.095993,15296.620117,328.497986,,,,,,,85.157997,637.04583,,2225.185059,15447.160156,,15447.160156,0.0,17672.339844,1426.754028,,,,,,557.721985,,,,,,,,,,,,0.0,704.390015,,,0.0,,1183.474976,1887.86499,0.0,1887.86499,,
06/30/1997,22720.279297,672.718994,183.298004,,,4746.907471,,,,,,,,,,,,,,,16288.639648,-211.813004,16076.830078,331.619995,,,,,,,47.115002,661.789753,,2327.375977,15780.69043,,15780.69043,0.0,18108.060547,1921.161011,,,,,,489.290009,,,,,,,,,,,,0.0,743.625,,,0.0,,1199.270996,1942.895996,0.0,1942.895996,,
09/30/1997,30451.529297,1213.389038,432.313995,,,6488.936035,,,,,,,,,,,,,,,21215.480469,-294.511993,20920.960938,456.917999,,,,,,,29.992001,909.019291,,3771.696045,20927.679688,,20927.679688,0.0,24699.369141,2285.049072,,,,,,456.346985,,,,,,,,,,,,0.0,1116.375,,,-18.478001,,1516.946995,2614.843994,0.0,2614.843994,,
12/31/1997,31414.060547,1177.563965,340.351013,,,6750.672119,,,,,6656.403809,,,15224.719727,,,,,,0.0,21881.119141,-304.21875,21576.900391,458.791992,,250.167007,,,,,157.263,702.35106,,3744.197998,21266.828125,8068.917969,13197.910156,0.0,25011.019531,2707.351074,,,,,,445.528992,,,,,,,,,,,,0.0,1220.712036,,,-13.855,,1472.964009,2679.821045,0.0,2679.821045,,
03/31/1998,33925.050781,1343.68103,524.940979,,,7527.582032,,,,,,,,,,,,,,,23235.919922,-329.050995,22906.869141,511.752991,,,,,,,141.947998,968.27661,,3871.913086,23553.199219,,23553.199219,0.0,27425.109375,2747.894043,,,,,,431.290985,,,,,,,,,,,,0.0,1264.089966,,,-0.634,,1574.988004,2838.44397,0.0,2838.44397,,
06/30/1998,34726.820312,1393.96106,344.299988,,,7968.278077,,,,,,,,,,,,,,,23658.300781,-331.632996,23326.660156,519.718994,,,,,,,64.219002,1109.683035,,3869.689941,23382.330078,,23382.330078,0.0,27252.019531,3706.789062,,,,,,421.665009,,,,,,,,,,774.443002,32154.916604,0.0,1265.595947,,,-0.634,1654.807,7.243016,2927.011963,0.0,2927.011963,35081.928567,
09/30/1998,35076.269531,1225.98999,258.743011,,,8449.306885,,,,,,,,,,,,,,,23852.210938,-325.238007,23526.970703,514.08197,,,,,,,16.813999,1084.362972,,3875.059082,23309.839844,,23309.839844,0.0,27184.890625,3897.74292,,,,,,424.175995,,,,,,,,,,,,0.0,1280.786987,,,-0.634,,1677.499967,2957.652954,0.0,2957.652954,,
12/31/1998,36831.941406,1619.005981,377.906006,,,8946.192139,,,,,8985.06543,,,15380.519531,,,,,,0.0,24365.589844,-315.411987,24050.169922,534.424988,,354.501007,,,,,57.046001,892.695362,,4577.125,23772.94043,9180.130859,14592.80957,0.0,28350.066406,4540.847168,,,,,,526.93103,,,,,,,,,,,,0.0,1285.672974,,,-32.603001,,1747.330051,3000.400024,0.0,3000.400024,,
03/31/1999,38601.761719,1243.942017,124.581001,,,10041.194824,,,,,,,,,,,,,,,25540.240234,-330.151001,25210.089844,559.241028,,,,,,,73.036003,1349.677002,,4473.304199,24657.75,,24657.75,0.0,29131.050781,5498.13916,,,,,,497.429993,,,,,,,,,,,,0.0,1307.128052,,,-0.034,,1811.426944,3118.520996,0.0,3118.520996,,
06/30/1999,39786.578125,1350.475952,135.447006,,,10130.800049,,,,,,,,,,,,,,,26552.689453,-326.981995,26225.699219,571.564026,,,,,,,54.339001,1318.252872,,4569.26416,23857.949219,,23857.949219,0.0,28427.210938,7436.790039,,,,,,388.377014,,,,,,,,,,,,0.0,1308.005981,,,-0.034,,1823.469059,3131.44104,0.0,3131.44104,,
09/30/1999,41229.160156,1249.061035,138.690002,,,10746.974121,,,,,,,,,,,,,,,27511.470703,-330.678986,27180.789062,575.138977,,,,,,,29.614,1308.892958,,4624.868164,25179.179688,,25179.179688,0.0,29804.0,7653.632812,,,,,,371.14801,,,,,,,,,,,,0.0,1309.431,,,-172.056,1969.67,-87.108019,3019.936981,0.0,3019.936981,,
12/31/1999,42714.398438,1393.417969,75.731003,,,11494.718018,,,,,10668.669922,,,17476.009766,,,,,,0.0,28144.679688,-338.375,27806.300781,580.70697,,409.371002,,,,,72.098,882.054695,,4419.692871,25569.410156,11433.459961,14135.950195,0.0,29989.099609,7693.630859,,,,,,1682.214966,,,,,,,,,,,,0.0,1160.722046,,,0.0,,1904.385986,3065.108032,0.0,3065.108032,,
03/31/2000,41418.398438,1038.302979,113.737999,,,9507.98877,,,,,,,,,,,,,,,29081.289062,-352.997986,28728.289062,585.934021,,,,,,,85.624001,1358.521606,,4853.154785,27101.230469,,27101.230469,0.0,31954.380859,3888.589111,,,,,,2032.411011,,,,,,,,,,,,0.0,1190.490967,,,-38.695999,,1988.939041,3140.734009,0.0,3140.734009,,
