Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Return on Invested Capital,Margins,Gross Margin,EBITDA Margin,Operating Margin,Incremental Operating Margin,Pretax Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
06/30/2017,,,,,,,17.704354,7.028266,0.095493,,1.737968,2.062643,3.036669,3.036669,,,54.350426,,
09/30/2017,,,,,,,29.029892,21.511095,4.933064,,5.208142,3.759398,4.694663,4.694663,,27.816901,26.161531,,
12/31/2017,,,,,,,25.805861,14.56044,5.714286,,6.245421,12.930403,14.212454,14.212454,,,7.307027,,
03/31/2018,,13.840256,5.495057,9.779166,4.576227,,26.808739,23.012178,11.783668,,10.530086,9.437679,10.028653,10.028653,,10.37415,9.849655,12.477039,
06/30/2018,,15.768625,6.13503,11.051287,5.53045,,26.789095,15.67588,6.039379,682.608696,6.8156,4.373343,4.903446,4.903446,,35.833333,24.126607,11.96419,
09/30/2018,,15.71066,5.984724,10.719822,5.427565,,29.822462,15.519649,5.685218,,6.622781,5.166567,5.226411,5.226411,,21.987952,20.404695,12.504948,
12/31/2018,,12.934322,4.941316,9.109753,3.98577,,28.061027,17.188104,7.300116,,9.057551,8.999614,8.922364,8.922364,,0.639659,11.336667,11.468001,
03/31/2019,,10.100848,3.959367,7.478562,4.298782,,27.348485,17.272727,7.632576,-83.881579,6.704545,5.132576,5.189394,5.189394,,23.446328,18.624854,8.21958,
06/30/2019,,10.373018,3.763188,7.061383,3.853512,,25.93047,16.155419,3.047035,-43.367347,4.212679,3.435583,3.333333,3.333333,,18.446602,34.398773,6.804827,
09/30/2019,,-12.169576,-4.178225,-4.800343,-7.698922,,24.159967,-29.787673,-42.692228,-1454.320988,-41.207998,-43.599258,-43.681715,-43.681715,,,,,
12/31/2019,,-16.185322,-5.472892,-6.706814,-9.462379,,23.780123,14.140609,1.394145,-196.178344,2.529377,1.792472,1.633141,1.633141,,29.133858,65.327927,-5.611787,
03/31/2020,,-66.337184,-19.319899,-28.275008,-33.814657,,21.640706,-65.877466,-80.539979,-920.645161,-73.977155,-72.71028,-72.58567,-72.58567,,,,,
06/30/2020,,-73.997162,-18.974384,-26.399512,-31.232562,,19.391382,9.107064,-5.108841,-97.680412,-4.997779,-4.420258,-4.553532,-4.553532,,,,,
