Date,Cash From Operating Activities,Net Income,Depreciation & Amortization,Other Non-Cash Adjustments,Changes in Non-Cash Capital,Cash From Operations,Cash From Investing Activities,Disposal of Fixed Assets,Capital Expenditures,Increase in Investments,Decrease in Investments,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Change in Short-Term Borrowings,Increase in Long-Term Borrowings,Decrease In Long-Term Borrowings,Increase in Capital Stocks,Decrease in Capital Stocks,Other Financing Activities,Net Changes in Cash,Direct Method Cashflow,Source: Bloomberg
03/31/1990,,210,,,,-32,,,,,,,,,,,,,,,,,
06/30/1990,,252,,,,311,,,,,,,,,,,,,,,,,
09/30/1990,,255,,,,327,,,,,,,,,,,,,,,,,
12/31/1990,,-449,,,,377,,,,,,,,,,,,,,,377.0,,
03/31/1991,,98,,,,-179,,,,,,,,,,,,,,,,,
06/30/1991,,127,,,,90,,,,,,,,,,,,,,,,,
09/30/1991,,-1482,,,,454,,,,,,,,,,,,,,,,,
12/31/1991,,171,,,,338,,,,,,,,,,,,,,,338.0,,
03/31/1992,,-246,,,,-30,,,,,,,,,,,,,,,,,
06/30/1992,,122,,,,190,,,,,,,,,,,,,,,,,
09/30/1992,,14,,,,340,,,,,,,,,,,,,,,,,
12/31/1992,,-1284,,,,214,,,,,,,,,,,,,,,214.0,,
03/31/1993,,3,,,,98,,,,,,,,,,,,,,,,,
06/30/1993,,84,,,,-25,,,,,,,,,,,,,,,,,
09/30/1993,,65,,,,135,,,,,,,,,,,,,,,,,
12/31/1993,,-478,,,,572,,,,,,,,,,,,,,,572.0,,
03/31/1994,,36,,,,-243,,,,,,,,,,,,,,,,,
06/30/1994,,75,,,,72,,,,,,,,,,,,,,,,,
09/30/1994,,73,,,,-80,,,,,,,,,,,,,,,,,
12/31/1994,,-107,,,,197,,,,,,,,,,,,,,,197.0,,
03/31/1995,,15,,,,-137,,,-38.0,,,,,,,,,,,,,,
06/30/1995,,59,,,,-3,,,-59.0,,,,,,,,,,,,,,
09/30/1995,,-52,,,,-11,,,-59.0,,,,,,,,,,,,,,
12/31/1995,,-7,,,,844,-134.0,,-134.0,,,,,,,,,,,,710.0,,
03/31/1996,,246,,,,-835,,,-33.0,,,,,,,,,,,,,,
06/30/1996,,-89,,,,-171,,,-61.0,,,,,,,,,,,,,,
09/30/1996,,-28,,,,127,,,-52.0,,,,,,,,,,,,,,
12/31/1996,,-34,,,,472,-60.0,,-60.0,,,,,,,,,,,,412.0,,
03/31/1997,,-151,,,,-893,36.0,0.0,-41.0,,,77.0,738.0,-41.0,873.0,0.0,-149.0,60.0,0.0,-5.0,-119.0,,
06/30/1997,,1,,,,255,-11.0,0.0,-39.0,,,28.0,-140.0,-41.0,-168.0,0.0,0.0,70.0,0.0,-1.0,104.0,,
09/30/1997,,-162,0.107,,,-204,-43.0,0.0,-51.0,,,8.0,169.0,-31.0,121.0,0.0,0.0,81.0,0.0,-2.0,-78.0,,
12/31/1997,,861,0.128,,,204,2505.0,0.0,-75.0,,,2580.0,-2782.0,-35.0,-2817.0,0.0,-4.0,76.0,0.0,-2.0,-73.0,,
03/31/1998,,19,130.0,-472.0,136.0,-187,1.0,0.0,-28.0,,,29.0,240.0,-36.0,35.0,503.0,-342.0,107.0,-21.0,-6.0,54.0,,
06/30/1998,,4,136.0,-39.0,15.0,116,-1131.0,0.0,-35.0,,,-1096.0,1048.0,0.0,134.0,3033.0,-1925.0,124.0,-318.0,0.0,33.0,,
09/30/1998,,-43,154.0,162.0,-119.0,154,1322.0,0.0,-54.0,,,1376.0,-1426.0,0.0,-10.0,631.0,-1700.0,93.0,-438.0,-2.0,50.0,,
12/31/1998,,-1,151.0,-168.0,-34.0,-52,275.0,0.0,-22.0,,,297.0,465.0,0.0,-2280.0,3428.0,-3674.0,3074.0,-82.0,-1.0,688.0,,
03/31/1999,,387,149.0,-563.0,156.0,129,236.0,0.0,-36.0,0.0,0.0,272.0,-190.0,0.0,0.0,0.0,-247.0,128.0,-70.0,-1.0,175.0,,
06/30/1999,,95,152.0,-157.0,127.0,217,-78.0,0.0,-23.0,0.0,0.0,-55.0,-393.0,0.0,0.0,0.0,-233.0,61.0,-185.0,-36.0,-254.0,,
09/30/1999,,47,150.0,-146.0,117.0,168,-221.0,0.0,-33.0,0.0,0.0,-188.0,-452.0,0.0,250.0,0.0,-97.0,37.0,-673.0,31.0,-505.0,,
12/31/1999,,251,218.0,-100.0,-438.0,-69,485.0,0.0,-79.0,0.0,0.0,564.0,-408.0,0.0,-316.0,0.0,-106.0,61.0,-46.0,-1.0,8.0,,
