Date,Cash From Operating Activities,Net Income,Depreciation & Amortization,Other Non-Cash Adjustments,Changes in Non-Cash Capital,Cash From Operations,Cash From Investing Activities,Disposal of Fixed Assets,Capital Expenditures,Increase in Investments,Decrease in Investments,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Change in Short-Term Borrowings,Increase in Long-Term Borrowings,Decrease In Long-Term Borrowings,Increase in Capital Stocks,Decrease in Capital Stocks,Other Financing Activities,Net Changes in Cash,Direct Method Cashflow,Source: Bloomberg
03/31/1990,,2,104,-18,229,317,,,,,,,,,,,,,,,,,
06/30/1990,,57,176,-18,-182,33,,,,,,,,,,,,,,,,,
09/30/1990,,248,139,-406,-138,-157,,,,,,,,,,,,,,,,,
12/31/1990,,-1,162,-234,298,225,,,,,,,,,,,,,,,225.0,,
03/31/1991,,58,134,-18,-336,-162,,,,,,,,,,,,,,,,,
06/30/1991,,77,131,-9,206,405,,,,,,,,,,,,,,,,,
09/30/1991,,77,122,-3,10,206,,,,,,,,,,,,,,,,,
12/31/1991,,211,141,-77,-44,231,,,,,,,,,,,,,,,231.0,,
03/31/1992,,-1512,98,1773,-236,123,,,,,,,,,,,,,,,,,
06/30/1992,,11,110,-232,-508,-619,,,,,,,,,,,,,,,,,
09/30/1992,,-42,107,-26,-15,24,,,,,,,,,,,,,,,,,
12/31/1992,,762,150,-1102,75,-115,,,,,,,,,,,,,,,-115.0,,
03/31/1993,,216,70,-67,-91,128,,,,,,,,,,,,,,,,,
06/30/1993,,170,74,-95,-117,32,,,,,,,,,,,,,,,,,
09/30/1993,,142,84,-35,-25,166,,,,,,,,,,,,,,,,,
12/31/1993,,-132,95,-593,779,149,,,,,,,,,,,,,,,149.0,,
03/31/1994,,134,71,-49,170,326,,,,,,,,,,,,,,,,,
06/30/1994,,138,71,-32,162,339,,,,,,,,,,,,,,,,,
09/30/1994,,161,68,-44,-143,42,,,,,,,,,,,,,,,,,
12/31/1994,,165,69,-77,122,279,,,,,,,,,,,,,,,279.0,,
03/31/1995,,159,65,-50,427,601,,,-42.0,,,,,,,,,,,,,,
06/30/1995,,169,62,-44,51,238,,,-26.0,,,,,,,,,,,,,,
09/30/1995,,192,70,-38,-242,-18,,,-31.0,,,,,,,,,,,,,,
12/31/1995,,-1019,76,1721,-865,-87,-44.0,,-44.0,,,,,,,,,,,,-131.0,,
03/31/1996,,198,63,-32,-217,12,,,-51.0,,,,,,,,,,,,,,
06/30/1996,,188,67,-33,-35,187,,,-36.0,,,,,,,,,,,,,,
09/30/1996,,195,68,-33,306,536,,,-54.0,,,,,,,,,,,,,,
12/31/1996,,207,77,-32,401,653,,,-68.0,,,,,,,,,,,,,,
03/31/1997,,181,64,-40,-416,-211,-92.0,0.0,-58.0,-55.0,0.0,21.0,-85.0,-25.0,-19.0,0.0,-41.0,0.0,0.0,0.0,-388.0,,
06/30/1997,,195,67,-39,-112,111,-297.0,0.0,-77.0,0.0,0.0,-220.0,-353.0,-25.0,31.0,66.0,-425.0,0.0,0.0,0.0,-539.0,,
