Date,Cash From Operating Activities,Net Income,Depreciation & Amortization,Other Non-Cash Adjustments,Changes in Non-Cash Capital,Cash From Operations,Cash From Investing Activities,Disposal of Fixed Assets,Capital Expenditures,Increase in Investments,Decrease in Investments,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Change in Short-Term Borrowings,Increase in Long-Term Borrowings,Decrease In Long-Term Borrowings,Increase in Capital Stocks,Decrease in Capital Stocks,Other Financing Activities,Net Changes in Cash,Direct Method Cashflow,Source: Bloomberg
01/31/1990,,21.6,22.5,-31.0,12.4,25.5,,,,,,,,,,,,,,,,,
04/30/1990,,41.400002,21.4,-2.3,-19.1,41.400002,,,,,,,,,,,,,,,,,
07/31/1990,,47.5,23.4,-6.8,6.8,70.900002,,,,,,,,,,,,,,,,,
10/31/1990,,73.900002,24.799999,-18.1,-42.5,38.099998,,,,,,,,,,,,,,,38.099998,,
01/31/1991,,14.4,25.9,-24.9,-18.5,-3.1,,,,,,,,,,,,,,,,,
04/30/1991,,27.4,25.700001,-3.4,-22.1,27.6,,,,,,,,,,,,,,,,,
07/31/1991,,44.5,26.299999,6.2,7.2,84.199997,,,,,,,,,,,,,,,,,
10/31/1991,,60.5,11.6,-10.1,70.599998,132.600006,,,,,,,,,,,,,,,132.600006,,
01/31/1992,,-389.600006,24.4,396.200012,-44.099998,-13.1,,,,,,,,,,,,,,,,,
04/30/1992,,11.3,25.1,4.2,67.699997,108.300003,,,,,,,,,,,,,,,,,
07/31/1992,,17.299999,344.299988,-361.200012,43.299999,43.700001,,,,,,,,,,,,,,,,,
10/31/1992,,-4.5,,61.099976,-14.7,41.900002,,,,,,,,,,,,,,,41.900002,,
01/31/1993,,23.799999,47.299999,0.9,-52.400002,19.6,,,,,,,,,,,,,,,,,
04/30/1993,,8.4,55.400002,29.200001,-58.400002,34.599998,,,,,,,,,,,,,,,,,
07/31/1993,,43.900002,52.099998,-87.099998,28.799999,37.700001,,,,,,,,,,,,,,,,,
10/31/1993,,53.900002,57.0,73.799995,-103.0,81.699997,,,,,,,,,,,,,,,81.699997,,
01/31/1994,,195.300003,54.099998,-41.5,-147.0,60.900002,,,,,,,,,,,,,,,,,
04/30/1994,,54.599998,54.0,-77.599998,25.4,56.400002,,,,,,,,,,,,,,,,,
07/31/1994,,35.200001,53.700001,-9.1,20.4,100.199997,,,,,,,,,,,,,,,,,
10/31/1994,,74.0,54.5,-22.700003,30.799999,136.600006,,,,,,,,,,,,,,,136.600006,,
01/31/1995,,22.6,52.200001,-28.799999,26.200001,72.199997,,,,,,,,,,,,,,,,,
04/30/1995,,45.099998,49.200001,51.599998,-32.599998,113.300003,,,,,,,,,,,,,,,,,
07/31/1995,,45.0,50.799999,8.9,-28.200001,76.5,,,,,,,,,,,,,,,,,
10/31/1995,,84.400002,54.400002,26.4,7.3,172.5,,,,,,,,,,,,,,,172.5,,
01/31/1996,,46.599998,54.400002,-8.9,-56.299999,35.799999,,,-84.199997,,,,,,,,,,,,,,
04/30/1996,,57.200001,53.799999,2.4,-78.900002,34.5,,,-69.0,,,,,,,,,,,,,,
07/31/1996,,68.300003,58.799999,1.7,18.799999,147.600006,,,,,,,,,,,,,,,,,
10/31/1996,,85.400002,62.799999,37.900002,8.2,194.300003,,,,,,,,,,,,,,,194.300003,,
01/31/1997,,52.099998,62.400002,-9.9,-105.199997,-0.6,-52.700001,0.5,-49.599998,0.0,0.0,-3.6,20.700001,-29.9,37.700001,4.4,0.0,6.8,0.0,1.7,-32.599998,,
04/30/1997,,74.800003,63.700001,-3.8,-85.699997,49.0,-41.400002,0.0,-65.0,0.0,0.0,23.6,-63.400002,-29.9,-11.2,0.0,-5.9,2.4,-19.0,0.2,-55.799999,,
07/31/1997,,81.5,65.800003,-81.0,-15.9,50.400002,31.799999,0.0,-72.0,0.0,0.0,103.800003,-95.099998,-29.799999,-53.400002,0.0,-0.6,8.1,-22.9,3.5,-12.9,,
10/31/1997,,109.599998,62.900002,15.3,-1.7,186.100006,-124.300003,17.5,-116.400002,0.0,0.0,-25.4,-30.1,-33.400002,-4.3,3.8,0.0,4.9,0.0,-1.1,31.700001,,
01/31/1998,,62.099998,60.900002,12.6,-100.900002,34.700001,-65.300003,1.1,-59.400002,0.0,0.0,-7.0,-18.4,-33.400002,38.5,0.0,0.0,16.6,-39.799999,-0.3,-49.0,,
04/30/1998,,93.0,62.099998,-88.199997,-19.9,47.0,-88.400002,0.1,-69.699997,0.0,0.0,-18.799999,50.599998,-33.299999,74.400002,0.0,0.0,6.1,0.0,3.4,9.2,,
07/31/1998,,108.800003,64.800003,-9.3,-32.200001,132.100006,-74.800003,19.700001,-81.099998,0.0,0.0,-13.4,-63.299999,-33.400002,-29.799999,1.2,0.0,4.9,0.0,-6.2,-6.0,,
