Date,Cash From Operating Activities,Net Income,Depreciation & Amortization,Other Non-Cash Adjustments,Changes in Non-Cash Capital,Cash From Operations,Cash From Investing Activities,Disposal of Fixed Assets,Capital Expenditures,Increase in Investments,Decrease in Investments,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Change in Short-Term Borrowings,Increase in Long-Term Borrowings,Decrease In Long-Term Borrowings,Increase in Capital Stocks,Decrease in Capital Stocks,Other Financing Activities,Net Changes in Cash,Direct Method Cashflow,Source: Bloomberg
03/31/1998,,50,14,-12,0,52,6,27,-21,0,0,0,-58,-23,0,0,-35,0,0,0,0,,
06/30/1998,,38,7,22,0,67,-8,7,-15,0,0,0,-59,-23,0,0,-28,0,-8,0,0,,
09/30/1998,,41,11,-21,22,53,-14,2,-16,0,0,0,-39,-23,0,80,0,0,-96,0,0,,
12/31/1998,,47,12,-8,-22,29,15,28,-18,0,0,5,-44,-22,0,0,-5,0,-17,0,0,,
03/31/1999,,47,11,-6,0,52,-8,5,-11,0,0,-2,-44,-22,0,6,0,3,-31,0,0,,
06/30/1999,,99,11,-81,0,29,78,90,-15,0,0,3,-104,-21,0,0,-26,5,-62,0,3,,
09/30/1999,,49,12,-1,0,60,-14,9,-23,0,0,0,-46,-20,0,4,0,1,-31,0,0,,
12/31/1999,,205,8,-196,0,17,-11,20,-31,0,0,0,-9,-21,0,3,0,16,-7,0,-3,,
03/31/2000,,40,7,14,0,61,-16,4,-14,0,0,-6,-45,-21,0,0,-3,0,-21,0,0,,
07/01/2000,,34,7,-4,0,37,-22,2,-24,0,0,0,-15,-20,0,60,0,2,-57,0,0,,
09/30/2000,,32,6,-35,61,64,-6,4,-10,0,0,0,-58,-20,0,0,-49,11,0,0,0,,
12/30/2000,,56,7,9,-61,11,346,354,-14,0,0,6,-357,-20,0,0,-338,1,0,0,0,,
03/31/2001,,22,7,2,9,40,-11,2,-13,0,0,0,-29,-20,0,0,-19,10,0,0,0,,
06/30/2001,,36,6,-17,-15,10,16,26,-10,0,0,0,-26,-20,0,0,-15,9,0,0,0,,
09/30/2001,,46,16,-13,23,72,16,40,-10,0,0,-14,-88,-21,0,8,0,41,0,-116,0,,
