Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Margins,Operating Margin,Incremental Operating Margin,Pretax Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
03/31/2013,,,,,,23.637888,,23.637888,15.33948,15.33948,15.33948,,35.106383,6463.016393,,
06/30/2013,,,,,,-352.27656,,-352.27656,-329.25801,-329.25801,-329.25801,,,,,
09/30/2013,,,,,,19.080659,,19.080659,12.489159,12.489159,12.489159,,34.545455,264.443653,,
12/31/2013,,-15.815349,-2.749521,-12.112855,,17.962003,,17.962003,13.126079,13.126079,13.126079,,26.923077,246.841366,23.223475,
03/31/2014,,,,,,20.154374,-174.074074,20.154374,14.236707,14.236707,14.236707,,29.361702,8.1e-05,,
06/30/2014,,,,,,32.315003,1621.602787,32.315003,21.249151,21.249151,21.249151,,34.243697,109.137054,,
09/30/2014,,4.22724,0.652308,2.864779,,23.600345,675.0,23.600345,16.27907,16.27907,16.27907,,31.021898,201.480878,-4.28984,
12/31/2014,,4.497712,0.678402,2.786637,,24.003393,357.142857,24.003393,16.709075,16.709075,16.709075,,30.388693,27.756853,3.249289,
03/31/2015,,4.655694,0.689375,2.719866,,26.627219,470.588235,26.627219,17.666948,17.666948,17.666948,,33.650794,26.138343,3.438773,
06/30/2015,,4.032569,0.58685,2.247352,,23.5,-71.062271,23.5,15.833333,15.833333,15.833333,,32.624113,28.301539,2.89129,
09/30/2015,,4.177317,0.611722,2.540038,,27.70885,127.083333,27.70885,18.196857,18.196857,17.617866,,34.328358,24.928885,3.135958,
12/31/2015,,4.308918,0.619778,2.492471,,26.866883,90.566038,26.866883,17.938312,17.938312,17.938312,,33.232628,23.875504,3.280142,
03/31/2016,,4.277095,0.617471,2.478703,,26.904376,33.333333,26.904376,18.071313,18.071313,17.504052,,32.831325,24.447715,3.231443,
06/30/2016,,4.543142,0.642274,2.608383,,28.247261,101.282051,28.247261,19.014085,19.014085,19.014085,,32.686981,26.121893,3.356387,
09/30/2016,,4.938774,0.696731,2.963766,,30.942029,53.80117,30.942029,21.521739,21.521739,21.014493,,30.444965,21.494854,3.877192,
12/31/2016,,5.301725,0.72638,2.991698,,30.374175,63.358779,30.374175,20.689655,20.689655,20.689655,,31.884058,21.787234,4.146626,
03/31/2017,,5.738706,0.786604,3.28652,,31.358382,68.0,31.358382,23.121387,23.121387,22.615607,,26.267281,22.786966,4.431029,
06/30/2017,,6.046745,0.820662,3.419788,,33.094556,85.59322,33.094556,22.77937,22.77937,22.77937,,31.168831,22.2931,4.698738,
09/30/2017,,6.303091,0.849949,3.573744,,35.550936,136.507937,35.550936,24.116424,24.116424,23.631324,,32.163743,26.438415,4.636654,
12/31/2017,,8.290103,1.094562,4.614396,,33.872054,72.95082,33.872054,44.848485,44.848485,44.848485,,,13.364941,7.182136,
03/31/2018,,8.65858,1.132555,4.856288,,34.268126,85.897436,34.268126,26.538988,26.538988,26.060192,,22.55489,28.149642,6.221221,
06/30/2018,,9.124767,1.190856,5.104493,,36.38171,76.99115,36.38171,28.164347,28.164347,28.164347,,22.586521,25.092649,6.835121,
09/30/2018,,9.638311,1.240184,5.211355,,36.828645,52.066116,36.828645,28.324808,28.324808,27.877238,,23.090278,29.474434,6.797473,
12/31/2018,,8.46275,1.100194,4.730296,,34.965474,50.0,34.965474,29.190207,29.190207,28.248588,,16.517056,73.729556,2.223202,
03/31/2019,,8.630123,1.125812,5.059171,,35.642317,51.587302,35.642317,27.644836,27.644836,26.700252,,22.438163,34.770805,5.62936,
06/30/2019,,8.552245,1.131435,5.022391,,35.626536,26.05042,35.626536,27.825553,27.825553,26.719902,,21.896552,33.703307,5.669855,
09/30/2019,,8.607945,1.118405,4.831331,,34.432234,,34.432234,27.411477,27.411477,26.373626,,20.390071,37.141999,5.410782,
12/31/2019,,8.46973,1.097928,4.756846,,33.048259,,33.048259,27.48931,27.48931,26.084301,,16.820702,36.64918,5.365643,
03/31/2020,,6.409973,0.81997,3.738721,,2.715751,,2.715751,2.051901,2.051901,0.7242,,24.444444,1390.084868,-82.694095,
06/30/2020,,5.307249,0.692306,3.507786,,17.542857,,17.542857,14.457143,14.457143,12.857143,,17.589577,73.946263,1.382737,
