Date,Cash From Operating Activities,Net Income,Depreciation & Amortization,Other Non-Cash Adjustments,Changes in Non-Cash Capital,Cash From Operations,Cash From Investing Activities,Disposal of Fixed Assets,Capital Expenditures,Increase in Investments,Decrease in Investments,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Change in Short-Term Borrowings,Increase in Long-Term Borrowings,Decrease In Long-Term Borrowings,Increase in Capital Stocks,Decrease in Capital Stocks,Other Financing Activities,Net Changes in Cash,Direct Method Cashflow,Source: Bloomberg
03/31/1990,,-1.305,3.802,-0.061,-2.638,-0.202,,,,,,,,,,,,,,,,,
06/30/1990,,2.382,3.743,-1.043,-0.571,4.511,,,,,,,,,,,,,,,,,
09/30/1990,,1.499,3.791,-0.342,2.77,7.718,,,,,,,,,,,,,,,,,
12/31/1990,,4.564,3.717,-2.301,-10.265,-4.285,,,,,,,,,,,,,,,-4.285,,
03/31/1991,,-0.345,2.677,0.351,5.316,7.999,,,,,,,,,,,,,,,,,
06/30/1991,,-9.869,2.797,10.902,2.322,6.152,,,,,,,,,,,,,,,,,
09/30/1991,,2.824,2.232,3.646,-1.545,7.157,,,,,,,,,,,,,,,,,
12/31/1991,,3.991,2.057,-1.934,-0.96,3.154,,,,,,,,,,,,,,,3.154,,
03/31/1992,,1.456,2.072,0.515,-1.645,2.398,,,,,,,,,,,,,,,,,
06/30/1992,,2.629,2.103,-0.429,-1.418,2.885,,,,,,,,,,,,,,,,,
09/30/1992,,3.662,2.042,-0.111,9.693,15.286,,,,,,,,,,,,,,,,,
12/31/1992,,5.37,2.08,-0.411,-1.607,5.432,,,,,,,,,,,,,,,5.432,,
03/31/1993,,2.838,2.016,-0.304,-2.232,2.318,,,,,,,,,,,,,,,,,
06/30/1993,,3.905,2.19,0.158,10.107,16.360001,,,,,,,,,,,,,,,,,
09/30/1993,,5.304,2.414,0.174,2.955,10.847,,,,,,,,,,,,,,,,,
12/31/1993,,6.904,3.577,2.132,5.814,18.163,,,,,,,,,,,,,,,18.163,,
03/31/1994,,5.296,3.469,-0.08,-3.757,4.928,,,,,,,,,,,,,,,,,
06/30/1994,,8.006,3.98,-1.104,-4.064,6.818,,,,,,,,,,,,,,,,,
09/30/1994,,7.526,4.997,-0.813,-14.766,-3.056,,,,,,,,,,,,,,,,,
12/31/1994,,10.727,5.05,-1.6,16.518,30.695,,,,,,,,,,,,,,,30.695,,
03/31/1995,,13.369,5.809,-0.727,-9.349,9.102,,,-1.771,,,,,,,,,,,,,,
06/30/1995,,-61.150002,6.766,80.431,-18.917999,7.129,,,-2.5,,,,,,,,,,,,,,
09/30/1995,,12.159,13.415,10.767,-8.666,27.674999,,,-4.225,,,,,,,,,,,,,,
12/31/1995,,18.052999,15.81,18.858,4.17,56.890999,-7.269,,-7.269,,,,,,,,,,,,49.621999,,
03/31/1996,,23.614,11.702,-1.281,-22.143,11.892,,,-4.034,,,,,,,,,,,,,,
06/30/1996,,23.785999,13.723,15.171,-16.598,36.082001,,,-6.035,,,,,,,,,,,,,,
09/30/1996,,17.77,13.287,10.118,-6.998,34.176998,,,-6.109,,,,,,,,,,,,,,
12/31/1996,,17.163,10.467,32.692001,-5.593,54.729,-11.69,,-11.69,,,,,,,,,,,,43.039,,
03/31/1997,,38.375999,12.557,-2.849,-10.599,37.485001,-10.336,0.003,-4.641,0.0,0.0,-5.698,13.308,-1.812,0.0,0.0,-0.106,15.627,-0.401,0.0,40.457001,,
06/30/1997,,26.112,15.746,36.888,-23.865,54.881001,-39.167,2.494,-27.341999,0.0,0.0,-14.319,5.143,-1.824,0.0,0.0,-0.506,7.473,0.0,0.0,20.857,,
09/30/1997,,53.208,14.623,-1.561,-5.906,60.363998,4.358,1.028,-10.48,0.0,0.0,13.81,18.264,-1.976,0.0,0.0,-0.066,20.346001,-0.04,0.0,82.986,,
12/31/1997,,25.841,19.441,67.744003,-2.551,110.474998,-44.598,0.23,-20.605,0.0,0.0,-24.223,17.348,-3.983,0.0,0.0,-0.948,22.41,-0.131,0.0,83.224998,,
03/31/1998,,64.859001,17.910999,1.193,-61.546001,22.417,-19.139,0.05,-9.925,0.0,0.0,-9.264,32.187,-4.228,0.0,0.0,-0.128,37.522999,-0.98,0.0,35.465,,
06/30/1998,,75.614998,18.131001,2.379,-54.922001,41.202999,-24.629,1.698,-15.141,0.0,0.0,-11.186,7.115,-4.287,0.0,0.0,-0.125,11.527,,0.0,23.688999,,
09/30/1998,,83.686996,17.952,5.596,2.622,109.857002,-41.408001,0.011,-18.694,0.0,0.0,-22.725,-4.205,-8.615,0.0,0.0,-0.152,4.562,0.0,0.0,64.244003,,
