Date,Assets,Cash & Near Cash Items,Short-Term Investments,Accounts & Notes Receivable,Inventories,Other Current Assets,Total Current Assets,LT Investments & LT Receivables,Net Fixed Assets,Gross Fixed Assets,Accumulated Depreciation,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Liabilities & Shareholders' Equity,Accounts Payable,Short-Term Borrowings,Other Short-Term Liabilities,Total Current Liabilities,Long-Term Borrowings,Other Long-Term Liabilities,Total Long-Term Liabilities,Total Liabilities,Total Preferred Equity,Minority Interest,Share Capital & APIC,Retained Earnings & Other Equity,Total Equity,Total Liabilities & Equity,Source: Bloomberg
03/31/1998,,50.965,0,807.929993,72.540001,86.882004,1018.317017,0,121.389,351.393005,-230.003998,311.848999,433.237999,1451.555054,,805.744019,34.252998,337.821991,1177.81897,269.964996,139.802994,409.76799,1587.58696,0,5.46,795.88501,-937.377014,-136.032004,1451.554955,
06/30/1998,,76.760002,0,803.312988,64.619003,83.325996,1028.017944,0,119.933998,349.036987,-229.102997,367.686005,487.620003,1515.637939,,878.870972,32.59,289.431,1200.891968,75.459,144.641998,220.100998,1420.992966,0,5.144,937.309998,-847.809021,94.644977,1515.637942,
09/30/1998,,71.181,0,780.22998,80.478996,95.658997,1027.54895,0,123.092003,363.167999,-240.076004,344.571991,467.663994,1495.213013,,834.59198,38.272999,302.571014,1175.436035,70.869003,141.841003,212.710007,1388.146042,0,5.757,941.659973,-840.349976,107.066998,1495.213039,
12/31/1998,,122.138,0,835.283997,55.187,109.959,1122.567993,0,150.412994,382.067993,-231.654999,362.138,512.550995,1635.119019,,886.632019,32.030998,420.792999,1339.456055,31.893999,143.699005,175.593004,1515.049059,0,4.573,935.380005,-819.875,120.078005,1635.127064,
03/31/1999,,63.209,0,866.609009,63.874001,128.363007,1122.055054,0,148.488007,378.743988,-230.255997,352.082001,500.570007,1622.625,,931.377991,52.699001,254.639999,1238.717041,151.337997,142.190994,293.528992,1532.246033,0,4.028,927.541992,-841.190979,90.379013,1622.625046,
06/30/1999,,79.571999,0,855.630005,88.410004,117.876999,1141.489014,0,159.072006,397.078003,-238.005997,531.692017,690.764023,1832.253052,,995.296021,35.976002,248.225998,1279.498047,214.429993,140.677994,355.107986,1634.606033,0,3.532,936.106995,-741.992004,197.64699,1832.253024,
09/30/1999,,93.325996,0,953.573975,92.389,120.627998,1259.916992,0,172.248001,431.89801,-259.649994,672.638977,844.886978,2104.803955,,1039.995972,44.976002,285.135986,1370.108032,299.446014,141.503006,440.94902,1811.057053,0,4.176,929.856018,-640.284973,293.747045,2104.804098,
12/31/1999,,144.516998,0,1031.444946,76.982002,121.242996,1374.187012,0,194.569,442.681,-248.112,845.525024,1040.094025,2414.281006,,1206.38501,31.709999,461.510986,1699.605957,127.568001,148.733002,276.301003,1975.90696,0,14.194,909.698975,-485.519012,438.373962,2414.280922,
03/31/2000,,126.222,0,1003.77301,100.961998,129.755005,1360.712036,0,195.485001,448.350006,-252.865005,779.421997,974.906998,2335.618896,,1146.660034,32.358002,404.494995,1583.512939,347.858002,141.035004,488.893005,2072.405945,0,14.123,900.138,-651.046997,263.214004,2335.619948,
06/30/2000,,173.255997,0,1008.932983,115.014,121.809998,1419.012939,0,189.362,453.186005,-263.824005,756.393982,945.755981,2364.769043,,1201.937988,41.932999,421.317993,1665.188965,297.920013,136.347,434.267014,2099.455978,0,14.681,873.604004,-622.971985,265.313019,2364.768997,
