company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,goodwill,intangibleassets,longtermdebt,longterminvestments,netinventory,netppe,noncurrentdeferredtaxliabilities,othercurrentassets,othernoncurrentassets,othernoncurrentliabilities,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities
Amgen Inc,AMGN,62QBXGPJ34PQ72Z12S66,318154,2008.0,FY,,2008-12-31,2010-03-01 13:04:44+00:00,504000000.0,2073000000.0,3382000000.0,117000000.0,1774000000.0,,26441000000.0,11339000000.0,2988000000.0,8352000000.0,,2075000000.0,5879000000.0,,1521000000.0,1000000000.0,2304000000.0,-5673000000.0,1000000000.0,7778000000.0,36427000000.0,20885000000.0,15221000000.0,4886000000.0,20885000000.0,20885000000.0,15542000000.0,36427000000.0,15327000000.0,10656000000.0
Amgen Inc,AMGN,62QBXGPJ34PQ72Z12S66,318154,2009.0,FY,,2009-12-31,2011-02-25 16:38:48+00:00,574000000.0,2109000000.0,3299000000.0,45000000.0,2884000000.0,,26944000000.0,11335000000.0,2567000000.0,10601000000.0,,2220000000.0,5738000000.0,,1161000000.0,1057000000.0,2488000000.0,-4322000000.0,0.0,10558000000.0,39629000000.0,22667000000.0,18932000000.0,3873000000.0,22667000000.0,22667000000.0,16962000000.0,39629000000.0,14959000000.0,13089000000.0
Amgen Inc,AMGN,62QBXGPJ34PQ72Z12S66,318154,2009.0,Q3,,2009-09-30,2009-11-06 17:10:11+00:00,613000000.0,2331000000.0,3290000000.0,47000000.0,3577000000.0,,26853000000.0,11335000000.0,2674000000.0,10536000000.0,,2155000000.0,5743000000.0,,1475000000.0,1214000000.0,2643000000.0,-4042000000.0,1000000000.0,10436000000.0,40940000000.0,22858000000.0,19974000000.0,4903000000.0,22858000000.0,22858000000.0,18082000000.0,40940000000.0,15223000000.0,13179000000.0
Amgen Inc,AMGN,62QBXGPJ34PQ72Z12S66,318154,2009.0,Q2,,2009-06-30,2009-08-07 19:09:42+00:00,635000000.0,2182000000.0,2913000000.0,63000000.0,2968000000.0,0.0,26720000000.0,11339000000.0,2780000000.0,10471000000.0,,2061000000.0,5800000000.0,,1488000000.0,1225000000.0,2461000000.0,-5423000000.0,1000000000.0,8997000000.0,38840000000.0,21360000000.0,17696000000.0,4548000000.0,21360000000.0,21360000000.0,17480000000.0,38840000000.0,15344000000.0,12932000000.0
Amgen Inc,AMGN,62QBXGPJ34PQ72Z12S66,318154,2010.0,FY,,2010-12-31,2012-02-29 06:02:52+00:00,716000000.0,2335000000.0,3366000000.0,153000000.0,3287000000.0,0.0,27299000000.0,11334000000.0,2230000000.0,10874000000.0,,2022000000.0,5522000000.0,,1350000000.0,1271000000.0,2098000000.0,-3508000000.0,2488000000.0,14135000000.0,43486000000.0,23944000000.0,23129000000.0,6570000000.0,23944000000.0,23944000000.0,19542000000.0,43486000000.0,14835000000.0,12972000000.0
Amgen Inc,AMGN,62QBXGPJ34PQ72Z12S66,318154,2010.0,Q3,,2010-09-30,2010-11-08 15:23:00+00:00,759000000.0,2443000000.0,3050000000.0,255000000.0,2951000000.0,,27210000000.0,11334000000.0,2315000000.0,10841000000.0,,2044000000.0,5643000000.0,,1394000000.0,1312000000.0,2362000000.0,-3394000000.0,2451000000.0,14098000000.0,43534000000.0,24071000000.0,22930000000.0,6260000000.0,24071000000.0,24071000000.0,19463000000.0,43534000000.0,14961000000.0,13203000000.0
Amgen Inc,AMGN,62QBXGPJ34PQ72Z12S66,318154,2010.0,Q2,,2010-06-30,2010-08-09 13:57:15+00:00,722000000.0,2208000000.0,2856000000.0,317000000.0,1712000000.0,,27119000000.0,11334000000.0,2421000000.0,9318000000.0,,2112000000.0,5630000000.0,,1321000000.0,1251000000.0,2320000000.0,-4266000000.0,2414000000.0,12811000000.0,40800000000.0,23170000000.0,20164000000.0,5992000000.0,23170000000.0,23170000000.0,17630000000.0,40800000000.0,15006000000.0,11638000000.0
Amgen Inc,AMGN,62QBXGPJ34PQ72Z12S66,318154,2010.0,Q1,,2010-03-31,2010-05-07 16:31:22+00:00,882000000.0,2271000000.0,3302000000.0,160000000.0,2266000000.0,,27031000000.0,11335000000.0,2462000000.0,9286000000.0,,2202000000.0,5619000000.0,,1219000000.0,1141000000.0,2179000000.0,-4852000000.0,2378000000.0,11851000000.0,40366000000.0,22339000000.0,19809000000.0,6562000000.0,22339000000.0,22339000000.0,18027000000.0,40366000000.0,14938000000.0,11465000000.0
Amgen Inc,AMGN,62QBXGPJ34PQ72Z12S66,318154,2011.0,FY,,2011-12-31,2013-02-27 16:18:11+00:00,642000000.0,2896000000.0,5028000000.0,171000000.0,6946000000.0,0.0,27777000000.0,11750000000.0,2584000000.0,21344000000.0,,2484000000.0,5420000000.0,,1572000000.0,1524000000.0,2744000000.0,-8919000000.0,84000000.0,13695000000.0,48871000000.0,19029000000.0,27593000000.0,5754000000.0,19029000000.0,19029000000.0,29842000000.0,48871000000.0,15858000000.0,24088000000.0
Amgen Inc,AMGN,62QBXGPJ34PQ72Z12S66,318154,2011.0,Q3,,2011-09-30,2011-11-04 06:10:39+00:00,734000000.0,2725000000.0,4197000000.0,118000000.0,3891000000.0,0.0,27602000000.0,11768000000.0,2683000000.0,13881000000.0,,2357000000.0,5391000000.0,,1672000000.0,1493000000.0,3016000000.0,-4167000000.0,384000000.0,13785000000.0,45765000000.0,23553000000.0,24430000000.0,5315000000.0,23553000000.0,23553000000.0,22212000000.0,45765000000.0,15944000000.0,16897000000.0
Amgen Inc,AMGN,62QBXGPJ34PQ72Z12S66,318154,2011.0,Q2,,2011-06-30,2011-08-08 14:54:26+00:00,870000000.0,2713000000.0,3629000000.0,45000000.0,5998000000.0,0.0,27514000000.0,11794000000.0,2782000000.0,13847000000.0,,2230000000.0,5516000000.0,,1366000000.0,1363000000.0,2893000000.0,-1945000000.0,83000000.0,13174000000.0,46936000000.0,25614000000.0,25481000000.0,4582000000.0,25614000000.0,25614000000.0,21322000000.0,46936000000.0,15939000000.0,16740000000.0
Amgen Inc,AMGN,62QBXGPJ34PQ72Z12S66,318154,2011.0,Q1,,2011-03-31,2011-05-10 13:12:16+00:00,832000000.0,2517000000.0,3334000000.0,-9000000.0,1266000000.0,,27376000000.0,11504000000.0,2808000000.0,10824000000.0,,2098000000.0,5455000000.0,,1716000000.0,1258000000.0,2657000000.0,-2383000000.0,83000000.0,14092000000.0,42714000000.0,24984000000.0,21689000000.0,4249000000.0,24984000000.0,24984000000.0,17730000000.0,42714000000.0,15570000000.0,13481000000.0
Amgen Inc,AMGN,62QBXGPJ34PQ72Z12S66,318154,2012.0,FY,,2012-12-31,2014-02-24 16:07:20+00:00,905000000.0,2518000000.0,4791000000.0,146000000.0,3257000000.0,0.0,29337000000.0,12662000000.0,3968000000.0,24034000000.0,0.0,2744000000.0,5326000000.0,,1886000000.0,1133000000.0,3013000000.0,-10423000000.0,2495000000.0,20804000000.0,54298000000.0,19060000000.0,31209000000.0,8191000000.0,19060000000.0,19060000000.0,35238000000.0,54298000000.0,17763000000.0,27047000000.0
Amgen Inc,AMGN,62QBXGPJ34PQ72Z12S66,318154,2012.0,Q3,,2012-09-30,2012-11-06 16:47:49+00:00,878000000.0,2696000000.0,5031000000.0,147000000.0,5823000000.0,0.0,29103000000.0,12589000000.0,3680000000.0,24020000000.0,,2769000000.0,5381000000.0,,1766000000.0,1193000000.0,3159000000.0,-9348000000.0,2458000000.0,19551000000.0,55448000000.0,19902000000.0,32605000000.0,8367000000.0,19902000000.0,19902000000.0,35546000000.0,55448000000.0,17462000000.0,27179000000.0
Amgen Inc,AMGN,62QBXGPJ34PQ72Z12S66,318154,2012.0,Q2,,2012-06-30,2012-08-08 17:03:20+00:00,884000000.0,2708000000.0,4732000000.0,151000000.0,5849000000.0,0.0,28468000000.0,12428000000.0,3470000000.0,21962000000.0,,2592000000.0,5437000000.0,,1787000000.0,1329000000.0,2993000000.0,-9380000000.0,2416000000.0,16626000000.0,52226000000.0,19239000000.0,29562000000.0,8032000000.0,19239000000.0,19239000000.0,32987000000.0,52226000000.0,17227000000.0,24955000000.0
Amgen Inc,AMGN,62QBXGPJ34PQ72Z12S66,318154,2012.0,Q1,,2012-03-31,2012-05-08 06:03:22+00:00,891000000.0,2988000000.0,5026000000.0,106000000.0,4207000000.0,0.0,28212000000.0,12121000000.0,3445000000.0,19028000000.0,,2499000000.0,5392000000.0,,1994000000.0,1437000000.0,3050000000.0,-9444000000.0,2381000000.0,15167000000.0,49250000000.0,18874000000.0,26855000000.0,8298000000.0,18874000000.0,18874000000.0,30376000000.0,49250000000.0,17003000000.0,22078000000.0
Amgen Inc,AMGN,62QBXGPJ34PQ72Z12S66,318154,2013.0,FY,,2013-12-31,2015-02-19 17:06:08+00:00,787000000.0,2697000000.0,4655000000.0,-161000000.0,3805000000.0,0.0,29891000000.0,14968000000.0,13262000000.0,29623000000.0,3412000000.0,3019000000.0,5349000000.0,3498000000.0,2250000000.0,1767000000.0,2961000000.0,-7634000000.0,2505000000.0,15596000000.0,66125000000.0,22096000000.0,27367000000.0,7947000000.0,22096000000.0,22096000000.0,44029000000.0,66125000000.0,33409000000.0,36082000000.0
Amgen Inc,AMGN,62QBXGPJ34PQ72Z12S66,318154,2013.0,Q3,,2013-09-30,2013-10-29 17:22:48+00:00,895000000.0,2670000000.0,3937000000.0,-97000000.0,8281000000.0,0.0,29665000000.0,12572000000.0,3682000000.0,27178000000.0,3411000000.0,2838000000.0,5283000000.0,,2049000000.0,1450000000.0,3324000000.0,-7840000000.0,11000000.0,14837000000.0,57073000000.0,21728000000.0,30675000000.0,4843000000.0,21728000000.0,21728000000.0,35345000000.0,57073000000.0,21115000000.0,30502000000.0
Amgen Inc,AMGN,62QBXGPJ34PQ72Z12S66,318154,2013.0,Q2,,2013-06-30,2013-08-06 17:10:01+00:00,1006000000.0,2674000000.0,3771000000.0,-71000000.0,5806000000.0,0.0,29519000000.0,12578000000.0,3776000000.0,23908000000.0,,2773000000.0,5293000000.0,,2208000000.0,1290000000.0,3324000000.0,-8854000000.0,7000000.0,16212000000.0,52610000000.0,20594000000.0,29673000000.0,4784000000.0,20594000000.0,20594000000.0,32016000000.0,52610000000.0,17644000000.0,27232000000.0
Amgen Inc,AMGN,62QBXGPJ34PQ72Z12S66,318154,2013.0,Q1,,2013-03-31,2013-05-03 16:23:52+00:00,940000000.0,2528000000.0,4195000000.0,137000000.0,2530000000.0,0.0,29465000000.0,12604000000.0,3897000000.0,23885000000.0,,2737000000.0,5296000000.0,,2159000000.0,1148000000.0,3122000000.0,-10111000000.0,7000000.0,18741000000.0,51640000000.0,19491000000.0,28695000000.0,5142000000.0,19491000000.0,19491000000.0,32149000000.0,51640000000.0,17649000000.0,27007000000.0
Amgen Inc,AMGN,62QBXGPJ34PQ72Z12S66,318154,2014.0,FY,,2014-12-31,2016-02-16 07:00:35+00:00,995000000.0,2546000000.0,5513000000.0,-8000000.0,3731000000.0,0.0,30410000000.0,14788000000.0,12693000000.0,30215000000.0,,2647000000.0,5223000000.0,3461000000.0,2494000000.0,1592000000.0,2547000000.0,-4624000000.0,500000000.0,23295000000.0,69009000000.0,25778000000.0,34713000000.0,7008000000.0,25778000000.0,25778000000.0,43231000000.0,69009000000.0,29073000000.0,36223000000.0
Amgen Inc,AMGN,62QBXGPJ34PQ72Z12S66,318154,2014.0,Q3,,2014-09-30,2014-10-29 16:46:52+00:00,955000000.0,2355000000.0,5096000000.0,-104000000.0,3677000000.0,0.0,30127000000.0,14815000000.0,13100000000.0,30480000000.0,0.0,2885000000.0,5267000000.0,,2733000000.0,1545000000.0,6419000000.0,-4698000000.0,2500000000.0,24398000000.0,70775000000.0,25325000000.0,36048000000.0,8551000000.0,25325000000.0,25325000000.0,45450000000.0,70775000000.0,29460000000.0,36899000000.0
Amgen Inc,AMGN,62QBXGPJ34PQ72Z12S66,318154,2014.0,Q2,,2014-06-30,2014-08-05 16:06:09+00:00,982000000.0,2697000000.0,4384000000.0,-123000000.0,4352000000.0,0.0,29981000000.0,14844000000.0,13499000000.0,30828000000.0,0.0,2954000000.0,5371000000.0,,2489000000.0,1492000000.0,6458000000.0,-5476000000.0,2500000000.0,21836000000.0,69534000000.0,24382000000.0,34328000000.0,7866000000.0,24382000000.0,24382000000.0,45152000000.0,69534000000.0,29835000000.0,37286000000.0
Amgen Inc,AMGN,62QBXGPJ34PQ72Z12S66,318154,2014.0,Q1,,2014-03-31,2014-04-30 16:18:43+00:00,949000000.0,2514000000.0,4749000000.0,-126000000.0,3687000000.0,0.0,29890000000.0,14832000000.0,13566000000.0,29519000000.0,3414000000.0,2966000000.0,5365000000.0,,3020000000.0,1525000000.0,6541000000.0,-7023000000.0,2505000000.0,16115000000.0,67004000000.0,22741000000.0,28302000000.0,8203000000.0,22741000000.0,22741000000.0,44263000000.0,67004000000.0,33337000000.0,36060000000.0
Amgen Inc,AMGN,62QBXGPJ34PQ72Z12S66,318154,2015.0,FY,,2015-12-31,2017-02-14 16:21:05+00:00,965000000.0,2995000000.0,5452000000.0,-480000000.0,4144000000.0,0.0,30649000000.0,14787000000.0,11641000000.0,29182000000.0,,2435000000.0,4907000000.0,4212000000.0,1703000000.0,1599000000.0,1308000000.0,-2086000000.0,2247000000.0,27238000000.0,71449000000.0,28083000000.0,38515000000.0,8664000000.0,28083000000.0,28083000000.0,43366000000.0,71449000000.0,28027000000.0,34702000000.0
Amgen Inc,AMGN,62QBXGPJ34PQ72Z12S66,318154,2015.0,Q3,,2015-09-30,2015-11-02 06:09:19+00:00,1067000000.0,2901000000.0,4848000000.0,-237000000.0,3226000000.0,0.0,30556000000.0,14674000000.0,11613000000.0,30511000000.0,,2531000000.0,4988000000.0,3109000000.0,2292000000.0,1750000000.0,3117000000.0,-2352000000.0,1250000000.0,27894000000.0,71869000000.0,27967000000.0,38844000000.0,7165000000.0,27967000000.0,27967000000.0,43902000000.0,71869000000.0,28037000000.0,36737000000.0
