company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,operatingcostofrevenue,operatingrevenue,otherincome,otheroperatingexpenses,otherrevenue,otherspecialcharges,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
McDonald's Corp,MCD,UE2136O97NLB5BYP9H04,63908,2007.0,FY,2007-01-01,2007-12-31,2010-02-26 10:45:54+00:00,2.02,2.02,1.5,,1.98,1237100000.0,2395100000.0,2335000000.0,60100000.0,2395100000.0,6627100000.0,22786600000.0,103200000.0,-11100000.0,,,1670300000.0,10621300000.0,6627100000.0,16159500000.0,410100000.0,12280500000.0,3879000000.0,-306900000.0,3572100000.0,22786600000.0,1185700000.0,1188300000.0,1211800000.0
McDonald's Corp,MCD,UE2136O97NLB5BYP9H04,63908,2008.0,FY,2008-01-01,2008-12-31,2011-02-25 11:12:02+00:00,3.83,3.83,1.625,,3.76,1844800000.0,4313200000.0,4313200000.0,,4313200000.0,6816400000.0,23522400000.0,237700000.0,-165200000.0,,,6000000.0,10422300000.0,6816400000.0,16706000000.0,522600000.0,10263100000.0,6442900000.0,-284900000.0,6158000000.0,23522400000.0,1126200000.0,1126600000.0,1146000000.0
McDonald's Corp,MCD,UE2136O97NLB5BYP9H04,63908,2008.0,Q3,2008-07-01,2008-09-30,2009-11-05 10:42:26+00:00,1.07,1.07,0.875,,1.05,507600000.0,1191300000.0,1191300000.0,,1191300000.0,3904100000.0,6267300000.0,6800000.0,-42600000.0,,,0.0,582100000.0,3904100000.0,2363200000.0,131600000.0,539500000.0,1823700000.0,-124800000.0,1698900000.0,6267300000.0,1113400000.0,1116600000.0,1136000000.0
McDonald's Corp,MCD,UE2136O97NLB5BYP9H04,63908,2008.0,Q2,2008-04-01,2008-06-30,2009-08-06 11:12:45+00:00,1.05,1.05,0.375,,1.04,508300000.0,1190500000.0,1190500000.0,,1190500000.0,3850500000.0,6075300000.0,190900000.0,-28600000.0,,,500000.0,598700000.0,3850500000.0,2224800000.0,146300000.0,570600000.0,1654200000.0,44600000.0,1698800000.0,6075300000.0,1133800000.0,1128900000.0,1148800000.0
McDonald's Corp,MCD,UE2136O97NLB5BYP9H04,63908,2009.0,FY,2009-01-01,2009-12-31,2011-02-25 11:12:02+00:00,4.17,4.17,2.05,,4.11,1936000000.0,4551000000.0,4551000000.0,,4551000000.0,6479700000.0,22744700000.0,119200000.0,-222300000.0,,,-61100000.0,9707400000.0,6479700000.0,16265000000.0,473200000.0,9424000000.0,6841000000.0,-354000000.0,6487000000.0,22744700000.0,1091400000.0,1092200000.0,1107400000.0
McDonald's Corp,MCD,UE2136O97NLB5BYP9H04,63908,2009.0,Q4,2009-10-01,2009-12-31,,1.13,1.13,,,1.11,484200000.0,1216800000.0,1216800000.0,,1216800000.0,-3853200000.0,5973400000.0,-9500000.0,-66700000.0,,600000.0,-62000000.0,8129000000.0,-3853200000.0,9826600000.0,115200000.0,8000900000.0,1826300000.0,-124700000.0,1701000000.0,5973400000.0,1091400000.0,1092200000.0,1107400000.0
McDonald's Corp,MCD,UE2136O97NLB5BYP9H04,63908,2009.0,Q3,2009-07-01,2009-09-30,2009-11-05 10:42:26+00:00,1.16,1.16,1.05,,1.15,560600000.0,1261000000.0,1261000000.0,,1261000000.0,3638400000.0,6046700000.0,6000000.0,-72600000.0,,-600000.0,-1500000.0,549600000.0,3638400000.0,2408300000.0,117800000.0,474900000.0,1932800000.0,-111800000.0,1821600000.0,6046700000.0,1087100000.0,1084500000.0,1098200000.0
McDonald's Corp,MCD,UE2136O97NLB5BYP9H04,63908,2009.0,Q3YTD,2009-01-01,2009-09-30,,3.04,3.04,2.05,,3.0,1451800000.0,3334200000.0,3334200000.0,,3334200000.0,10332900000.0,16771300000.0,128700000.0,-155600000.0,,-600000.0,900000.0,1578400000.0,10332900000.0,6438400000.0,358000000.0,1423100000.0,5014700000.0,-229300000.0,4786000000.0,16771300000.0,1087100000.0,1084500000.0,1098200000.0
McDonald's Corp,MCD,UE2136O97NLB5BYP9H04,63908,2009.0,Q2,2009-04-01,2009-06-30,2009-08-06 11:12:45+00:00,1.0,1.0,0.5,,0.98,498300000.0,1093700000.0,1093700000.0,,1093700000.0,3477300000.0,5647200000.0,29800000.0,-44300000.0,,,1200000.0,531500000.0,3477300000.0,2169900000.0,119300000.0,488400000.0,1681500000.0,-89500000.0,1592000000.0,5647200000.0,1093700000.0,1097300000.0,1111400000.0
McDonald's Corp,MCD,UE2136O97NLB5BYP9H04,63908,2009.0,Q2YTD,2009-01-01,2009-06-30,,1.88,1.88,1.0,,1.85,891200000.0,2073200000.0,2073200000.0,,2073200000.0,6694500000.0,10724600000.0,122700000.0,-83000000.0,,,2400000.0,1028800000.0,6694500000.0,4030100000.0,240200000.0,948200000.0,3081900000.0,-117500000.0,2964400000.0,10724600000.0,1093700000.0,1097300000.0,1111400000.0
McDonald's Corp,MCD,UE2136O97NLB5BYP9H04,63908,2009.0,Q1,2009-01-01,2009-03-31,2010-05-06 10:56:54+00:00,0.88,0.88,0.5,,0.87,392900000.0,979500000.0,979500000.0,,979500000.0,3217200000.0,5077400000.0,92900000.0,-38700000.0,,,1200000.0,497300000.0,3217200000.0,1860200000.0,120900000.0,459800000.0,1400400000.0,-28000000.0,1372400000.0,5077400000.0,1113100000.0,1109600000.0,1124400000.0
McDonald's Corp,MCD,UE2136O97NLB5BYP9H04,63908,2010.0,Q4,2010-10-01,2010-12-31,,1.18,1.18,,,1.16,491300000.0,1242300000.0,1242300000.0,,1242300000.0,-4019800000.0,6214100000.0,-6600000.0,-36400000.0,,,-12100000.0,8425200000.0,-4019800000.0,10233900000.0,117000000.0,8376700000.0,1857200000.0,-123600000.0,1733600000.0,6214100000.0,1066000000.0,1066000000.0,1080300000.0
McDonald's Corp,MCD,UE2136O97NLB5BYP9H04,63908,2010.0,FY,2010-01-01,2010-12-31,2013-02-25 11:19:42+00:00,4.64,4.64,2.26,,4.58,2054000000.0,4946300000.0,4946300000.0,,4946300000.0,6677900000.0,24074600000.0,-21900000.0,-198200000.0,,,29100000.0,10092700000.0,6677900000.0,17396700000.0,450900000.0,9923600000.0,7473100000.0,-472800000.0,7000300000.0,24074600000.0,1066000000.0,1066000000.0,1080300000.0
McDonald's Corp,MCD,UE2136O97NLB5BYP9H04,63908,2010.0,Q3,2010-07-01,2010-09-30,2010-11-05 09:01:08+00:00,1.31,1.31,1.16,,1.29,586100000.0,1388400000.0,1388400000.0,,1388400000.0,3698400000.0,6304900000.0,-7200000.0,-49900000.0,,,3600000.0,556300000.0,3698400000.0,2606500000.0,114800000.0,510000000.0,2096500000.0,-122000000.0,1974500000.0,6304900000.0,1059800000.0,1061000000.0,1074900000.0
McDonald's Corp,MCD,UE2136O97NLB5BYP9H04,63908,2010.0,Q3YTD,2010-01-01,2010-09-30,,3.46,3.46,2.26,,3.42,1562700000.0,3704000000.0,3704000000.0,,3704000000.0,10697700000.0,17860500000.0,-15300000.0,-161800000.0,,,41200000.0,1667500000.0,10697700000.0,7162800000.0,333900000.0,1546900000.0,5615900000.0,-349200000.0,5266700000.0,17860500000.0,1059800000.0,1061000000.0,1074900000.0
McDonald's Corp,MCD,UE2136O97NLB5BYP9H04,63908,2010.0,Q3TTM,2009-10-01,2010-09-30,,4.59,4.59,2.26,,4.53,2046900000.0,4920800000.0,4920800000.0,,4920800000.0,6844500000.0,23833900000.0,-24800000.0,-228500000.0,,600000.0,-20800000.0,9796500000.0,6844500000.0,16989400000.0,449100000.0,9547800000.0,7442200000.0,-473900000.0,6967700000.0,23833900000.0,1059800000.0,1061000000.0,1074900000.0
McDonald's Corp,MCD,UE2136O97NLB5BYP9H04,63908,2010.0,Q2,2010-04-01,2010-06-30,2010-08-05 11:10:50+00:00,1.14,1.14,0.55,,1.13,509500000.0,1225800000.0,1225800000.0,,1225800000.0,3549100000.0,5945500000.0,-1900000.0,-20600000.0,,,6800000.0,564900000.0,3549100000.0,2396400000.0,108100000.0,551100000.0,1845300000.0,-110000000.0,1735300000.0,5945500000.0,1075300000.0,1072100000.0,1085900000.0
McDonald's Corp,MCD,UE2136O97NLB5BYP9H04,63908,2010.0,Q2YTD,2010-01-01,2010-06-30,,2.15,2.15,1.1,,2.13,976600000.0,2315600000.0,2315600000.0,,2315600000.0,6999300000.0,11555600000.0,-8100000.0,-111900000.0,,,37600000.0,1111200000.0,6999300000.0,4556300000.0,219100000.0,1036900000.0,3519400000.0,-227200000.0,3292200000.0,11555600000.0,1075300000.0,1072100000.0,1085900000.0
McDonald's Corp,MCD,UE2136O97NLB5BYP9H04,63908,2010.0,Q2TTM,2009-07-01,2010-06-30,,4.44,4.44,2.15,,4.39,2021400000.0,4793400000.0,4793400000.0,,4793400000.0,6784500000.0,23575700000.0,-11600000.0,-251200000.0,,,-25900000.0,9789800000.0,6784500000.0,16791200000.0,452100000.0,9512700000.0,7278500000.0,-463700000.0,6814800000.0,23575700000.0,1075300000.0,1072100000.0,1085900000.0
McDonald's Corp,MCD,UE2136O97NLB5BYP9H04,63908,2010.0,Q1,2010-01-01,2010-03-31,2010-05-06 10:56:54+00:00,1.01,1.01,0.55,,1.0,467100000.0,1089800000.0,1089800000.0,,1089800000.0,3450200000.0,5610100000.0,-6200000.0,-91300000.0,,,30800000.0,546300000.0,3450200000.0,2159900000.0,111000000.0,485800000.0,1674100000.0,-117200000.0,1556900000.0,5610100000.0,1079000000.0,1076000000.0,1090100000.0
McDonald's Corp,MCD,UE2136O97NLB5BYP9H04,63908,2010.0,Q1TTM,2009-04-01,2010-03-31,,4.3,4.3,2.1,,4.24,2010200000.0,4661300000.0,4661300000.0,,4661300000.0,6712700000.0,23277400000.0,20100000.0,-274900000.0,,,-31500000.0,9756400000.0,6712700000.0,16564700000.0,463300000.0,9450000000.0,7114700000.0,-443200000.0,6671500000.0,23277400000.0,1079000000.0,1076000000.0,1090100000.0
McDonald's Corp,MCD,UE2136O97NLB5BYP9H04,63908,2011.0,Q4,2011-10-01,2011-12-31,,1.34,1.34,,,1.32,607100000.0,1376600000.0,1376600000.0,,1376600000.0,-4561600000.0,6822700000.0,-9400000.0,-71800000.0,,,4200000.0,9331900000.0,-4561600000.0,11384300000.0,126900000.0,9264300000.0,2120000000.0,-136300000.0,1983700000.0,6822700000.0,1032500000.0,1032100000.0,1044900000.0
McDonald's Corp,MCD,UE2136O97NLB5BYP9H04,63908,2011.0,FY,2011-01-01,2011-12-31,2014-02-24 13:26:44+00:00,5.33,5.33,2.53,,5.27,2509100000.0,5503100000.0,5503100000.0,,5503100000.0,7648700000.0,27006000000.0,-24700000.0,-236800000.0,,,,11064400000.0,7648700000.0,19357300000.0,492800000.0,10827600000.0,8529700000.0,-517500000.0,8012200000.0,27006000000.0,1032500000.0,1032100000.0,1044900000.0
McDonald's Corp,MCD,UE2136O97NLB5BYP9H04,63908,2011.0,Q3YTD,2011-01-01,2011-09-30,,3.99,3.99,2.53,,3.95,1902000000.0,4126500000.0,4126500000.0,,4126500000.0,12210300000.0,20183300000.0,-15300000.0,-165000000.0,,,-4200000.0,1732500000.0,12210300000.0,7973000000.0,365900000.0,1563300000.0,6409700000.0,-381200000.0,6028500000.0,20183300000.0,1025400000.0,1028800000.0,1041300000.0
McDonald's Corp,MCD,UE2136O97NLB5BYP9H04,63908,2011.0,Q3TTM,2010-10-01,2011-09-30,,5.17,5.17,2.53,,5.11,2393300000.0,5368800000.0,5368800000.0,,5368800000.0,8190500000.0,26397400000.0,-21900000.0,-201400000.0,,,-16300000.0,10157700000.0,8190500000.0,18206900000.0,482900000.0,9940000000.0,8266900000.0,-504800000.0,7762100000.0,26397400000.0,1025400000.0,1028800000.0,1041300000.0
McDonald's Corp,MCD,UE2136O97NLB5BYP9H04,63908,2011.0,Q2,2011-04-01,2011-06-30,2011-08-05 09:57:51+00:00,1.36,1.36,0.61,,1.35,656200000.0,1410200000.0,1410200000.0,,1410200000.0,4179800000.0,6905400000.0,-900000.0,-53900000.0,,,2400000.0,588000000.0,4179800000.0,2725600000.0,121800000.0,536500000.0,2189100000.0,-122700000.0,2066400000.0,6905400000.0,1036900000.0,1035600000.0,1047700000.0
