company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,aoci,capitalleaseobligations,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredtaxassets,currentdeferredtaxliabilities,goodwill,intangibleassets,longtermdebt,longterminvestments,netinventory,netppe,noncurrentdeferredtaxassets,noncurrentdeferredtaxliabilities,noncurrentnotereceivables,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,prepaidexpenses,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity,treasurystock
Edwards Lifesciences Corp,EW,YA13X31F3V31L8TMPR58,1099800,2014.0,FY,,2014-12-31,2016-02-19 16:17:10+00:00,58200000.0,325000000.0,367900000.0,-100900000.0,,653800000.0,0.0,1007300000.0,,,376000000.0,23400000.0,598100000.0,240900000.0,296800000.0,442900000.0,153700000.0,194800000.0,5800000.0,121700000.0,,49200000.0,112600000.0,48800000.0,2841900000.0,,785000000.0,3523000000.0,2191400000.0,2231100000.0,426100000.0,2191400000.0,2191400000.0,1331600000.0,3523000000.0,849000000.0,905500000.0,0.0,-1556900000.0
Edwards Lifesciences Corp,EW,YA13X31F3V31L8TMPR58,1099800,2014.0,Q3,,2014-09-30,2014-10-31 16:06:09+00:00,427800000.0,322900000.0,,-70600000.0,,404100000.0,0.0,938000000.0,29500000.0,,379000000.0,25800000.0,596400000.0,92000000.0,303600000.0,429300000.0,68700000.0,,8100000.0,89600000.0,,37900000.0,282400000.0,48500000.0,2732700000.0,,1111000000.0,3350000000.0,2043400000.0,2309200000.0,427800000.0,2043400000.0,2043400000.0,1306600000.0,3350000000.0,611500000.0,878800000.0,0.0,-1556700000.0
Edwards Lifesciences Corp,EW,YA13X31F3V31L8TMPR58,1099800,2014.0,Q2,,2014-06-30,2014-08-04 16:04:18+00:00,540500000.0,327500000.0,,-41100000.0,,498600000.0,0.0,874500000.0,42800000.0,,384300000.0,29500000.0,598000000.0,99000000.0,317100000.0,422500000.0,69900000.0,,7600000.0,60300000.0,,35700000.0,273200000.0,46300000.0,2638100000.0,,985500000.0,3326600000.0,1914900000.0,2278100000.0,540500000.0,1914900000.0,1914900000.0,1411700000.0,3326600000.0,626000000.0,871200000.0,0.0,-1556600000.0
Edwards Lifesciences Corp,EW,YA13X31F3V31L8TMPR58,1099800,2014.0,Q1,,2014-03-31,2014-05-02 16:06:26+00:00,356200000.0,305100000.0,,-32400000.0,,295700000.0,0.0,838100000.0,35400000.0,,385400000.0,31600000.0,725400000.0,95200000.0,308000000.0,418700000.0,76400000.0,,5900000.0,77200000.0,,35200000.0,229300000.0,46000000.0,2091100000.0,,535900000.0,2651700000.0,1340800000.0,1603300000.0,356200000.0,1340800000.0,1340800000.0,1310900000.0,2651700000.0,629700000.0,954700000.0,0.0,-1556000000.0
Edwards Lifesciences Corp,EW,YA13X31F3V31L8TMPR58,1099800,2015.0,FY,,2015-12-31,2017-02-17 17:01:03+00:00,63900000.0,371800000.0,412300000.0,-182600000.0,,718400000.0,0.0,1185900000.0,,,628300000.0,205400000.0,596900000.0,379900000.0,339900000.0,482500000.0,180500000.0,194700000.0,,66400000.0,,131800000.0,285400000.0,45100000.0,3336800000.0,,506300000.0,4056300000.0,2503100000.0,2047900000.0,476200000.0,2503100000.0,2503100000.0,1553200000.0,4056300000.0,1525900000.0,1077000000.0,0.0,-1837000000.0
Edwards Lifesciences Corp,EW,YA13X31F3V31L8TMPR58,1099800,2015.0,Q3,,2015-09-30,2015-10-28 19:43:27+00:00,532500000.0,338400000.0,,-169200000.0,,646100000.0,0.0,1131500000.0,79000000.0,,621200000.0,207300000.0,604900000.0,366000000.0,333500000.0,454800000.0,21400000.0,,5500000.0,96600000.0,,54900000.0,317800000.0,47500000.0,3196100000.0,,604400000.0,3876600000.0,2421400000.0,2145500000.0,532500000.0,2421400000.0,2421400000.0,1455200000.0,3876600000.0,1276300000.0,922700000.0,0.0,-1737000000.0
Edwards Lifesciences Corp,EW,YA13X31F3V31L8TMPR58,1099800,2015.0,Q2,,2015-06-30,2015-07-29 16:10:29+00:00,445200000.0,351000000.0,,-146600000.0,,597600000.0,0.0,1094000000.0,65200000.0,,370900000.0,18900000.0,600300000.0,324600000.0,313300000.0,450600000.0,82000000.0,,6600000.0,112400000.0,,57700000.0,274200000.0,46100000.0,3078000000.0,,811400000.0,3608300000.0,2288600000.0,2297000000.0,445200000.0,2288600000.0,2288600000.0,1319700000.0,3608300000.0,860700000.0,874500000.0,0.0,-1736800000.0
Edwards Lifesciences Corp,EW,YA13X31F3V31L8TMPR58,1099800,2015.0,Q1,,2015-03-31,2015-04-29 16:14:46+00:00,405300000.0,345300000.0,,-147900000.0,,457000000.0,0.0,1054400000.0,57000000.0,,368400000.0,20500000.0,602700000.0,255600000.0,298500000.0,445100000.0,84900000.0,,5700000.0,138400000.0,,53400000.0,266500000.0,44800000.0,2965300000.0,,913800000.0,3488400000.0,2213900000.0,2254800000.0,405300000.0,2213900000.0,2213900000.0,1274500000.0,3488400000.0,788500000.0,869200000.0,0.0,-1657900000.0
Edwards Lifesciences Corp,EW,YA13X31F3V31L8TMPR58,1099800,2016.0,FY,,2016-12-31,2018-02-16 16:10:41+00:00,97100000.0,414600000.0,435400000.0,-198400000.0,,930100000.0,0.0,1410400000.0,,,626100000.0,204800000.0,822300000.0,532100000.0,396600000.0,580000000.0,203800000.0,229800000.0,,111800000.0,,123200000.0,306400000.0,45900000.0,3906300000.0,0.0,341000000.0,4510000000.0,2619000000.0,2240000000.0,532500000.0,2619000000.0,2619000000.0,1891000000.0,4510000000.0,1690000000.0,1358500000.0,0.0,-2499300000.0
Edwards Lifesciences Corp,EW,YA13X31F3V31L8TMPR58,1099800,2016.0,Q3,,2016-09-30,2016-10-27 19:47:01+00:00,532800000.0,454200000.0,,-171200000.0,,645000000.0,0.0,1333100000.0,,,630000000.0,207000000.0,600600000.0,467500000.0,401000000.0,543700000.0,189300000.0,,5300000.0,66100000.0,,124800000.0,513800000.0,49800000.0,3747800000.0,,555300000.0,4339000000.0,2691800000.0,2171400000.0,532800000.0,2691800000.0,2691800000.0,1647200000.0,4339000000.0,1623900000.0,1114400000.0,0.0,-2217900000.0
Edwards Lifesciences Corp,EW,YA13X31F3V31L8TMPR58,1099800,2016.0,Q2,,2016-06-30,2016-07-28 19:58:10+00:00,478200000.0,425800000.0,,-178700000.0,,369900000.0,0.0,1261200000.0,,,629400000.0,208700000.0,602500000.0,391700000.0,367600000.0,516200000.0,188600000.0,,5300000.0,81500000.0,,126400000.0,499500000.0,50000000.0,3606400000.0,,690300000.0,4051400000.0,2471200000.0,1985100000.0,478200000.0,2471200000.0,2471200000.0,1580200000.0,4051400000.0,1550100000.0,1102000000.0,0.0,-2217700000.0
Edwards Lifesciences Corp,EW,YA13X31F3V31L8TMPR58,1099800,2016.0,Q1,,2016-03-31,2016-04-28 20:07:25+00:00,458300000.0,388500000.0,,-172600000.0,,501400000.0,0.0,1173200000.0,,,630900000.0,203700000.0,602200000.0,369200000.0,356600000.0,497300000.0,196500000.0,,5800000.0,73600000.0,,131100000.0,494000000.0,48800000.0,3479800000.0,,450400000.0,3853800000.0,2299300000.0,1819300000.0,458300000.0,2299300000.0,2299300000.0,1554500000.0,3853800000.0,1537200000.0,1096200000.0,0.0,-2181100000.0
Edwards Lifesciences Corp,EW,YA13X31F3V31L8TMPR58,1099800,2017.0,FY,,2017-12-31,2019-02-15 16:22:49+00:00,116600000.0,479300000.0,653700000.0,-132700000.0,,818300000.0,0.0,1378900000.0,,,1126500000.0,468000000.0,438400000.0,567000000.0,554900000.0,679700000.0,167100000.0,164600000.0,,116900000.0,,108900000.0,687200000.0,60600000.0,1962100000.0,649700000.0,519200000.0,5666400000.0,2956200000.0,2549200000.0,1420000000.0,2956200000.0,2956200000.0,2710200000.0,5666400000.0,2437500000.0,1290200000.0,0.0,-252100000.0
Edwards Lifesciences Corp,EW,YA13X31F3V31L8TMPR58,1099800,2017.0,Q3,,2017-09-30,2017-10-27 16:11:05+00:00,693700000.0,475000000.0,,-142700000.0,,630300000.0,0.0,1341100000.0,,,980500000.0,414900000.0,1034000000.0,567500000.0,538400000.0,649600000.0,197100000.0,,,97400000.0,,112400000.0,556700000.0,52800000.0,1964900000.0,41500000.0,772500000.0,5488400000.0,3162500000.0,2566400000.0,735200000.0,3162500000.0,3162500000.0,2325900000.0,5488400000.0,2272400000.0,1590700000.0,0.0,-800000.0
Edwards Lifesciences Corp,EW,YA13X31F3V31L8TMPR58,1099800,2017.0,Q2,,2017-06-30,2017-07-28 16:11:37+00:00,562500000.0,510700000.0,,-157800000.0,,508200000.0,0.0,1511700000.0,,,965100000.0,408600000.0,1016800000.0,551500000.0,491600000.0,627900000.0,185200000.0,,,95200000.0,,116800000.0,619600000.0,54100000.0,4331900000.0,,623600000.0,5138500000.0,2939600000.0,2283400000.0,562500000.0,2939600000.0,2939600000.0,2198900000.0,5138500000.0,2227200000.0,1636400000.0,0.0,-2746200000.0
Edwards Lifesciences Corp,EW,YA13X31F3V31L8TMPR58,1099800,2017.0,Q1,,2017-03-31,2017-04-28 16:06:26+00:00,584800000.0,510200000.0,,-181500000.0,,819300000.0,0.0,1450800000.0,,,945200000.0,402100000.0,847900000.0,519000000.0,431400000.0,588800000.0,179100000.0,,,105600000.0,,127800000.0,605000000.0,53000000.0,4145800000.0,,98900000.0,4780400000.0,2742700000.0,2018400000.0,584800000.0,2742700000.0,2742700000.0,2037700000.0,4780400000.0,2173200000.0,1452900000.0,0.0,-2672400000.0
Edwards Lifesciences Corp,EW,YA13X31F3V31L8TMPR58,1099800,2018.0,FY,,2018-12-31,2020-02-14 16:13:26+00:00,134000000.0,537300000.0,742600000.0,-138500000.0,,714100000.0,0.0,1599600000.0,,,1112200000.0,343200000.0,593800000.0,506300000.0,607000000.0,867500000.0,174000000.0,124900000.0,,131800000.0,,33600000.0,588000000.0,54300000.0,2694700000.0,,242400000.0,5323700000.0,3140400000.0,2286900000.0,876600000.0,3140400000.0,3140400000.0,2183300000.0,5323700000.0,2169300000.0,1306700000.0,0.0,-1015400000.0
Edwards Lifesciences Corp,EW,YA13X31F3V31L8TMPR58,1099800,2018.0,Q3,,2018-09-30,2018-10-25 20:39:02+00:00,661200000.0,530100000.0,,-139000000.0,,1261300000.0,0.0,1556000000.0,,,1122300000.0,467900000.0,593600000.0,479000000.0,583800000.0,826100000.0,115100000.0,,,150400000.0,,35200000.0,742200000.0,52600000.0,2687700000.0,599900000.0,334400000.0,5958200000.0,3361300000.0,2912600000.0,1261100000.0,3361300000.0,3361300000.0,2596900000.0,5958200000.0,2219500000.0,1335800000.0,0.0,-743400000.0
Edwards Lifesciences Corp,EW,YA13X31F3V31L8TMPR58,1099800,2018.0,Q2,,2018-06-30,2018-07-27 16:07:30+00:00,584000000.0,520100000.0,,-150800000.0,,1226400000.0,0.0,1423500000.0,,,1118600000.0,466000000.0,593900000.0,470400000.0,568100000.0,770200000.0,130100000.0,,,137100000.0,,34800000.0,744800000.0,69900000.0,2461800000.0,599200000.0,174400000.0,5686100000.0,3164200000.0,2696000000.0,1183200000.0,3164200000.0,3164200000.0,2521900000.0,5686100000.0,2219900000.0,1338700000.0,0.0,-570300000.0
Edwards Lifesciences Corp,EW,YA13X31F3V31L8TMPR58,1099800,2018.0,Q1,,2018-03-31,2018-04-27 16:06:36+00:00,674100000.0,446800000.0,,-121300000.0,,1227000000.0,0.0,1442100000.0,,,1144800000.0,480500000.0,456000000.0,532100000.0,573900000.0,711600000.0,181400000.0,,,118900000.0,,57800000.0,808900000.0,78000000.0,2179100000.0,640400000.0,272300000.0,5825100000.0,3245700000.0,2716900000.0,1314500000.0,3245700000.0,3245700000.0,2579400000.0,5825100000.0,2396600000.0,1264900000.0,0.0,-254200000.0
Edwards Lifesciences Corp,EW,YA13X31F3V31L8TMPR58,1099800,2019.0,FY,,2019-12-31,2020-04-27 19:56:19+00:00,876900000.0,599100000.0,,-156000000.0,58900000.0,1179100000.0,0.0,1841400000.0,,,1167700000.0,336500000.0,594400000.0,585500000.0,640900000.0,1060300000.0,172200000.0,171700000.0,,168000000.0,25500000.0,181900000.0,612400000.0,59100000.0,3741600000.0,,337800000.0,6488100000.0,4148300000.0,2984000000.0,902400000.0,4148300000.0,4148300000.0,2339800000.0,6488100000.0,2443800000.0,1437400000.0,0.0,-1278700000.0
Edwards Lifesciences Corp,EW,YA13X31F3V31L8TMPR58,1099800,2019.0,Q3,,2019-09-30,2019-10-25 16:08:59+00:00,751700000.0,570000000.0,,-155800000.0,52400000.0,1186600000.0,0.0,1787900000.0,,,1156600000.0,381100000.0,594200000.0,386000000.0,611100000.0,973600000.0,155800000.0,141700000.0,,144400000.0,24100000.0,173500000.0,587400000.0,57300000.0,3461400000.0,,170300000.0,5966300000.0,3814800000.0,2739700000.0,775800000.0,3814800000.0,3814800000.0,2151500000.0,5966300000.0,2253000000.0,1375700000.0,0.0,-1278700000.0
Edwards Lifesciences Corp,EW,YA13X31F3V31L8TMPR58,1099800,2019.0,Q2,,2019-06-30,2019-07-26 16:05:11+00:00,673200000.0,609600000.0,,-138200000.0,50400000.0,726800000.0,0.0,1729200000.0,,,1173900000.0,385600000.0,594100000.0,412900000.0,624900000.0,931100000.0,163800000.0,139500000.0,,130200000.0,23800000.0,151500000.0,592200000.0,55700000.0,3186700000.0,,207500000.0,5573500000.0,3500300000.0,2354700000.0,697000000.0,3500300000.0,3500300000.0,2073200000.0,5573500000.0,2287700000.0,1376200000.0,0.0,-1277400000.0
Edwards Lifesciences Corp,EW,YA13X31F3V31L8TMPR58,1099800,2019.0,Q1,,2019-03-31,2019-04-26 16:09:27+00:00,623900000.0,578000000.0,,-141200000.0,49700000.0,709200000.0,0.0,1665400000.0,,,1103400000.0,341300000.0,593900000.0,453700000.0,630900000.0,892200000.0,164500000.0,130300000.0,,141500000.0,22600000.0,145400000.0,601400000.0,55400000.0,2944400000.0,,253800000.0,5469300000.0,3447500000.0,2368800000.0,646500000.0,3447500000.0,3447500000.0,2021800000.0,5469300000.0,2208300000.0,1375300000.0,0.0,-1021100000.0
Edwards Lifesciences Corp,EW,YA13X31F3V31L8TMPR58,1099800,2020.0,Q1,,2020-03-31,2020-04-27 19:56:19+00:00,722000000.0,585100000.0,,-152000000.0,55700000.0,662900000.0,0.0,1894400000.0,,,1166200000.0,334800000.0,594600000.0,587800000.0,662200000.0,1100600000.0,158000000.0,175900000.0,,163700000.0,24900000.0,220800000.0,601900000.0,65800000.0,4052200000.0,,368200000.0,6076100000.0,3901100000.0,2507900000.0,746900000.0,3901100000.0,3901100000.0,2175000000.0,6076100000.0,2467600000.0,1428100000.0,0.0,-1893500000.0
