company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Bristol-Myers Squibb Co,BMY,HLYYNH7UQUORYSJQCN42,14272,2007.0,FY,2007-01-01,2007-12-31,2010-02-19 15:38:21+00:00,-432000000.0,350000000.0,542000000.0,0.0,45000000.0,-1186000000.0,333000000.0,0.0,-3213000000.0,-202000000.0,3153000000.0,-3213000000.0,-202000000.0,3153000000.0,-217000000.0,2928000000.0,2928000000.0,519000000.0,0.0,,-2213000000.0,-19878000000.0,-843000000.0,-1333000000.0,,20634000000.0,317000000.0
Bristol-Myers Squibb Co,BMY,HLYYNH7UQUORYSJQCN42,14272,2008.0,Q4,2008-10-01,2008-12-31,,,67000000.0,113000000.0,1006000000.0,-34000000.0,-393000000.0,1000000.0,,-584000000.0,1025000000.0,396000000.0,-584000000.0,1025000000.0,396000000.0,803000000.0,1510000000.0,1510000000.0,-901000000.0,230000000.0,,-616000000.0,-174000000.0,-285000000.0,-199000000.0,,231000000.0,247000000.0
Bristol-Myers Squibb Co,BMY,HLYYNH7UQUORYSJQCN42,14272,2008.0,FY,2008-01-01,2008-12-31,2011-02-18 13:34:50+00:00,-191000000.0,254000000.0,562000000.0,5537000000.0,-29000000.0,551000000.0,5000000.0,1580000000.0,-2582000000.0,5079000000.0,3707000000.0,-2582000000.0,5079000000.0,3707000000.0,6175000000.0,6243000000.0,6243000000.0,-3903000000.0,211000000.0,,-2461000000.0,-422000000.0,-941000000.0,-1917000000.0,,560000000.0,536000000.0
Bristol-Myers Squibb Co,BMY,HLYYNH7UQUORYSJQCN42,14272,2008.0,Q3,2008-07-01,2008-09-30,,,61000000.0,121000000.0,4048000000.0,-22000000.0,1511000000.0,,1000000.0,-2233000000.0,3959000000.0,1422000000.0,-2233000000.0,3959000000.0,1422000000.0,3126000000.0,2837000000.0,2837000000.0,-3108000000.0,,,-615000000.0,75000000.0,-196000000.0,-1619000000.0,,23000000.0,9000000.0
Bristol-Myers Squibb Co,BMY,HLYYNH7UQUORYSJQCN42,14272,2008.0,Q3YTD,2008-01-01,2008-09-30,2009-10-22 11:39:55+00:00,-191000000.0,187000000.0,449000000.0,4531000000.0,5000000.0,944000000.0,4000000.0,1580000000.0,-1998000000.0,4054000000.0,3311000000.0,-1998000000.0,4054000000.0,3311000000.0,5372000000.0,4733000000.0,4733000000.0,-3002000000.0,-19000000.0,,-1845000000.0,-248000000.0,-656000000.0,-1718000000.0,,329000000.0,289000000.0
Bristol-Myers Squibb Co,BMY,HLYYNH7UQUORYSJQCN42,14272,2008.0,Q2YTD,2008-01-01,2008-06-30,2009-07-23 14:01:55+00:00,-191000000.0,126000000.0,328000000.0,483000000.0,27000000.0,-567000000.0,4000000.0,1579000000.0,235000000.0,95000000.0,1889000000.0,235000000.0,95000000.0,1889000000.0,2246000000.0,1896000000.0,1896000000.0,106000000.0,-19000000.0,,-1230000000.0,-323000000.0,-460000000.0,-99000000.0,,306000000.0,280000000.0
Bristol-Myers Squibb Co,BMY,HLYYNH7UQUORYSJQCN42,14272,2009.0,FY,2009-01-01,2009-12-31,2012-02-17 08:44:56+00:00,-2793000000.0,238000000.0,469000000.0,557000000.0,39000000.0,205000000.0,827000000.0,1683000000.0,-17000000.0,-4380000000.0,4065000000.0,-17000000.0,-4380000000.0,4065000000.0,-293000000.0,11862000000.0,11862000000.0,-8709000000.0,194000000.0,,-2483000000.0,-3489000000.0,-730000000.0,-238000000.0,,2075000000.0,
Bristol-Myers Squibb Co,BMY,HLYYNH7UQUORYSJQCN42,14272,2009.0,Q4,2009-10-01,2009-12-31,,-561000000.0,61000000.0,121000000.0,557000000.0,5000000.0,1535000000.0,42000000.0,1683000000.0,994000000.0,-1027000000.0,1344000000.0,994000000.0,-1027000000.0,1344000000.0,1316000000.0,8353000000.0,8353000000.0,-8726000000.0,,-130000000.0,-626000000.0,-1171000000.0,-196000000.0,-105000000.0,,474000000.0,
Bristol-Myers Squibb Co,BMY,HLYYNH7UQUORYSJQCN42,14272,2009.0,Q3YTD,2009-01-01,2009-09-30,2010-10-26 10:29:00+00:00,-2232000000.0,177000000.0,348000000.0,,34000000.0,-1330000000.0,785000000.0,0.0,-1011000000.0,-3353000000.0,2721000000.0,-1011000000.0,-3353000000.0,2721000000.0,-1609000000.0,3509000000.0,3509000000.0,17000000.0,194000000.0,130000000.0,-1857000000.0,-2318000000.0,-534000000.0,-133000000.0,0.0,1601000000.0,
Bristol-Myers Squibb Co,BMY,HLYYNH7UQUORYSJQCN42,14272,2009.0,Q3TTM,2008-10-01,2009-09-30,,-2232000000.0,244000000.0,461000000.0,1006000000.0,,-1723000000.0,786000000.0,,-1595000000.0,-2328000000.0,3117000000.0,-1595000000.0,-2328000000.0,3117000000.0,-806000000.0,5019000000.0,5019000000.0,-884000000.0,424000000.0,130000000.0,-2473000000.0,-2492000000.0,-819000000.0,-332000000.0,,1832000000.0,247000000.0
Bristol-Myers Squibb Co,BMY,HLYYNH7UQUORYSJQCN42,14272,2009.0,Q3,2009-07-01,2009-09-30,,-2232000000.0,64000000.0,117000000.0,,32000000.0,-5000000.0,3000000.0,,-656000000.0,-1989000000.0,1473000000.0,-656000000.0,-1989000000.0,1473000000.0,-1140000000.0,1290000000.0,1290000000.0,7000000.0,3000000.0,26000000.0,-626000000.0,-405000000.0,-169000000.0,-36000000.0,,791000000.0,
Bristol-Myers Squibb Co,BMY,HLYYNH7UQUORYSJQCN42,14272,2009.0,Q2YTD,2009-01-01,2009-06-30,2010-07-22 10:50:12+00:00,,113000000.0,231000000.0,,2000000.0,-1325000000.0,782000000.0,0.0,-355000000.0,-1364000000.0,1248000000.0,-355000000.0,-1364000000.0,1248000000.0,-469000000.0,2219000000.0,2219000000.0,10000000.0,191000000.0,104000000.0,-1231000000.0,-1913000000.0,-365000000.0,-97000000.0,0.0,810000000.0,
Bristol-Myers Squibb Co,BMY,HLYYNH7UQUORYSJQCN42,14272,2009.0,Q2TTM,2008-07-01,2009-06-30,,,241000000.0,465000000.0,5054000000.0,-54000000.0,-207000000.0,783000000.0,1000000.0,-3172000000.0,3620000000.0,3066000000.0,-3172000000.0,3620000000.0,3066000000.0,3460000000.0,6566000000.0,6566000000.0,-3999000000.0,421000000.0,104000000.0,-2462000000.0,-2012000000.0,-846000000.0,-1915000000.0,,1064000000.0,256000000.0
Bristol-Myers Squibb Co,BMY,HLYYNH7UQUORYSJQCN42,14272,2009.0,Q2,2009-04-01,2009-06-30,,,56000000.0,121000000.0,,27000000.0,-690000000.0,,-2000000.0,-710000000.0,-438000000.0,796000000.0,-710000000.0,-438000000.0,796000000.0,-325000000.0,1298000000.0,1298000000.0,11000000.0,4000000.0,104000000.0,-615000000.0,-1043000000.0,-164000000.0,-97000000.0,,730000000.0,-65000000.0
Bristol-Myers Squibb Co,BMY,HLYYNH7UQUORYSJQCN42,14272,2009.0,Q1,2009-01-01,2009-03-31,2010-04-29 10:49:28+00:00,,57000000.0,110000000.0,,-25000000.0,-635000000.0,782000000.0,2000000.0,355000000.0,-926000000.0,452000000.0,355000000.0,-926000000.0,452000000.0,-144000000.0,921000000.0,921000000.0,-1000000.0,187000000.0,,-616000000.0,-870000000.0,-201000000.0,,,80000000.0,65000000.0
Bristol-Myers Squibb Co,BMY,HLYYNH7UQUORYSJQCN42,14272,2010.0,Q4,2010-10-01,2010-12-31,,-829000000.0,-198000000.0,259000000.0,-57000000.0,,-433000000.0,41000000.0,-54000000.0,-1664000000.0,-2479000000.0,1595000000.0,-1664000000.0,-2479000000.0,1595000000.0,-2548000000.0,842000000.0,842000000.0,1125000000.0,48000000.0,67000000.0,-549000000.0,-2120000000.0,-125000000.0,-927000000.0,-223000000.0,585000000.0,
Bristol-Myers Squibb Co,BMY,HLYYNH7UQUORYSJQCN42,14272,2010.0,FY,2010-01-01,2010-12-31,2013-02-15 08:55:25+00:00,-829000000.0,,607000000.0,,14000000.0,-1018000000.0,252000000.0,6000000.0,-3343000000.0,-3812000000.0,4491000000.0,-3343000000.0,-3812000000.0,4491000000.0,-2650000000.0,4513000000.0,4513000000.0,389000000.0,146000000.0,67000000.0,-2202000000.0,-5823000000.0,-424000000.0,-969000000.0,-576000000.0,3197000000.0,
Bristol-Myers Squibb Co,BMY,HLYYNH7UQUORYSJQCN42,14272,2010.0,Q3YTD,2010-01-01,2010-09-30,2011-10-27 12:01:45+00:00,0.0,198000000.0,348000000.0,57000000.0,14000000.0,-585000000.0,211000000.0,60000000.0,-1679000000.0,-1333000000.0,2896000000.0,-1679000000.0,-1333000000.0,2896000000.0,-102000000.0,3671000000.0,3671000000.0,-736000000.0,98000000.0,0.0,-1653000000.0,-3703000000.0,-299000000.0,-42000000.0,-353000000.0,2612000000.0,
Bristol-Myers Squibb Co,BMY,HLYYNH7UQUORYSJQCN42,14272,2010.0,Q3TTM,2009-10-01,2010-09-30,,-561000000.0,259000000.0,469000000.0,614000000.0,19000000.0,950000000.0,253000000.0,1743000000.0,-685000000.0,-2360000000.0,4240000000.0,-685000000.0,-2360000000.0,4240000000.0,1214000000.0,12024000000.0,12024000000.0,-9462000000.0,98000000.0,-130000000.0,-2279000000.0,-4874000000.0,-495000000.0,-147000000.0,-353000000.0,3086000000.0,
Bristol-Myers Squibb Co,BMY,HLYYNH7UQUORYSJQCN42,14272,2010.0,Q3,2010-07-01,2010-09-30,,,66000000.0,102000000.0,22000000.0,30000000.0,231000000.0,89000000.0,-7000000.0,-698000000.0,948000000.0,1383000000.0,-698000000.0,948000000.0,1383000000.0,1663000000.0,1302000000.0,1302000000.0,-318000000.0,,,-550000000.0,-116000000.0,-89000000.0,-42000000.0,-188000000.0,1131000000.0,
Bristol-Myers Squibb Co,BMY,HLYYNH7UQUORYSJQCN42,14272,2010.0,Q2YTD,2010-01-01,2010-06-30,2011-07-28 10:57:05+00:00,,132000000.0,246000000.0,35000000.0,-16000000.0,-816000000.0,122000000.0,67000000.0,-981000000.0,-2281000000.0,1513000000.0,-981000000.0,-2281000000.0,1513000000.0,-1765000000.0,2369000000.0,2369000000.0,-418000000.0,98000000.0,0.0,-1103000000.0,-3587000000.0,-210000000.0,0.0,-165000000.0,1481000000.0,
Bristol-Myers Squibb Co,BMY,HLYYNH7UQUORYSJQCN42,14272,2010.0,Q2TTM,2009-07-01,2010-06-30,,-2793000000.0,257000000.0,484000000.0,592000000.0,21000000.0,714000000.0,167000000.0,1750000000.0,-643000000.0,-5297000000.0,4330000000.0,-643000000.0,-5297000000.0,4330000000.0,-1589000000.0,12012000000.0,12012000000.0,-9137000000.0,101000000.0,-104000000.0,-2355000000.0,-5163000000.0,-575000000.0,-141000000.0,-165000000.0,2746000000.0,
Bristol-Myers Squibb Co,BMY,HLYYNH7UQUORYSJQCN42,14272,2010.0,Q2,2010-04-01,2010-06-30,,,67000000.0,124000000.0,-2000000.0,-9000000.0,-113000000.0,40000000.0,67000000.0,-495000000.0,238000000.0,1049000000.0,-495000000.0,238000000.0,1049000000.0,783000000.0,1268000000.0,1268000000.0,-297000000.0,98000000.0,,-552000000.0,-707000000.0,-81000000.0,17000000.0,-165000000.0,1028000000.0,
Bristol-Myers Squibb Co,BMY,HLYYNH7UQUORYSJQCN42,14272,2010.0,Q1,2010-01-01,2010-03-31,2011-04-28 11:26:13+00:00,,65000000.0,122000000.0,37000000.0,-7000000.0,-703000000.0,82000000.0,0.0,-486000000.0,-2519000000.0,464000000.0,-486000000.0,-2519000000.0,464000000.0,-2548000000.0,1101000000.0,1101000000.0,-121000000.0,0.0,,-551000000.0,-2880000000.0,-129000000.0,-17000000.0,0.0,453000000.0,
Bristol-Myers Squibb Co,BMY,HLYYNH7UQUORYSJQCN42,14272,2010.0,Q1TTM,2009-04-01,2010-03-31,,-2793000000.0,246000000.0,481000000.0,594000000.0,57000000.0,137000000.0,127000000.0,1681000000.0,-858000000.0,-5973000000.0,4077000000.0,-858000000.0,-5973000000.0,4077000000.0,-2697000000.0,12042000000.0,12042000000.0,-8829000000.0,7000000.0,,-2418000000.0,-5499000000.0,-658000000.0,-255000000.0,,2448000000.0,-65000000.0
Bristol-Myers Squibb Co,BMY,HLYYNH7UQUORYSJQCN42,14272,2011.0,Q4,2011-10-01,2011-12-31,,-50000000.0,,146000000.0,,-4000000.0,159000000.0,236000000.0,-67000000.0,-754000000.0,495000000.0,1568000000.0,-754000000.0,495000000.0,1568000000.0,1305000000.0,1231000000.0,1231000000.0,32000000.0,,2000000.0,-560000000.0,-1475000000.0,-134000000.0,-1000000.0,-362000000.0,2152000000.0,
Bristol-Myers Squibb Co,BMY,HLYYNH7UQUORYSJQCN42,14272,2011.0,FY,2011-01-01,2011-12-31,2014-02-14 09:37:38+00:00,-360000000.0,,628000000.0,,-3000000.0,-1090000000.0,601000000.0,,-2657000000.0,-1437000000.0,4840000000.0,-2657000000.0,-1437000000.0,4840000000.0,743000000.0,5260000000.0,5260000000.0,42000000.0,296000000.0,149000000.0,-2254000000.0,-6819000000.0,-367000000.0,-79000000.0,-1221000000.0,5960000000.0,
Bristol-Myers Squibb Co,BMY,HLYYNH7UQUORYSJQCN42,14272,2011.0,Q3TTM,2010-10-01,2011-09-30,,-1139000000.0,-198000000.0,741000000.0,-57000000.0,1000000.0,-1682000000.0,406000000.0,13000000.0,-3567000000.0,-4411000000.0,4867000000.0,-3567000000.0,-4411000000.0,4867000000.0,-3110000000.0,4871000000.0,4871000000.0,1135000000.0,344000000.0,214000000.0,-2243000000.0,-7464000000.0,-358000000.0,-1005000000.0,-1082000000.0,4393000000.0,
Bristol-Myers Squibb Co,BMY,HLYYNH7UQUORYSJQCN42,14272,2011.0,Q3,2011-07-01,2011-09-30,,-310000000.0,-168000000.0,254000000.0,,-25000000.0,-556000000.0,130000000.0,-3000000.0,-704000000.0,-163000000.0,1698000000.0,-704000000.0,-163000000.0,1698000000.0,806000000.0,1355000000.0,1355000000.0,813000000.0,207000000.0,25000000.0,-564000000.0,-1157000000.0,-84000000.0,,-474000000.0,1363000000.0,
Bristol-Myers Squibb Co,BMY,HLYYNH7UQUORYSJQCN42,14272,2011.0,Q3YTD,2011-01-01,2011-09-30,2012-10-24 11:06:28+00:00,-310000000.0,,482000000.0,,1000000.0,-1249000000.0,365000000.0,67000000.0,-1903000000.0,-1932000000.0,3272000000.0,-1903000000.0,-1932000000.0,3272000000.0,-562000000.0,4029000000.0,4029000000.0,10000000.0,296000000.0,147000000.0,-1694000000.0,-5344000000.0,-233000000.0,-78000000.0,-859000000.0,3808000000.0,
Bristol-Myers Squibb Co,BMY,HLYYNH7UQUORYSJQCN42,14272,2011.0,Q2YTD,2011-01-01,2011-06-30,2012-07-25 11:24:20+00:00,0.0,168000000.0,228000000.0,0.0,26000000.0,-693000000.0,235000000.0,70000000.0,-1199000000.0,-1769000000.0,1574000000.0,-1199000000.0,-1769000000.0,1574000000.0,-1368000000.0,2674000000.0,2674000000.0,-803000000.0,89000000.0,122000000.0,-1130000000.0,-4187000000.0,-149000000.0,-78000000.0,-385000000.0,2445000000.0,
Bristol-Myers Squibb Co,BMY,HLYYNH7UQUORYSJQCN42,14272,2011.0,Q2TTM,2010-07-01,2011-06-30,,-829000000.0,36000000.0,589000000.0,-35000000.0,56000000.0,-895000000.0,365000000.0,9000000.0,-3561000000.0,-3300000000.0,4552000000.0,-3561000000.0,-3300000000.0,4552000000.0,-2253000000.0,4818000000.0,4818000000.0,4000000.0,137000000.0,189000000.0,-2229000000.0,-6423000000.0,-363000000.0,-1047000000.0,-796000000.0,4161000000.0,
Bristol-Myers Squibb Co,BMY,HLYYNH7UQUORYSJQCN42,14272,2011.0,Q2,2011-04-01,2011-06-30,,,95000000.0,111000000.0,-114000000.0,6000000.0,325000000.0,182000000.0,52000000.0,-507000000.0,-332000000.0,1093000000.0,-507000000.0,-332000000.0,1093000000.0,260000000.0,1307000000.0,1307000000.0,-745000000.0,85000000.0,122000000.0,-565000000.0,-1953000000.0,-74000000.0,-24000000.0,-237000000.0,1687000000.0,
Bristol-Myers Squibb Co,BMY,HLYYNH7UQUORYSJQCN42,14272,2011.0,Q1TTM,2010-04-01,2011-03-31,,-829000000.0,8000000.0,602000000.0,77000000.0,41000000.0,-1333000000.0,223000000.0,24000000.0,-3549000000.0,-2730000000.0,4508000000.0,-3549000000.0,-2730000000.0,4508000000.0,-1730000000.0,4779000000.0,4779000000.0,452000000.0,150000000.0,67000000.0,-2216000000.0,-5177000000.0,-370000000.0,-1006000000.0,-724000000.0,3502000000.0,
Bristol-Myers Squibb Co,BMY,HLYYNH7UQUORYSJQCN42,14272,2011.0,Q1,2011-01-01,2011-03-31,2012-04-26 11:49:15+00:00,,73000000.0,117000000.0,114000000.0,20000000.0,-1018000000.0,53000000.0,18000000.0,-692000000.0,-1437000000.0,481000000.0,-692000000.0,-1437000000.0,481000000.0,-1628000000.0,1367000000.0,1367000000.0,-58000000.0,4000000.0,,-565000000.0,-2234000000.0,-75000000.0,-54000000.0,-148000000.0,758000000.0,
Bristol-Myers Squibb Co,BMY,HLYYNH7UQUORYSJQCN42,14272,2012.0,Q4,2012-10-01,2012-12-31,,,292000000.0,199000000.0,68000000.0,-2000000.0,-631000000.0,66000000.0,29000000.0,-958000000.0,277000000.0,836000000.0,-958000000.0,277000000.0,836000000.0,153000000.0,924000000.0,924000000.0,52000000.0,,-16000000.0,-561000000.0,-106000000.0,-175000000.0,,-492000000.0,506000000.0,
