company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Anthem Inc,ANTM,8MYN82XMYQH89CTMTH67,1156039,2007.0,FY,2007-01-01,2007-12-31,2010-02-18 15:30:26+00:00,-298500000.0,466000000.0,120200000.0,0.0,0.0,263600000.0,,2481100000.0,-3409900000.0,-768900000.0,4344600000.0,-3409900000.0,-768900000.0,4344600000.0,165800000.0,3345400000.0,3345400000.0,149400000.0,770100000.0,-2200000.0,,-10003600000.0,-322000000.0,-509700000.0,-6151400000.0,9800100000.0,57300000.0
Anthem Inc,ANTM,8MYN82XMYQH89CTMTH67,1156039,2008.0,Q4,2008-10-01,2008-12-31,,,108100000.0,26700000.0,,,-595800000.0,,-2000000.0,-736700000.0,172500000.0,477500000.0,-736700000.0,172500000.0,477500000.0,-86700000.0,331400000.0,331400000.0,607100000.0,-50300000.0,,,-795100000.0,-109700000.0,-455200000.0,-229200000.0,1075900000.0,1400000.0
Anthem Inc,ANTM,8MYN82XMYQH89CTMTH67,1156039,2008.0,FY,2008-01-01,2008-12-31,2010-02-18 15:30:26+00:00,-197700000.0,466300000.0,105400000.0,5000000.0,0.0,-1968100000.0,,623000000.0,-3735600000.0,616200000.0,2535400000.0,-3735600000.0,616200000.0,2535400000.0,-584000000.0,2490700000.0,2490700000.0,1441100000.0,-143100000.0,0.0,,-7163700000.0,-345600000.0,-939300000.0,-3276200000.0,8305500000.0,12700000.0
Anthem Inc,ANTM,8MYN82XMYQH89CTMTH67,1156039,2008.0,Q3,2008-07-01,2008-09-30,,-91200000.0,120000000.0,26800000.0,,,-813000000.0,,-96200000.0,-902500000.0,800000.0,898500000.0,-902500000.0,800000.0,898500000.0,-3200000.0,820700000.0,820700000.0,744000000.0,-156300000.0,,,-1229700000.0,-79900000.0,-478200000.0,-171800000.0,1401600000.0,
Anthem Inc,ANTM,8MYN82XMYQH89CTMTH67,1156039,2008.0,Q3YTD,2008-01-01,2008-09-30,2009-10-28 16:14:27+00:00,-197700000.0,358200000.0,78700000.0,5000000.0,0.0,-1372300000.0,,625000000.0,-2998900000.0,443700000.0,2057900000.0,-2998900000.0,443700000.0,2057900000.0,-497300000.0,2159300000.0,2159300000.0,834000000.0,-92800000.0,0.0,,-6368600000.0,-235900000.0,-484100000.0,-3047000000.0,7229600000.0,11300000.0
Anthem Inc,ANTM,8MYN82XMYQH89CTMTH67,1156039,2008.0,Q2YTD,2008-01-01,2008-06-30,2009-07-29 16:42:31+00:00,-106500000.0,238200000.0,51900000.0,5000000.0,0.0,-559300000.0,,721200000.0,-2096400000.0,442900000.0,1159400000.0,-2096400000.0,442900000.0,1159400000.0,-494100000.0,1338600000.0,1338600000.0,90000000.0,63500000.0,0.0,,-5138900000.0,-156000000.0,-5900000.0,-2875200000.0,5828000000.0,11300000.0
Anthem Inc,ANTM,8MYN82XMYQH89CTMTH67,1156039,2009.0,Q4,2009-10-01,2009-12-31,,,108700000.0,28400000.0,4672300000.0,-8900000.0,878200000.0,,-2000000.0,-1210200000.0,4163300000.0,29700000.0,-1210200000.0,4163300000.0,29700000.0,2973900000.0,2741800000.0,2741800000.0,-3727400000.0,73600000.0,-28800000.0,,-1991700000.0,-106100000.0,-454800000.0,-827000000.0,1617600000.0,
Anthem Inc,ANTM,8MYN82XMYQH89CTMTH67,1156039,2009.0,FY,2009-01-01,2009-12-31,2012-02-22 16:09:42+00:00,-66300000.0,446400000.0,107100000.0,4672300000.0,-6700000.0,742400000.0,,990300000.0,-3402800000.0,3002800000.0,3038900000.0,-3402800000.0,3002800000.0,3038900000.0,2632200000.0,4745900000.0,4745900000.0,-3002900000.0,-340400000.0,-32000000.0,,-7554700000.0,-378400000.0,-1414300000.0,-2638400000.0,6361500000.0,400000.0
Anthem Inc,ANTM,8MYN82XMYQH89CTMTH67,1156039,2009.0,Q3TTM,2008-10-01,2009-09-30,,-66300000.0,445800000.0,105400000.0,,2200000.0,-731600000.0,,990300000.0,-2929300000.0,-988000000.0,3486700000.0,-2929300000.0,-988000000.0,3486700000.0,-428400000.0,2335500000.0,2335500000.0,1331600000.0,-464300000.0,-3200000.0,,-6358100000.0,-382000000.0,-1414700000.0,-2040600000.0,5819800000.0,1800000.0
Anthem Inc,ANTM,8MYN82XMYQH89CTMTH67,1156039,2009.0,Q3,2009-07-01,2009-09-30,,,112700000.0,26400000.0,,1000000.0,318400000.0,,,-1121400000.0,-201600000.0,1439600000.0,-1121400000.0,-201600000.0,1439600000.0,117600000.0,730200000.0,730200000.0,251900000.0,-111300000.0,,,-1204100000.0,-114400000.0,-316900000.0,-693200000.0,1116900000.0,
