company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
ResMed Inc,RMD,,943819,2009.0,FY,2008-07-01,2009-06-30,2011-08-16 20:19:34+00:00,-6922000.0,,16926000.0,5967000.0,53963000.0,,-36877000.0,-3533000.0,24892000.0,80137000.0,1871000.0,-109299000.0,238877000.0,1871000.0,-109299000.0,238877000.0,94572000.0,146448000.0,146448000.0,41999000.0,3870000.0,4814000.0,,-2267000.0,-109692000.0,-38435000.0,-68593000.0,0.0,4768000.0
ResMed Inc,RMD,,943819,2010.0,Q4,2010-04-01,2010-06-30,,-1308000.0,,19164000.0,1006000.0,15473000.0,,-37171000.0,-15024000.0,29871000.0,,-39652000.0,-14299000.0,58962000.0,-39652000.0,-14299000.0,58962000.0,-32160000.0,53166000.0,53166000.0,5347000.0,5027000.0,3161000.0,,,-16322000.0,-20000000.0,-54550000.0,,170000.0
ResMed Inc,RMD,,943819,2010.0,FY,2009-07-01,2010-06-30,2012-08-13 21:40:41+00:00,-15446000.0,,96674000.0,2667000.0,61563000.0,,4353000.0,-76160000.0,95222000.0,0.0,-61129000.0,-58311000.0,188213000.0,-61129000.0,-58311000.0,188213000.0,73126000.0,190085000.0,190085000.0,12725000.0,13169000.0,12486000.0,,0.0,-56855000.0,-38438000.0,-131082000.0,1050000.0,454000.0
ResMed Inc,RMD,,943819,2010.0,Q3,2010-01-01,2010-03-31,,-893000.0,,7451000.0,560000.0,16116000.0,,6427000.0,-12664000.0,26842000.0,,18943000.0,-9407000.0,53542000.0,18943000.0,-9407000.0,53542000.0,69505000.0,48834000.0,48834000.0,1256000.0,2979000.0,3092000.0,,,-11940000.0,-175000.0,-10703000.0,50000.0,284000.0
ResMed Inc,RMD,,943819,2010.0,Q3YTD,2009-07-01,2010-03-31,2011-05-03 11:10:05+00:00,-14138000.0,,77510000.0,1661000.0,46090000.0,,41524000.0,-61136000.0,65351000.0,0.0,-21477000.0,-44012000.0,129251000.0,-21477000.0,-44012000.0,129251000.0,105286000.0,136919000.0,136919000.0,7378000.0,8142000.0,9325000.0,,0.0,-40533000.0,-18438000.0,-76532000.0,1050000.0,284000.0
ResMed Inc,RMD,,943819,2010.0,Q2,2009-10-01,2009-12-31,,-11917000.0,-280000.0,61380000.0,640000.0,15880000.0,,5659000.0,-53273000.0,25126000.0,,-22411000.0,-21209000.0,11568000.0,-22411000.0,-21209000.0,11568000.0,-26393000.0,45983000.0,45983000.0,3258000.0,3094000.0,4223000.0,,,-14515000.0,-18263000.0,-32368000.0,1000000.0,
ResMed Inc,RMD,,943819,2010.0,Q2YTD,2009-07-01,2009-12-31,2011-02-03 17:24:11+00:00,-13245000.0,,70059000.0,1101000.0,29974000.0,,35097000.0,-48472000.0,38509000.0,,-40420000.0,-34605000.0,75709000.0,-40420000.0,-34605000.0,75709000.0,35781000.0,88085000.0,88085000.0,6122000.0,5163000.0,6233000.0,,0.0,-28593000.0,-18263000.0,-65829000.0,1000000.0,
ResMed Inc,RMD,,943819,2010.0,Q1,2009-07-01,2009-09-30,2010-11-03 09:21:41+00:00,-1328000.0,280000.0,8679000.0,461000.0,14094000.0,,29438000.0,4801000.0,13383000.0,,-18009000.0,-13396000.0,64141000.0,-18009000.0,-13396000.0,64141000.0,62174000.0,42102000.0,42102000.0,2864000.0,2069000.0,2010000.0,,0.0,-14078000.0,0.0,-33461000.0,0.0,
ResMed Inc,RMD,,943819,2011.0,FY,2010-07-01,2011-06-30,2013-08-12 21:14:02+00:00,-28881000.0,,85104000.0,1758000.0,70616000.0,,119155000.0,-15707000.0,94650000.0,98430000.0,-79343000.0,-76511000.0,283190000.0,-79343000.0,-76511000.0,283190000.0,246491000.0,226986000.0,226986000.0,1295000.0,14510000.0,17455000.0,,-2426000.0,-66609000.0,-123591000.0,-163342000.0,3950000.0,
ResMed Inc,RMD,,943819,2011.0,Q4,2011-04-01,2011-06-30,,-1439000.0,,20895000.0,637000.0,19508000.0,,23924000.0,-4935000.0,20288000.0,19735000.0,-19552000.0,-15137000.0,74328000.0,-19552000.0,-15137000.0,74328000.0,63563000.0,58472000.0,58472000.0,1283000.0,2944000.0,4348000.0,,-600000.0,-17446000.0,-72000.0,-62447000.0,,
