company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,cashincometaxespaid,cashinterestpaid,depreciationexpense,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments
Regeneron Pharmaceuticals Inc,REGN,549300RCBFWIRX3HYQ56,872589,2008.0,FY,2008-01-01,2008-12-31,2011-02-17 07:30:53+00:00,3079000.0,9348000.0,11287000.0,-56015000.0,7949000.0,,-192858000.0,30815000.0,-89086000.0,-192858000.0,30815000.0,-89086000.0,-251129000.0,-79129000.0,-79129000.0,34771000.0,0.0,-50000.0,-581139000.0,-34857000.0,-200807000.0,,646861000.0
Regeneron Pharmaceuticals Inc,REGN,549300RCBFWIRX3HYQ56,872589,2009.0,Q4,2009-10-01,2009-12-31,,,2525000.0,4935000.0,-23507000.0,3972000.0,,22328000.0,-21464000.0,-44110000.0,22328000.0,-21464000.0,-44110000.0,-43246000.0,-36489000.0,-36489000.0,10951000.0,18356000.0,-50000.0,-9331000.0,-22316000.0,,,10233000.0
Regeneron Pharmaceuticals Inc,REGN,549300RCBFWIRX3HYQ56,872589,2009.0,FY,2009-01-01,2009-12-31,2012-02-21 07:31:08+00:00,,2525000.0,14247000.0,-49850000.0,8598000.0,0.0,31363000.0,-2148000.0,-69936000.0,31363000.0,-2148000.0,-69936000.0,-40721000.0,-67830000.0,-67830000.0,33497000.0,22765000.0,,-199997000.0,-97318000.0,0.0,,295167000.0
Regeneron Pharmaceuticals Inc,REGN,549300RCBFWIRX3HYQ56,872589,2009.0,Q3YTD,2009-01-01,2009-09-30,2010-10-28 07:33:17+00:00,,,9312000.0,-26343000.0,4626000.0,,9035000.0,19316000.0,-25826000.0,9035000.0,19316000.0,-25826000.0,2525000.0,-31341000.0,-31341000.0,22546000.0,4409000.0,50000.0,-190666000.0,-75002000.0,0.0,,284934000.0
Regeneron Pharmaceuticals Inc,REGN,549300RCBFWIRX3HYQ56,872589,2009.0,Q3,2009-07-01,2009-09-30,,,,3590000.0,-19849000.0,2921000.0,,2148000.0,-13471000.0,-9822000.0,2148000.0,-13471000.0,-9822000.0,-21145000.0,-1015000.0,-1015000.0,7452000.0,-773000.0,,-85351000.0,-22331000.0,,,94211000.0
Regeneron Pharmaceuticals Inc,REGN,549300RCBFWIRX3HYQ56,872589,2009.0,Q2YTD,2009-01-01,2009-06-30,2010-07-28 07:30:36+00:00,,,5722000.0,-6494000.0,1705000.0,,6887000.0,32787000.0,-16004000.0,6887000.0,32787000.0,-16004000.0,23670000.0,-30326000.0,-30326000.0,15094000.0,5182000.0,50000.0,-105315000.0,-52671000.0,0.0,,190723000.0
Regeneron Pharmaceuticals Inc,REGN,549300RCBFWIRX3HYQ56,872589,2010.0,Q4,2010-10-01,2010-12-31,,,12737000.0,6086000.0,-47359000.0,186828000.0,47544000.0,182759000.0,-354622000.0,-40851000.0,182759000.0,-354622000.0,-40851000.0,-212714000.0,-14597000.0,-14597000.0,15019000.0,-50585000.0,1800000.0,-369400000.0,-32262000.0,-1028000.0,,45240000.0
Regeneron Pharmaceuticals Inc,REGN,549300RCBFWIRX3HYQ56,872589,2010.0,FY,2010-01-01,2010-12-31,2013-02-15 16:13:21+00:00,,12737000.0,19687000.0,140026000.0,200588000.0,47544000.0,243306000.0,-437031000.0,99222000.0,243306000.0,-437031000.0,99222000.0,-94503000.0,-104468000.0,-104468000.0,43977000.0,-3798000.0,,-611065000.0,-99689000.0,-1028000.0,,273723000.0
Regeneron Pharmaceuticals Inc,REGN,549300RCBFWIRX3HYQ56,872589,2010.0,Q3YTD,2010-01-01,2010-09-30,2011-10-27 07:31:02+00:00,,,13601000.0,187385000.0,13760000.0,,60547000.0,-82409000.0,140073000.0,60547000.0,-82409000.0,140073000.0,118211000.0,-89871000.0,-89871000.0,28958000.0,46787000.0,-1800000.0,-241665000.0,-67427000.0,0.0,,228483000.0
Regeneron Pharmaceuticals Inc,REGN,549300RCBFWIRX3HYQ56,872589,2010.0,Q3TTM,2009-10-01,2010-09-30,,,2525000.0,18536000.0,163878000.0,17732000.0,,82875000.0,-103873000.0,95963000.0,82875000.0,-103873000.0,95963000.0,74965000.0,-126360000.0,-126360000.0,39909000.0,65143000.0,-1850000.0,-250996000.0,-89743000.0,,,238716000.0
Regeneron Pharmaceuticals Inc,REGN,549300RCBFWIRX3HYQ56,872589,2010.0,Q3,2010-07-01,2010-09-30,,,,4894000.0,180688000.0,1696000.0,,1613000.0,50172000.0,161501000.0,1613000.0,50172000.0,161501000.0,213286000.0,-33875000.0,-33875000.0,9794000.0,-83000.0,,-19497000.0,-22103000.0,,,91772000.0
Regeneron Pharmaceuticals Inc,REGN,549300RCBFWIRX3HYQ56,872589,2010.0,Q2YTD,2010-01-01,2010-06-30,2011-07-28 07:30:53+00:00,,,8707000.0,6697000.0,12064000.0,,58934000.0,-132581000.0,-21428000.0,58934000.0,-132581000.0,-21428000.0,-95075000.0,-55996000.0,-55996000.0,19164000.0,46870000.0,-1800000.0,-222168000.0,-45324000.0,0.0,,136711000.0
Regeneron Pharmaceuticals Inc,REGN,549300RCBFWIRX3HYQ56,872589,2010.0,Q2TTM,2009-07-01,2010-06-30,,,2525000.0,17232000.0,-36659000.0,18957000.0,,83410000.0,-167516000.0,-75360000.0,83410000.0,-167516000.0,-75360000.0,-159466000.0,-93500000.0,-93500000.0,37567000.0,64453000.0,-1850000.0,-316850000.0,-89971000.0,,,241155000.0
Regeneron Pharmaceuticals Inc,REGN,549300RCBFWIRX3HYQ56,872589,2010.0,Q2,2010-04-01,2010-06-30,,,,4524000.0,-686000.0,2838000.0,,2719000.0,3820000.0,-11850000.0,2719000.0,3820000.0,-11850000.0,-5311000.0,-25474000.0,-25474000.0,9786000.0,-119000.0,-1800000.0,-44574000.0,-22581000.0,,,72775000.0
Regeneron Pharmaceuticals Inc,REGN,549300RCBFWIRX3HYQ56,872589,2010.0,Q1,2010-01-01,2010-03-31,2011-05-03 07:30:45+00:00,0.0,0.0,4183000.0,7383000.0,9226000.0,,56215000.0,-136401000.0,-9578000.0,56215000.0,-136401000.0,-9578000.0,-89764000.0,-30522000.0,-30522000.0,9378000.0,46989000.0,0.0,-177594000.0,-22743000.0,0.0,,63936000.0
Regeneron Pharmaceuticals Inc,REGN,549300RCBFWIRX3HYQ56,872589,2011.0,Q4,2011-10-01,2011-12-31,,,14725000.0,7926000.0,-30027000.0,97252000.0,391107000.0,361440000.0,-33908000.0,-50317000.0,361440000.0,-33908000.0,-50317000.0,277215000.0,-53443000.0,-53443000.0,25227000.0,-126262000.0,,-124445000.0,-11289000.0,-657000.0,,101826000.0
Regeneron Pharmaceuticals Inc,REGN,549300RCBFWIRX3HYQ56,872589,2011.0,FY,2011-01-01,2011-12-31,2014-02-13 16:07:14+00:00,,14725000.0,31082000.0,-18913000.0,137387000.0,391107000.0,384249000.0,128471000.0,-141682000.0,384249000.0,128471000.0,-141682000.0,371038000.0,-221760000.0,-221760000.0,67909000.0,-142578000.0,,-240668000.0,-57217000.0,-1667000.0,,426356000.0
Regeneron Pharmaceuticals Inc,REGN,549300RCBFWIRX3HYQ56,872589,2011.0,Q3YTD,2011-01-01,2011-09-30,2012-10-24 07:29:40+00:00,,,23156000.0,11114000.0,40135000.0,,22809000.0,162379000.0,-91365000.0,22809000.0,162379000.0,-91365000.0,93823000.0,-168317000.0,-168317000.0,42682000.0,-16316000.0,,-116223000.0,-45928000.0,-1010000.0,,324530000.0
Regeneron Pharmaceuticals Inc,REGN,549300RCBFWIRX3HYQ56,872589,2011.0,Q3TTM,2010-10-01,2011-09-30,,,12737000.0,29242000.0,-36245000.0,226963000.0,47544000.0,205568000.0,-192243000.0,-132216000.0,205568000.0,-192243000.0,-132216000.0,-118891000.0,-182914000.0,-182914000.0,57701000.0,-66901000.0,1800000.0,-485623000.0,-78190000.0,-2038000.0,,369770000.0
Regeneron Pharmaceuticals Inc,REGN,549300RCBFWIRX3HYQ56,872589,2011.0,Q3,2011-07-01,2011-09-30,,,,8276000.0,-7299000.0,11634000.0,,-279000.0,-903000.0,-46735000.0,-279000.0,-903000.0,-46735000.0,-47917000.0,-62365000.0,-62365000.0,14653000.0,-11607000.0,,-99904000.0,-8898000.0,-306000.0,,107899000.0
Regeneron Pharmaceuticals Inc,REGN,549300RCBFWIRX3HYQ56,872589,2011.0,Q2YTD,2011-01-01,2011-06-30,2012-07-25 07:00:24+00:00,,,14880000.0,18413000.0,28501000.0,,23088000.0,163282000.0,-44630000.0,23088000.0,163282000.0,-44630000.0,141740000.0,-105952000.0,-105952000.0,28029000.0,-4709000.0,,-16319000.0,-37030000.0,-704000.0,,216631000.0
Regeneron Pharmaceuticals Inc,REGN,549300RCBFWIRX3HYQ56,872589,2011.0,Q2TTM,2010-07-01,2011-06-30,,,12737000.0,25860000.0,151742000.0,217025000.0,47544000.0,207460000.0,-141168000.0,76020000.0,207460000.0,-141168000.0,76020000.0,142312000.0,-154424000.0,-154424000.0,52842000.0,-55377000.0,1800000.0,-405216000.0,-91395000.0,-1732000.0,,353643000.0
Regeneron Pharmaceuticals Inc,REGN,549300RCBFWIRX3HYQ56,872589,2011.0,Q2,2011-04-01,2011-06-30,,,,7902000.0,7907000.0,14095000.0,,10051000.0,142935000.0,-34050000.0,10051000.0,142935000.0,-34050000.0,118936000.0,-62505000.0,-62505000.0,12646000.0,-3646000.0,,-681000.0,-14864000.0,-398000.0,,158480000.0
Regeneron Pharmaceuticals Inc,REGN,549300RCBFWIRX3HYQ56,872589,2011.0,Q1,2011-01-01,2011-03-31,2012-04-26 07:31:17+00:00,,,6978000.0,10506000.0,14406000.0,,13037000.0,20347000.0,-10580000.0,13037000.0,20347000.0,-10580000.0,22804000.0,-43447000.0,-43447000.0,15383000.0,-1063000.0,,-15638000.0,-22166000.0,-306000.0,,58151000.0
Regeneron Pharmaceuticals Inc,REGN,549300RCBFWIRX3HYQ56,872589,2011.0,Q1TTM,2010-04-01,2011-03-31,,,12737000.0,22482000.0,143149000.0,205768000.0,47544000.0,200128000.0,-280283000.0,98220000.0,200128000.0,-280283000.0,98220000.0,18065000.0,-117393000.0,-117393000.0,49982000.0,-51850000.0,,-449109000.0,-99112000.0,-1334000.0,,267938000.0
